Time from start of file (s),Time from start of region (s),Time (GPS s),Seconds from midnight Sunday (),Hunter heading (deg),Number of targets (),Target 1 range forward (m),Target 1 range lateral (m),Target 1 range horizontal (m),Target 1 angle to target (deg),Target 1 range velocity forward (m/s),Target 1 range velocity lateral (m/s),Target 1 time to collision forward (),Target 1 time to collision lateral (),Target 1 time gap forward (),Target 2 range forward (m),Target 2 range lateral (m),Target 2 range horizontal (m),Target 2 angle to target (deg),Target 2 range velocity forward (m/s),Target 2 range velocity lateral (m/s),Target 2 time to collision forward (),Target 2 time to collision lateral (),Target 2 time gap forward (),Hunter distance along line 1 (m),Hunter line number to left of A (),Hunter distance lateral from A to line on left of A (m),Hunter velocity lateral of A to line on left of A (m/s),Hunter acceleration lateral of A to line on left of A (m/s²),Hunter line number to right of A (),Hunter distance lateral from A to line on right of A (m),Hunter velocity lateral of A to line on right of A (m/s),Hunter acceleration lateral of A to line on right of A (m/s²),Hunter distance lateral from A to line 1 (m),Hunter distance lateral from A to line 2 (m),Hunter distance lateral from A to line 3 (m),Hunter distance lateral from A to line 4 (m),Hunter distance lateral from A to line 5 (m),Hunter distance lateral from A to line 6 (m),Hunter distance lateral from A to line 7 (m),Hunter distance lateral from A to line 8 (m)
0.220000000,0.000000000,1260573850.320000000,170660.22,294.23,1,32.301,17.851,36.9054576180814,28.9270337256491,0.02,-0.04,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.220000000,0.000000000,1260573850.330000000,170660.22,294.23,1,32.301,17.851,36.9054576180814,28.9270337256491,0.02,-0.04,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.220000000,0.000000000,1260573850.340000000,170660.22,294.23,1,32.301,17.851,36.9054576180814,28.9270337256491,0.02,-0.04,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.220000000,0.000000000,1260573850.350000000,170660.22,294.23,1,32.301,17.851,36.9054576180814,28.9270337256491,0.02,-0.04,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.220000000,0.000000000,1260573850.360000000,170660.22,294.23,1,32.301,17.851,36.9054576180814,28.9270337256491,0.02,-0.04,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.220000000,0.000000000,1260573850.370000000,170660.22,294.23,1,32.301,17.851,36.9054576180814,28.9270337256491,0.02,-0.04,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.220000000,0.000000000,1260573850.380000000,170660.22,294.23,1,32.301,17.851,36.9054576180814,28.9270337256491,0.02,-0.04,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.220000000,0.000000000,1260573850.390000000,170660.22,294.23,1,32.301,17.851,36.9054576180814,28.9270337256491,0.02,-0.04,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.220000000,0.000000000,1260573850.400000000,170660.22,294.23,1,32.301,17.851,36.9054576180814,28.9270337256491,0.02,-0.04,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.220000000,0.000000000,1260573850.410000000,170660.22,294.23,1,32.301,17.851,36.9054576180814,28.9270337256491,0.02,-0.04,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
