timestamp_sec;position_x;position_y;position_z;heading;qx;qy;qz;qw;euler_x;euler_y;euler_z;linear_accel_x;linear_accel_y;linear_accel_z;angular_vel_x;angular_vel_y;angular_vel_z;linear_vel_x;linear_vel_y;linear_vel_z;heading;
1580252846.141961;586636.813759;4208052.934406;-11.531337;2.629643;-0.012746;0.010981;-0.504889;-0.863020;-0.031831;0.010912;-5.224339;-0.010417;0.005964;0.003299;0.000382;0.000315;-0.000245;-0.002329;-0.002937;0.002331;2.629643;
1580252846.149644;586636.813756;4208052.934387;-11.531310;2.629644;-0.012746;0.010981;-0.504890;-0.863020;-0.031831;0.010913;-5.224338;-0.008295;0.001779;-0.002169;0.000143;0.000106;-0.000023;-0.002360;-0.002976;0.002302;2.629644;
1580252846.157604;586636.813754;4208052.934366;-11.531282;2.629651;-0.012744;0.010981;-0.504893;-0.863018;-0.031830;0.010909;-5.224331;-0.002152;-0.006581;-0.001336;-0.000088;-0.000095;0.000389;-0.002212;-0.003202;0.002310;2.629651;
1580252846.166180;586636.813753;4208052.934349;-11.531255;2.629657;-0.012745;0.010984;-0.504895;-0.863017;-0.031836;0.010906;-5.224325;-0.000544;-0.002266;-0.002630;0.000139;-0.000291;0.000496;-0.002092;-0.003045;0.002272;2.629657;
1580252846.181803;586636.813767;4208052.934341;-11.531225;2.629652;-0.012746;0.010987;-0.504893;-0.863018;-0.031841;0.010905;-5.224330;-0.017466;-0.011371;-0.007301;0.000522;-0.000648;0.000086;-0.002274;-0.003045;0.002249;2.629652;
1580252846.189901;586636.813762;4208052.934325;-11.531198;2.629651;-0.012749;0.010990;-0.504893;-0.863018;-0.031850;0.010907;-5.224331;-0.006183;0.001648;0.002128;0.000613;-0.000277;-0.000047;-0.002318;-0.002776;0.002295;2.629651;
1580252846.197996;586636.813758;4208052.934311;-11.531172;2.629649;-0.012751;0.010994;-0.504892;-0.863018;-0.031859;0.010907;-5.224332;-0.007515;0.012621;0.000761;0.000715;-0.000398;-0.000130;-0.002338;-0.002482;0.002297;2.629649;
1580252846.206516;586636.813752;4208052.934294;-11.531144;2.629649;-0.012751;0.010996;-0.504892;-0.863018;-0.031861;0.010905;-5.224333;-0.009078;0.007205;0.004529;0.000418;-0.000318;-0.000077;-0.002473;-0.002588;0.002398;2.629649;
1580252846.222072;586636.813791;4208052.934276;-11.531151;2.629417;-0.012669;0.010973;-0.504793;-0.863077;-0.031861;0.010905;-5.224333;-0.009076;0.007208;0.004528;0.000417;-0.000318;-0.000077;-0.002561;-0.002372;0.002307;2.629417;
1580252846.229809;586636.813794;4208052.934310;-11.531159;2.629414;-0.012670;0.010973;-0.504792;-0.863078;-0.031740;0.010793;-5.224568;-0.002298;0.015699;0.003192;0.000349;0.000006;-0.000171;-0.002646;-0.002217;0.002376;2.629414;
1580252846.237841;586636.813797;4208052.934342;-11.531166;2.629416;-0.012671;0.010971;-0.504793;-0.863078;-0.031738;0.010795;-5.224566;0.001378;0.003938;0.007259;0.000099;0.000137;0.000056;-0.002653;-0.002365;0.002478;2.629416;
1580252846.246094;586636.813805;4208052.934372;-11.531174;2.629413;-0.012666;0.010973;-0.504792;-0.863079;-0.031735;0.010785;-5.224569;0.000242;0.005635;0.003212;-0.000288;-0.000276;-0.000123;-0.002460;-0.002443;0.002464;2.629413;
1580252846.261842;586636.813835;4208052.934421;-11.531198;2.629411;-0.012664;0.010976;-0.504791;-0.863079;-0.031739;0.010778;-5.224570;-0.003366;0.008543;0.006931;-0.000400;-0.001044;-0.000414;-0.002339;-0.002246;0.002488;2.629411;
1580252846.269869;586636.813838;4208052.934455;-11.531203;2.629411;-0.012663;0.010976;-0.504791;-0.863079;-0.031737;0.010777;-5.224571;0.000022;0.013720;0.010990;-0.000173;-0.000189;-0.000026;-0.002511;-0.002061;0.002623;2.629411;
1580252846.277688;586636.813840;4208052.934493;-11.531209;2.629407;-0.012664;0.010974;-0.504789;-0.863080;-0.031736;0.010781;-5.224575;-0.000086;0.016368;0.006757;-0.000010;0.000135;-0.000223;-0.002669;-0.001761;0.002641;2.629407;
1580252846.286030;586636.813844;4208052.934530;-11.531213;2.629412;-0.012664;0.010974;-0.504791;-0.863079;-0.031735;0.010781;-5.224570;0.000824;0.008350;0.006874;-0.000047;0.000091;0.000120;-0.002615;-0.001746;0.002700;2.629412;
1580252846.301571;586636.813871;4208052.934583;-11.531236;2.629412;-0.012664;0.010975;-0.504791;-0.863079;-0.031737;0.010781;-5.224569;0.003956;0.012571;0.002286;-0.000063;0.000026;0.000227;-0.002492;-0.001534;0.002600;2.629412;
