timestamp_sec;position_x;position_y;position_z;heading;qx;qy;qz;qw;euler_x;euler_y;euler_z;linear_accel_x;linear_accel_y;linear_accel_z;angular_vel_x;angular_vel_y;angular_vel_z;linear_vel_x;linear_vel_y;linear_vel_z;heading;
1580250730.315017;586636.987352;4208052.747752;-11.526073;2.657858;-0.013426;0.011968;-0.516999;-0.855797;-0.034375;0.010605;-5.196124;0.018680;-0.007390;-0.015442;0.000412;-0.000316;-0.000363;-0.000082;-0.003621;-0.001901;2.657858;
1580250730.324723;586636.987346;4208052.747736;-11.526079;2.657857;-0.013424;0.011966;-0.516999;-0.855797;-0.034369;0.010604;-5.196125;0.011620;-0.005236;-0.015018;-0.000060;-0.000055;-0.000227;-0.000166;-0.003860;-0.002018;2.657857;
1580250730.339840;586636.987344;4208052.747724;-11.526088;2.657859;-0.013420;0.011963;-0.517000;-0.855797;-0.034361;0.010601;-5.196123;0.019276;-0.002539;-0.025239;-0.000766;-0.000011;-0.000051;-0.000163;-0.003997;-0.002058;2.657859;
1580250730.347836;586636.987339;4208052.747711;-11.526096;2.657860;-0.013421;0.011962;-0.517000;-0.855796;-0.034360;0.010603;-5.196122;0.002697;0.004695;-0.008250;-0.000221;0.000176;0.000049;-0.000228;-0.003757;-0.002115;2.657860;
1580250730.356324;586636.987335;4208052.747700;-11.526105;2.657860;-0.013422;0.011961;-0.517000;-0.855796;-0.034360;0.010605;-5.196122;0.000815;0.004370;-0.007945;-0.000006;0.000188;0.000020;-0.000246;-0.003590;-0.002180;2.657860;
1580250730.363593;586636.987333;4208052.747687;-11.526112;2.657853;-0.013421;0.011961;-0.516998;-0.855798;-0.034358;0.010603;-5.196129;0.002060;0.003975;-0.000307;-0.000133;0.000034;-0.000322;-0.000150;-0.003594;-0.002085;2.657853;
1580250730.378682;586636.987337;4208052.747681;-11.526124;2.657851;-0.013419;0.011967;-0.516997;-0.855799;-0.034366;0.010595;-5.196131;0.003937;-0.006633;-0.004084;0.000185;-0.000954;-0.000576;0.000090;-0.003610;-0.002116;2.657851;
1580250730.386599;586636.987335;4208052.747668;-11.526131;2.657852;-0.013419;0.011967;-0.516997;-0.855798;-0.034367;0.010594;-5.196129;0.005537;-0.004810;0.007906;0.000006;-0.000227;-0.000002;0.000068;-0.003644;-0.001940;2.657852;
1580250730.394586;586636.987333;4208052.747657;-11.526136;2.657858;-0.013420;0.011968;-0.517000;-0.855797;-0.034370;0.010595;-5.196124;0.001052;-0.000559;0.019458;0.000167;-0.000119;0.000317;-0.000008;-0.003517;-0.001637;2.657858;
1580250730.403661;586636.987331;4208052.747643;-11.526141;2.657853;-0.013419;0.011968;-0.516998;-0.855798;-0.034369;0.010593;-5.196128;-0.000935;-0.002046;0.010404;0.000004;-0.000156;-0.000070;-0.000033;-0.003609;-0.001605;2.657853;
1580250730.419445;586636.987330;4208052.747631;-11.526145;2.657854;-0.013420;0.011971;-0.516998;-0.855798;-0.034374;0.010592;-5.196128;-0.000918;-0.003021;0.012994;0.000174;-0.000232;-0.000018;-0.000008;-0.003548;-0.001431;2.657854;
1580250730.427785;586636.987327;4208052.747630;-11.526147;2.657858;-0.013427;0.011975;-0.516999;-0.855797;-0.034388;0.010599;-5.196124;-0.020019;-0.008067;0.041059;0.001513;-0.000309;0.000325;-0.000300;-0.003237;-0.001119;2.657858;
1580250730.434469;586636.987321;4208052.747620;-11.526147;2.657856;-0.013430;0.011976;-0.516999;-0.855797;-0.034393;0.010605;-5.196125;-0.004033;0.004874;0.015660;0.000730;0.000107;-0.000033;-0.000407;-0.003147;-0.000964;2.657856;
1580250730.442549;586636.987314;4208052.747610;-11.526144;2.657860;-0.013435;0.011977;-0.517000;-0.855796;-0.034400;0.010611;-5.196122;-0.013066;-0.002396;0.018702;0.000797;0.000162;0.000160;-0.000656;-0.003193;-0.000730;2.657860;
