timestamp_sec;position_x;position_y;position_z;heading;qx;qy;qz;qw;euler_x;euler_y;euler_z;linear_accel_x;linear_accel_y;linear_accel_z;angular_vel_x;angular_vel_y;angular_vel_z;linear_vel_x;linear_vel_y;linear_vel_z;heading;
1580250751.432538;586609.050026;4208067.821185;-10.814696;2.298982;-0.026776;0.008157;-0.355608;-0.934216;-0.034326;0.044243;-5.554999;1.365560;0.684401;0.106840;-0.018447;0.034521;-0.247115;-3.490763;3.647832;0.189270;2.298982;
1580250752.225032;586606.690705;4208070.795373;-10.662866;2.080476;-0.024297;0.001549;-0.251845;-0.967461;-0.015252;0.046250;-5.773505;1.426200;0.229748;0.314817;-0.004392;0.041823;-0.273511;-2.396157;3.969500;0.181601;2.080476;
1580250752.236354;586606.666305;4208070.834692;-10.660989;2.077729;-0.024327;0.001375;-0.250519;-0.967805;-0.014867;0.046416;-5.776253;1.414239;0.312096;0.176179;-0.004323;0.041757;-0.273249;-2.382152;3.973537;0.181976;2.077729;
1580250752.248687;586606.642008;4208070.873944;-10.659004;2.074991;-0.024353;0.001199;-0.249198;-0.968145;-0.014476;0.046575;-5.778990;2.845066;0.610349;0.542429;-0.009125;0.083403;-0.545425;-2.367910;3.976127;0.186082;2.074991;
1580250752.255843;586606.617886;4208070.913315;-10.657075;2.072261;-0.024377;0.001024;-0.247880;-0.968483;-0.014084;0.046727;-5.781721;1.382243;0.255659;0.141330;-0.005266;0.041826;-0.271699;-2.354392;3.978291;0.186533;2.072261;
1580250752.264503;586606.593902;4208070.952700;-10.655117;2.069529;-0.024402;0.000855;-0.246561;-0.968820;-0.013705;0.046878;-5.784453;1.342010;0.153804;0.218883;-0.005068;0.041030;-0.271563;-2.340952;3.979125;0.189356;2.069529;
1580250752.272534;586606.570065;4208070.992093;-10.653152;2.066798;-0.024435;0.000689;-0.245241;-0.969154;-0.013335;0.047042;-5.787184;1.359618;0.099512;0.155070;-0.004144;0.040686;-0.271484;-2.327049;3.980060;0.190264;2.066798;
1580250752.288338;586606.546320;4208071.031449;-10.651129;2.064080;-0.024481;0.000539;-0.243927;-0.969484;-0.013003;0.047222;-5.789901;2.713140;0.191584;0.161499;-0.004619;0.078698;-0.541826;-2.312859;3.981873;0.190399;2.064080;
1580250752.296950;586606.522744;4208071.070888;-10.649160;2.061357;-0.024524;0.000376;-0.242610;-0.969814;-0.012644;0.047403;-5.792625;1.318295;0.105617;0.016822;-0.001371;0.039882;-0.270709;-2.300275;3.983445;0.189955;2.061357;
1580250752.303456;586606.499299;4208071.110356;-10.647191;2.058645;-0.024580;0.000222;-0.241298;-0.970140;-0.012308;0.047602;-5.795336;1.263706;0.156228;-0.006422;0.000353;0.039385;-0.270080;-2.287875;3.986270;0.189695;2.058645;
1580250752.311678;586606.475980;4208071.149843;-10.645213;2.055943;-0.024646;0.000067;-0.239989;-0.970463;-0.011975;0.047823;-5.798039;1.290156;0.080220;0.036421;0.002143;0.039554;-0.269369;-2.274808;3.987186;0.190515;2.055943;
1580250752.328229;586606.452755;4208071.189276;-10.643176;2.053257;-0.024719;-0.000083;-0.238688;-0.970782;-0.011975;0.047823;-5.798039;1.290380;0.076772;0.035921;0.002143;0.039563;-0.269368;-2.261931;3.990865;0.191054;2.053257;
1580250752.336542;586606.429680;4208071.228810;-10.641195;2.050583;-0.024792;-0.000247;-0.237393;-0.971097;-0.011305;0.048287;-5.803399;1.287204;0.105465;0.019778;0.004477;0.040932;-0.266557;-2.249779;3.991654;0.191016;2.050583;
1580250752.344732;586606.406738;4208071.268351;-10.639213;2.047925;-0.024866;-0.000402;-0.236106;-0.971409;-0.010973;0.048518;-5.806057;1.217457;0.122360;0.016649;0.004945;0.040437;-0.265252;-2.237956;3.993228;0.191161;2.047925;
1580250752.352681;586606.383918;4208071.307924;-10.637219;2.045287;-0.024959;-0.000563;-0.234826;-0.971717;-0.010641;0.048790;-5.808695;1.248913;0.126261;0.062881;0.006939;0.041166;-0.263766;-2.225519;3.995487;0.192300;2.045287;
1580250752.367307;586606.361177;4208071.347445;-10.635171;2.042680;-0.025059;-0.000737;-0.233563;-0.972018;-0.010285;0.049081;-5.811302;2.654809;0.316056;0.038233;0.016366;0.085349;-0.523527;-2.212322;3.998154;0.192307;2.042680;
1580250752.379405;586606.338598;4208071.387059;-10.633178;2.040086;-0.025154;-0.000925;-0.232305;-0.972317;-0.009900;0.049365;-5.813896;1.326886;0.207254;0.010351;0.007965;0.045726;-0.258885;-2.200274;4.000198;0.192235;2.040086;
1580250752.384612;586606.316148;4208071.426700;-10.631193;2.037506;-0.025249;-0.001116;-0.231054;-0.972613;-0.009508;0.049651;-5.816475;1.343469;0.189939;-0.053159;0.007886;0.046857;-0.257269;-2.187266;4.001899;0.191254;2.037506;
1580250752.392689;586606.293841;4208071.466346;-10.629191;2.034942;-0.025344;-0.001315;-0.229811;-0.972904;-0.009102;0.049939;-5.819040;1.391121;0.173060;0.043167;0.007724;0.048011;-0.255876;-2.173451;4.003380;0.192742;2.034942;
