timestamp_sec;position_x;position_y;position_z;heading;qx;qy;qz;qw;euler_x;euler_y;euler_z;linear_accel_x;linear_accel_y;linear_accel_z;angular_vel_x;angular_vel_y;angular_vel_z;linear_vel_x;linear_vel_y;linear_vel_z;heading;
1580255276.869562;586612.633436;4208065.071549;-11.022422;2.478829;-0.028838;0.009520;-0.437962;-0.898481;-0.042420;0.043496;-5.375153;1.456474;1.342835;0.113491;0.010168;-0.000727;-0.314196;-4.406598;3.183916;0.208450;2.478829;
1580255277.677100;586609.333525;4208067.777605;-10.851233;2.319263;-0.026186;0.006698;-0.365103;-0.930575;-0.031623;0.043860;-5.534719;1.973731;0.513200;0.204898;-0.015711;0.041500;-0.455160;-3.601192;3.590572;0.192066;2.319263;
1580255277.685169;586609.297273;4208067.813124;-10.849362;2.316937;-0.026164;0.006606;-0.364022;-0.930999;-0.031384;0.043922;-5.537045;1.063769;0.316749;0.175438;-0.010605;0.020997;-0.230236;-3.590243;3.594037;0.194148;2.316937;
1580255277.694703;586609.261094;4208067.848719;-10.847509;2.314595;-0.026135;0.006511;-0.362935;-0.931425;-0.031135;0.043974;-5.539387;1.067698;0.431792;0.004038;-0.011795;0.021395;-0.231577;-3.579714;3.599057;0.192421;2.314595;
1580255277.710129;586609.225129;4208067.884272;-10.845649;2.312199;-0.026052;0.006426;-0.361823;-0.931861;-0.030863;0.043918;-5.541783;2.286733;0.731880;0.418289;-0.032687;0.038207;-0.468797;-3.566012;3.599450;0.197498;2.312199;
1580255277.718187;586609.189206;4208067.919907;-10.843745;2.309818;-0.025998;0.006335;-0.360717;-0.932292;-0.030603;0.043919;-5.544164;1.117990;0.437487;0.110458;-0.017356;0.019159;-0.236288;-3.555228;3.604228;0.197489;2.309818;
1580255277.726238;586609.153430;4208067.955559;-10.841808;2.307412;-0.025913;0.006258;-0.359599;-0.932726;-0.030344;0.043854;-5.546569;1.174020;0.423749;0.223638;-0.019992;0.016756;-0.237995;-3.541859;3.607158;0.200633;2.307412;
1580255277.741483;586609.117822;4208067.991278;-10.839891;2.304975;-0.025829;0.006184;-0.358466;-0.933165;-0.030093;0.043785;-5.549007;2.411928;1.035801;0.506997;-0.041899;0.031014;-0.480454;-3.528753;3.613031;0.203061;2.304975;
1580255277.749448;586609.082308;4208068.027031;-10.837908;2.302534;-0.025736;0.006130;-0.357331;-0.933603;-0.029872;0.043687;-5.551448;1.202198;0.396182;0.235814;-0.021685;0.011414;-0.242359;-3.514865;3.616094;0.205602;2.302534;
1580255277.757328;586609.046919;4208068.062850;-10.835897;2.300064;-0.025665;0.006093;-0.356181;-0.934045;-0.029698;0.043617;-5.553917;1.215759;0.342298;0.280986;-0.018724;0.009531;-0.244658;-3.501714;3.620704;0.208606;2.300064;
1580255277.765553;586609.011662;4208068.098743;-10.833882;2.297593;-0.025624;0.006076;-0.355028;-0.934485;-0.029584;0.043590;-5.556389;1.255596;0.337745;0.142340;-0.013768;0.007990;-0.245715;-3.488065;3.626522;0.208759;2.297593;
1580255277.775803;586608.976585;4208068.134671;-10.831842;2.295093;-0.025580;0.006086;-0.353861;-0.934928;-0.029515;0.043537;-5.558889;1.312030;0.402792;0.186021;-0.011177;0.004864;-0.247740;-3.472853;3.632584;0.210950;2.295093;
1580255277.790135;586608.941650;4208068.170715;-10.829843;2.292546;-0.025544;0.006127;-0.352671;-0.935379;-0.029512;0.043479;-5.561436;2.422652;1.008442;0.287854;-0.016940;0.002930;-0.501290;-3.459818;3.640515;0.211248;2.292546;
1580255277.797178;586608.906826;4208068.206768;-10.827791;2.290013;-0.025503;0.006183;-0.351486;-0.935825;-0.029532;0.043399;-5.563969;1.181487;0.374712;0.062313;-0.005786;-0.004109;-0.252530;-3.445962;3.644577;0.211637;2.290013;
1580255277.805168;586608.872122;4208068.242904;-10.825732;2.287470;-0.025489;0.006250;-0.350296;-0.936271;-0.029592;0.043365;-5.566512;1.194011;0.445234;0.071824;-0.001891;-0.005544;-0.253650;-3.433206;3.651570;0.212337;2.287470;
1580255277.813655;586608.837539;4208068.279085;-10.823685;2.284905;-0.025470;0.006307;-0.349095;-0.936720;-0.029630;0.043328;-5.569077;1.245229;0.489481;-0.026352;-0.001112;-0.005416;-0.255116;-3.420278;3.657379;0.211029;2.284905;
1580255277.830790;586608.803108;4208068.315249;-10.821660;2.282278;-0.025391;0.006339;-0.347866;-0.937179;-0.029578;0.043195;-5.571703;2.475410;0.880179;0.142705;-0.012606;-0.010698;-0.516350;-3.408284;3.658157;0.213177;2.282278;
1580255277.838382;586608.768755;4208068.351468;-10.819611;2.279659;-0.025336;0.006356;-0.346640;-0.937634;-0.029516;0.043120;-5.574323;1.301694;0.455069;-0.119351;-0.008862;-0.001925;-0.260604;-3.396233;3.662217;0.210656;2.279659;
1580255277.846276;586608.734527;4208068.387726;-10.817556;2.277016;-0.025268;0.006374;-0.345403;-0.938093;-0.029445;0.043018;-5.576966;1.266955;0.451216;-0.042448;-0.010753;-0.001545;-0.262462;-3.384041;3.665860;0.210887;2.277016;
1580255277.853839;586608.700409;4208068.424038;-10.815469;2.274370;-0.025214;0.006379;-0.344163;-0.938549;-0.029360;0.042951;-5.579611;1.284531;0.425515;0.142963;-0.010691;0.000287;-0.263282;-3.371894;3.669948;0.214266;2.274370;
1580255277.871047;586608.666461;4208068.460375;-10.813470;2.271662;-0.025147;0.006364;-0.342895;-0.939016;-0.029228;0.042876;-5.582319;2.587389;0.941290;-0.064380;-0.023964;0.004983;-0.532323;-3.359782;3.674424;0.211734;2.271662;
