Time from start of file (s),Time from start of region (s),Time (GPS s),Seconds from midnight Sunday (),Hunter heading (deg),Number of targets (),Target 1 range forward (m),Target 1 range lateral (m),Target 1 range horizontal (m),Target 1 angle to target (deg),Target 1 range velocity forward (m/s),Target 1 range velocity lateral (m/s),Target 1 time to collision forward (),Target 1 time to collision lateral (),Target 1 time gap forward (),Target 2 range forward (m),Target 2 range lateral (m),Target 2 range horizontal (m),Target 2 angle to target (deg),Target 2 range velocity forward (m/s),Target 2 range velocity lateral (m/s),Target 2 time to collision forward (),Target 2 time to collision lateral (),Target 2 time gap forward (),Hunter distance along line 1 (m),Hunter line number to left of A (),Hunter distance lateral from A to line on left of A (m),Hunter velocity lateral of A to line on left of A (m/s),Hunter acceleration lateral of A to line on left of A (m/s²),Hunter line number to right of A (),Hunter distance lateral from A to line on right of A (m),Hunter velocity lateral of A to line on right of A (m/s),Hunter acceleration lateral of A to line on right of A (m/s²),Hunter distance lateral from A to line 1 (m),Hunter distance lateral from A to line 2 (m),Hunter distance lateral from A to line 3 (m),Hunter distance lateral from A to line 4 (m),Hunter distance lateral from A to line 5 (m),Hunter distance lateral from A to line 6 (m),Hunter distance lateral from A to line 7 (m),Hunter distance lateral from A to line 8 (m)
0.260000000,0.000000000,1260574444.320000000,171254.26,294.01,1,35.156,21.001,40.9510236379996,30.8526602116957,-0.24,-0.35,146.483333333333,60.0028571428571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.260000000,0.000000000,1260574444.330000000,171254.26,294.01,1,35.156,21.001,40.9510236379996,30.8526602116957,-0.24,-0.35,146.483333333333,60.0028571428571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.260000000,0.000000000,1260574444.340000000,171254.26,294.01,1,35.156,21.001,40.9510236379996,30.8526602116957,-0.24,-0.35,146.483333333333,60.0028571428571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.260000000,0.000000000,1260574444.350000000,171254.26,294.01,1,35.156,21.001,40.9510236379996,30.8526602116957,-0.24,-0.35,146.483333333333,60.0028571428571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.260000000,0.000000000,1260574444.360000000,171254.26,294.01,1,35.156,21.001,40.9510236379996,30.8526602116957,-0.24,-0.35,146.483333333333,60.0028571428571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.260000000,0.000000000,1260574444.370000000,171254.26,294.01,1,35.156,21.001,40.9510236379996,30.8526602116957,-0.24,-0.35,146.483333333333,60.0028571428571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.260000000,0.000000000,1260574444.380000000,171254.26,294.01,1,35.156,21.001,40.9510236379996,30.8526602116957,-0.24,-0.35,146.483333333333,60.0028571428571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.260000000,0.000000000,1260574444.390000000,171254.26,294.01,1,35.156,21.001,40.9510236379996,30.8526602116957,-0.24,-0.35,146.483333333333,60.0028571428571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.260000000,0.000000000,1260574444.400000000,171254.26,294.01,1,35.156,21.001,40.9510236379996,30.8526602116957,-0.24,-0.35,146.483333333333,60.0028571428571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.260000000,0.000000000,1260574444.410000000,171254.26,294.01,1,35.156,21.001,40.9510236379996,30.8526602116957,-0.24,-0.35,146.483333333333,60.0028571428571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.260000000,0.000000000,1260574444.420000000,171254.26,294.01,1,35.156,21.001,40.9510236379996,30.8526602116957,-0.24,-0.35,146.483333333333,60.0028571428571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.260000000,0.000000000,1260574444.430000000,171254.26,294.01,1,35.156,21.001,40.9510236379996,30.8526602116957,-0.24,-0.35,146.483333333333,60.0028571428571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.260000000,0.000000000,1260574444.440000000,171254.26,294.01,1,35.156,21.001,40.9510236379996,30.8526602116957,-0.24,-0.35,146.483333333333,60.0028571428571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.260000000,0.000000000,1260574444.450000000,171254.26,294.01,1,35.156,21.001,40.9510236379996,30.8526602116957,-0.24,-0.35,146.483333333333,60.0028571428571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.260000000,0.000000000,1260574444.460000000,171254.26,294.01,1,35.156,21.001,40.9510236379996,30.8526602116957,-0.24,-0.35,146.483333333333,60.0028571428571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.260000000,0.000000000,1260574444.470000000,171254.26,294.01,1,35.156,21.001,40.9510236379996,30.8526602116957,-0.24,-0.35,146.483333333333,60.0028571428571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.260000000,0.000000000,1260574444.480000000,171254.26,294.01,1,35.156,21.001,40.9510236379996,30.8526602116957,-0.24,-0.35,146.483333333333,60.0028571428571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.260000000,0.000000000,1260574444.490000000,171254.26,294.01,1,35.156,21.001,40.9510236379996,30.8526602116957,-0.24,-0.35,146.483333333333,60.0028571428571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.260000000,0.000000000,1260574444.500000000,171254.26,294.01,1,35.156,21.001,40.9510236379996,30.8526602116957,-0.24,-0.35,146.483333333333,60.0028571428571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.260000000,0.000000000,1260574444.510000000,171254.26,294.01,1,35.156,21.001,40.9510236379996,30.8526602116957,-0.24,-0.35,146.483333333333,60.0028571428571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.260000000,0.000000000,1260574444.520000000,171254.26,294.01,1,35.156,21.001,40.9510236379996,30.8526602116957,-0.24,-0.35,146.483333333333,60.0028571428571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.260000000,0.000000000,1260574444.530000000,171254.26,294.01,1,35.156,21.001,40.9510236379996,30.8526602116957,-0.24,-0.35,146.483333333333,60.0028571428571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.260000000,0.000000000,1260574444.540000000,171254.26,294.01,1,35.156,21.001,40.9510236379996,30.8526602116957,-0.24,-0.35,146.483333333333,60.0028571428571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.260000000,0.000000000,1260574444.550000000,171254.26,294.01,1,35.156,21.001,40.9510236379996,30.8526602116957,-0.24,-0.35,146.483333333333,60.0028571428571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.260000000,0.000000000,1260574444.560000000,171254.26,294.01,1,35.156,21.001,40.9510236379996,30.8526602116957,-0.24,-0.35,146.483333333333,60.0028571428571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.260000000,0.000000000,1260574444.570000000,171254.26,294.01,1,35.156,21.001,40.9510236379996,30.8526602116957,-0.24,-0.35,146.483333333333,60.0028571428571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.260000000,0.000000000,1260574444.580000000,171254.26,294.01,1,35.156,21.001,40.9510236379996,30.8526602116957,-0.24,-0.35,146.483333333333,60.0028571428571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.260000000,0.000000000,1260574444.590000000,171254.26,294.01,1,35.156,21.001,40.9510236379996,30.8526602116957,-0.24,-0.35,146.483333333333,60.0028571428571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.260000000,0.000000000,1260574444.600000000,171254.26,294.01,1,35.156,21.001,40.9510236379996,30.8526602116957,-0.24,-0.35,146.483333333333,60.0028571428571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.260000000,0.000000000,1260574444.610000000,171254.26,294.01,1,35.156,21.001,40.9510236379996,30.8526602116957,-0.24,-0.35,146.483333333333,60.0028571428571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.260000000,0.000000000,1260574444.620000000,171254.26,294.01,1,35.156,21.001,40.9510236379996,30.8526602116957,-0.24,-0.35,146.483333333333,60.0028571428571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.260000000,0.000000000,1260574444.630000000,171254.26,294.01,1,35.156,21.001,40.9510236379996,30.8526602116957,-0.24,-0.35,146.483333333333,60.0028571428571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.260000000,0.000000000,1260574444.640000000,171254.26,294.01,1,35.156,21.001,40.9510236379996,30.8526602116957,-0.24,-0.35,146.483333333333,60.0028571428571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.260000000,0.000000000,1260574444.650000000,171254.26,294.01,1,35.156,21.001,40.9510236379996,30.8526602116957,-0.24,-0.35,146.483333333333,60.0028571428571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.260000000,0.000000000,1260574444.660000000,171254.26,294.01,1,35.156,21.001,40.9510236379996,30.8526602116957,-0.24,-0.35,146.483333333333,60.0028571428571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.260000000,0.000000000,1260574444.670000000,171254.26,294.01,1,35.156,21.001,40.9510236379996,30.8526602116957,-0.24,-0.35,146.483333333333,60.0028571428571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.260000000,0.000000000,1260574444.680000000,171254.26,294.01,1,35.156,21.001,40.9510236379996,30.8526602116957,-0.24,-0.35,146.483333333333,60.0028571428571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.260000000,0.000000000,1260574444.690000000,171254.26,294.01,1,35.156,21.001,40.9510236379996,30.8526602116957,-0.24,-0.35,146.483333333333,60.0028571428571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.260000000,0.000000000,1260574444.700000000,171254.26,294.01,1,35.156,21.001,40.9510236379996,30.8526602116957,-0.24,-0.35,146.483333333333,60.0028571428571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.260000000,0.000000000,1260574444.710000000,171254.26,294.01,1,35.156,21.001,40.9510236379996,30.8526602116957,-0.24,-0.35,146.483333333333,60.0028571428571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.260000000,0.000000000,1260574444.720000000,171254.26,294.01,1,35.156,21.001,40.9510236379996,30.8526602116957,-0.24,-0.35,146.483333333333,60.0028571428571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.260000000,0.000000000,1260574444.730000000,171254.26,294.01,1,35.156,21.001,40.9510236379996,30.8526602116957,-0.24,-0.35,146.483333333333,60.0028571428571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
