Time from start of file (s),Time from initialisation (s),Time from start of region (s),Time (),Seconds from midnight Sunday (),Latitude (deg),Longitude (deg),Altitude (m),Distance horizontal (m),Velocity forward (m/s),Velocity lateral (m/s),Velocity down (m/s),Speed horizontal (m/s),Number of GPS satellites used (),GPS position mode (),GPS velocity mode (),GPS dual antenna attitude mode (),Heading (deg),Pitch (deg),Roll (deg),Slip angle (deg),Angular rate forward (deg/s),Angular rate lateral (deg/s),Angular rate down (deg/s),Angular rate Xv (deg/s),Angular rate Yv (deg/s),Angular rate Zv (deg/s),Acceleration forward (m/s²),Acceleration lateral (m/s²),Acceleration down (m/s²),Acceleration Xv (m/s²),Acceleration Yv (m/s²),Acceleration Zv (m/s²)
0.920000000,-0.010000000,0.000000000,1.26031514792E+18,516747.92,38.016536989464,-122.012509798057,0.100000001490116,0,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.000799744769,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
0.930000000,0.000000000,0.010000000,1.26031514793E+18,516747.93,38.016536989464,-122.012509798057,0.100000001490116,0,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.000799744769,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
0.940000000,0.010000000,0.020000000,1.26031514794E+18,516747.94,38.016536989464,-122.012509798057,0.100000001490116,0,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.000799744769,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
0.950000000,0.020000000,0.030000000,1.26031514795E+18,516747.95,38.016536989464,-122.012509798057,0.100000001490116,0,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.000799744769,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
0.960000000,0.030000000,0.040000000,1.26031514796E+18,516747.96,38.016536989464,-122.012509798057,0.100000001490116,0,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.000799744769,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
0.970000000,0.040000000,0.050000000,1.26031514797E+18,516747.97,38.016536989464,-122.012509798057,0.100000001490116,0,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.000799744769,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
0.980000000,0.050000000,0.060000000,1.26031514798E+18,516747.98,38.016536989464,-122.012509798057,0.100000001490116,0,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.000799744769,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
0.990000000,0.060000000,0.070000000,1.26031514799E+18,516747.99,38.016536989464,-122.012509798057,0.100000001490116,0,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.000799744769,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1.000000000,0.070000000,0.080000000,1.260315148E+18,516748,38.016536989464,-122.012509798057,0.100000001490116,0,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.000799744769,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1.010000000,0.080000000,0.090000000,1.26031514801E+18,516748.01,38.016536989464,-122.012509798057,0.100000001490116,0,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.000799744769,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1.020000000,0.090000000,0.100000000,1.26031514802E+18,516748.02,38.016536989464,-122.012509798057,0.100000001490116,0,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.000799744769,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1.030000000,0.100000000,0.110000000,1.26031514803E+18,516748.03,38.016536989464,-122.012509798057,0.100000001490116,0,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.000799744769,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1.040000000,0.110000000,0.120000000,1.26031514804E+18,516748.04,38.016536989464,-122.012509798057,0.100000001490116,0,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.000799744769,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1.050000000,0.120000000,0.130000000,1.26031514805E+18,516748.05,38.016536989464,-122.012509798057,0.100000001490116,0,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.000799744769,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1.060000000,0.130000000,0.140000000,1.26031514806E+18,516748.06,38.016536989464,-122.012509798057,0.100000001490116,0,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.000799744769,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1.070000000,0.140000000,0.150000000,1.26031514807E+18,516748.07,38.016536989464,-122.012509798057,0.100000001490116,0,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.000799744769,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1.080000000,0.150000000,0.160000000,1.26031514808E+18,516748.08,38.016536989464,-122.012509798057,0.100000001490116,0,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.000799744769,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1.090000000,0.160000000,0.170000000,1.26031514809E+18,516748.09,38.016536989464,-122.012509798057,0.100000001490116,0,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.000799744769,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1.100000000,0.170000000,0.180000000,1.2603151481E+18,516748.1,38.016536989464,-122.012509798057,0.100000001490116,0,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.000799744769,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1.110000000,0.180000000,0.190000000,1.26031514811E+18,516748.11,38.016536989464,-122.012509798057,0.100000001490116,0,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.000799744769,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1.120000000,0.190000000,0.200000000,1.26031514812E+18,516748.12,38.016536989464,-122.012509798057,0.100000001490116,0,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.000799744769,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1.130000000,0.200000000,0.210000000,1.26031514813E+18,516748.13,38.016536989464,-122.012509798057,0.100000001490116,0,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.000799744769,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1.140000000,0.210000000,0.220000000,1.26031514814E+18,516748.14,38.016536989464,-122.012509798057,0.100000001490116,0,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.000799744769,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1.150000000,0.220000000,0.230000000,1.26031514815E+18,516748.15,38.016536989464,-122.012509798057,0.100000001490116,0,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.000799744769,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1.160000000,0.230000000,0.240000000,1.26031514816E+18,516748.16,38.016536989464,-122.012509798057,0.100000001490116,0,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.000799744769,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
