Time from start of file (s),Time from start of region (s),Time (GPS s),Seconds from midnight Sunday (),Hunter heading (deg),Number of targets (),Target 1 range forward (m),Target 1 range lateral (m),Target 1 range horizontal (m),Target 1 angle to target (deg),Target 1 range velocity forward (m/s),Target 1 range velocity lateral (m/s),Target 1 time to collision forward (),Target 1 time to collision lateral (),Target 1 time gap forward (),Target 2 range forward (m),Target 2 range lateral (m),Target 2 range horizontal (m),Target 2 angle to target (deg),Target 2 range velocity forward (m/s),Target 2 range velocity lateral (m/s),Target 2 time to collision forward (),Target 2 time to collision lateral (),Target 2 time gap forward (),Hunter distance along line 1 (m),Hunter line number to left of A (),Hunter distance lateral from A to line on left of A (m),Hunter velocity lateral of A to line on left of A (m/s),Hunter acceleration lateral of A to line on left of A (m/s²),Hunter line number to right of A (),Hunter distance lateral from A to line on right of A (m),Hunter velocity lateral of A to line on right of A (m/s),Hunter acceleration lateral of A to line on right of A (m/s²),Hunter distance lateral from A to line 1 (m),Hunter distance lateral from A to line 2 (m),Hunter distance lateral from A to line 3 (m),Hunter distance lateral from A to line 4 (m),Hunter distance lateral from A to line 5 (m),Hunter distance lateral from A to line 6 (m),Hunter distance lateral from A to line 7 (m),Hunter distance lateral from A to line 8 (m)
0.850000000,0.000000000,1260315147.920000000,516757.85,69.97,1,45.788,6.338,46.2245734215038,7.88083483887822,-0.01,0.11,,-57.6181818181818,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.850000000,0.000000000,1260315147.930000000,516757.85,69.97,1,45.788,6.338,46.2245734215038,7.88083483887822,-0.01,0.11,,-57.6181818181818,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.850000000,0.000000000,1260315147.940000000,516757.85,69.97,1,45.788,6.338,46.2245734215038,7.88083483887822,-0.01,0.11,,-57.6181818181818,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.850000000,0.000000000,1260315147.950000000,516757.85,69.97,1,45.788,6.338,46.2245734215038,7.88083483887822,-0.01,0.11,,-57.6181818181818,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.850000000,0.000000000,1260315147.960000000,516757.85,69.97,1,45.788,6.338,46.2245734215038,7.88083483887822,-0.01,0.11,,-57.6181818181818,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.850000000,0.000000000,1260315147.970000000,516757.85,69.97,1,45.788,6.338,46.2245734215038,7.88083483887822,-0.01,0.11,,-57.6181818181818,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.850000000,0.000000000,1260315147.980000000,516757.85,69.97,1,45.788,6.338,46.2245734215038,7.88083483887822,-0.01,0.11,,-57.6181818181818,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.850000000,0.000000000,1260315147.990000000,516757.85,69.97,1,45.788,6.338,46.2245734215038,7.88083483887822,-0.01,0.11,,-57.6181818181818,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.850000000,0.000000000,1260315148.000000000,516757.85,69.97,1,45.788,6.338,46.2245734215038,7.88083483887822,-0.01,0.11,,-57.6181818181818,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.850000000,0.000000000,1260315148.010000000,516757.85,69.97,1,45.788,6.338,46.2245734215038,7.88083483887822,-0.01,0.11,,-57.6181818181818,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.850000000,0.000000000,1260315148.020000000,516757.85,69.97,1,45.788,6.338,46.2245734215038,7.88083483887822,-0.01,0.11,,-57.6181818181818,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.850000000,0.000000000,1260315148.030000000,516757.85,69.97,1,45.788,6.338,46.2245734215038,7.88083483887822,-0.01,0.11,,-57.6181818181818,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.850000000,0.000000000,1260315148.040000000,516757.85,69.97,1,45.788,6.338,46.2245734215038,7.88083483887822,-0.01,0.11,,-57.6181818181818,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.850000000,0.000000000,1260315148.050000000,516757.85,69.97,1,45.788,6.338,46.2245734215038,7.88083483887822,-0.01,0.11,,-57.6181818181818,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.850000000,0.000000000,1260315148.060000000,516757.85,69.97,1,45.788,6.338,46.2245734215038,7.88083483887822,-0.01,0.11,,-57.6181818181818,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.850000000,0.000000000,1260315148.070000000,516757.85,69.97,1,45.788,6.338,46.2245734215038,7.88083483887822,-0.01,0.11,,-57.6181818181818,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.850000000,0.000000000,1260315148.080000000,516757.85,69.97,1,45.788,6.338,46.2245734215038,7.88083483887822,-0.01,0.11,,-57.6181818181818,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.850000000,0.000000000,1260315148.090000000,516757.85,69.97,1,45.788,6.338,46.2245734215038,7.88083483887822,-0.01,0.11,,-57.6181818181818,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.850000000,0.000000000,1260315148.100000000,516757.85,69.97,1,45.788,6.338,46.2245734215038,7.88083483887822,-0.01,0.11,,-57.6181818181818,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.850000000,0.000000000,1260315148.110000000,516757.85,69.97,1,45.788,6.338,46.2245734215038,7.88083483887822,-0.01,0.11,,-57.6181818181818,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.850000000,0.000000000,1260315148.120000000,516757.85,69.97,1,45.788,6.338,46.2245734215038,7.88083483887822,-0.01,0.11,,-57.6181818181818,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.850000000,0.000000000,1260315148.130000000,516757.85,69.97,1,45.788,6.338,46.2245734215038,7.88083483887822,-0.01,0.11,,-57.6181818181818,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.850000000,0.000000000,1260315148.140000000,516757.85,69.97,1,45.788,6.338,46.2245734215038,7.88083483887822,-0.01,0.11,,-57.6181818181818,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.850000000,0.000000000,1260315148.150000000,516757.85,69.97,1,45.788,6.338,46.2245734215038,7.88083483887822,-0.01,0.11,,-57.6181818181818,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
