timestamp_sec;id;theta;type;position_x;position_y;position_z;velocity_x;velocity_y;velocity_z;acceleration_x;acceleration_y;acceleration_z;
1580255558.376658;77288;0.457635;3;586615.677055;4208091.149069;-9.806078;-0.000000;-0.000000;0.000000;-0.000051;-0.000039;0.000000;
1580255558.520262;77288;0.388022;3;586615.780143;4208091.154221;-9.778852;-0.000000;-0.000000;0.000000;-0.000016;-0.000014;0.000000;
1580255558.627867;77288;0.306614;3;586615.673334;4208091.240574;-9.940039;-0.000000;-0.000000;0.000000;-0.000009;-0.000003;0.000000;
1580255558.711009;77288;0.222436;3;586615.811713;4208091.247821;-9.948044;-0.000000;-0.000000;0.000000;-0.000002;-0.000001;0.000000;
1580255558.785357;77288;0.202404;3;586615.785273;4208091.231301;-9.952470;-0.000000;-0.000000;0.000000;-0.000001;-0.000001;0.000000;
1580255558.860125;77288;0.245090;3;586615.747122;4208091.249185;-9.942998;-0.000000;-0.000000;0.000000;-0.000001;-0.000000;0.000000;
1580255558.941298;77288;0.223726;3;586615.672078;4208091.259280;-9.940484;-0.000000;-0.000000;0.000000;-0.000001;0.000000;0.000000;
1580255559.004519;77288;0.133256;3;586615.675522;4208091.239313;-9.966330;-0.000000;0.000000;0.000000;-0.000000;-0.000000;0.000000;
1580255559.345395;77288;0.145827;3;586615.617394;4208091.247343;-9.935329;0.000000;-0.000000;0.000000;-0.000005;0.000001;0.000000;
1580255559.422730;77288;0.394797;3;586615.677066;4208091.082725;-9.941874;-0.000000;0.000000;0.000000;0.000000;-0.000006;0.000000;
1580255559.494403;77288;0.377284;3;586615.627847;4208091.034791;-9.934249;0.000000;-0.000000;0.000000;-0.000000;-0.000003;0.000000;
1580255559.551754;77288;0.302822;3;586615.668712;4208090.844407;-9.928509;-0.000000;-0.000000;0.000000;0.000000;-0.000004;0.000000;
1580255559.605016;77288;0.187349;3;586615.705997;4208090.657484;-9.924691;0.079325;-0.773527;0.000000;0.187931;-1.832570;0.000000;
1580255559.755710;77288;0.136519;3;586615.742809;4208090.638468;-9.926163;0.212092;-0.594236;0.000000;0.568212;-2.048869;0.000000;
1580255559.858585;77288;0.223064;3;586615.757161;4208090.496221;-9.926355;0.253588;-0.737714;0.000000;0.801022;-2.481227;0.000000;
1580255559.954473;77288;0.310785;3;586615.770239;4208090.429476;-9.937360;0.326183;-0.794326;0.000000;0.872540;-0.956470;0.000000;
1580255560.130654;77288;0.440136;3;586615.860052;4208090.272610;-9.927666;0.350936;-0.789566;0.000000;0.562038;-0.703624;0.000000;
1580255560.521469;77294;-2.665034;3;586615.975792;4208089.983404;-9.939266;-0.000000;0.000000;0.000000;0.000075;-0.000232;0.000000;
1580255560.613412;77294;-2.573335;3;586615.987925;4208089.907535;-9.920661;0.080587;-0.518020;0.000000;0.000264;-0.001602;0.000000;
1580255560.705647;77294;2.872194;3;586615.961833;4208089.689933;-9.952552;0.151049;-0.645678;0.000000;0.001533;-0.003208;0.000000;
1580255560.773726;77294;2.331282;3;586616.055656;4208089.771460;-9.948306;0.199877;-0.557861;0.000000;0.001609;0.000624;0.000000;
1580255560.958392;77294;2.618816;3;586615.989235;4208089.695433;-9.683479;0.207990;-0.496177;0.000000;0.220433;0.043718;0.000000;
1580255561.023858;77294;2.777654;3;586616.065699;4208089.815821;-9.934925;0.161484;-0.319759;0.000000;0.096576;0.593406;0.000000;
1580255561.121554;77294;2.779807;3;586616.042781;4208089.812421;-9.918077;0.000000;-0.000000;0.000000;-0.313968;1.194506;0.000000;
1580255561.233231;77294;3.110363;3;586616.006528;4208089.915019;-9.864695;-0.000000;0.000000;0.000000;-0.599018;1.596736;0.000000;
1580255561.313847;77294;3.127343;3;586616.005739;4208089.888027;-9.839044;-0.000000;0.000000;0.000000;-0.596080;1.335188;0.000000;
1580255561.453865;77294;-3.125886;3;586616.005921;4208089.934639;-9.815370;-0.000000;0.000000;0.000000;-0.226901;0.508247;0.000000;
1580255561.571136;77294;-2.811475;3;586615.935249;4208089.996372;-9.954326;-0.000000;0.000000;0.000000;-0.086373;0.193471;0.000000;
1580255561.682089;77294;-2.989164;3;586616.003051;4208089.909174;-10.004106;-0.000000;0.000000;0.000000;-0.032524;0.072854;0.000000;
1580255561.830829;77294;-3.054971;3;586616.040763;4208089.981676;-9.991639;-0.000000;0.000000;0.000000;-0.012251;0.027454;0.000000;
1580255561.900259;77294;-2.934451;3;586615.941753;4208089.972476;-9.984745;-0.000000;0.000000;0.000000;-0.004669;0.010456;0.000000;
1580255561.981419;77294;-2.829868;3;586615.963954;4208089.962853;-9.967475;-0.000000;0.000000;0.000000;-0.001777;0.003980;0.000000;
1580255562.137112;77294;-2.970115;3;586616.014082;4208089.953023;-9.973012;-0.000000;0.000000;0.000000;-0.000676;0.001515;0.000000;
1580255562.213275;77294;-2.793597;3;586616.088885;4208089.977795;-9.925812;-0.000000;0.000000;0.000000;-0.000256;0.000577;0.000000;
1580255562.357437;77294;-2.766344;3;586616.050134;4208090.005254;-9.919523;-0.000000;0.000000;0.000000;-0.000098;0.000220;0.000000;
1580255562.436820;77294;-3.035506;3;586616.116220;4208090.041484;-9.886611;-0.000000;0.000000;0.000000;-0.000036;0.000084;0.000000;
1580255562.548721;77294;-3.134803;3;586616.171675;4208090.045269;-9.862304;-0.000000;0.000000;0.000000;-0.000013;0.000032;0.000000;
1580255562.699372;77294;-3.141432;3;586616.203165;4208090.057269;-9.795001;-0.000000;0.000000;0.000000;-0.000004;0.000013;0.000000;
1580255562.834973;77294;-3.131462;3;586616.126535;4208090.070932;-9.991744;-0.000000;0.000000;0.000000;-0.000003;0.000005;0.000000;
