timestamp_sec;position_x;position_y;position_z;heading;qx;qy;qz;qw;euler_x;euler_y;euler_z;linear_accel_x;linear_accel_y;linear_accel_z;angular_vel_x;angular_vel_y;angular_vel_z;linear_vel_x;linear_vel_y;linear_vel_z;heading;
1580255534.690839;586636.452060;4208052.638476;-11.553486;2.625808;-0.014836;0.013331;-0.503179;-0.863952;-0.037977;0.012220;-5.228174;-0.000591;0.020524;-0.000891;-0.000082;0.000446;0.000284;-0.000576;0.000981;-0.004872;2.625808;
1580255534.697893;586636.452018;4208052.638511;-11.553514;2.625813;-0.014836;0.013330;-0.503182;-0.863950;-0.037976;0.012220;-5.228168;-0.003823;0.012117;0.001766;-0.000111;0.000273;0.000419;-0.000578;0.001028;-0.004819;2.625813;
1580255534.713794;586636.451955;4208052.638558;-11.553524;2.625806;-0.014836;0.013333;-0.503178;-0.863952;-0.037981;0.012217;-5.228176;-0.002969;0.037998;0.020447;0.000200;-0.000227;-0.000108;-0.000440;0.001432;-0.004594;2.625806;
1580255534.721706;586636.451914;4208052.638595;-11.553549;2.625803;-0.014833;0.013333;-0.503177;-0.863953;-0.037977;0.012212;-5.228179;0.002332;0.013977;0.009114;-0.000339;-0.000176;-0.000293;-0.000371;0.001380;-0.004500;2.625803;
1580255534.729726;586636.451873;4208052.638634;-11.553572;2.625798;-0.014833;0.013333;-0.503175;-0.863954;-0.037977;0.012212;-5.228184;0.001174;0.006663;0.010103;-0.000187;-0.000056;-0.000411;-0.000448;0.001487;-0.004385;2.625798;
1580255534.737007;586636.451826;4208052.638673;-11.553596;2.625800;-0.014834;0.013328;-0.503176;-0.863954;-0.037969;0.012219;-5.228182;-0.003055;0.006303;0.006519;-0.000241;0.000438;-0.000085;-0.000772;0.001544;-0.004344;2.625800;
1580255534.754268;586636.451760;4208052.638716;-11.553604;2.625800;-0.014829;0.013326;-0.503176;-0.863954;-0.037962;0.012213;-5.228181;-0.009125;0.004556;0.003407;-0.001113;0.000394;0.000014;-0.000698;0.001417;-0.004347;2.625800;
1580255534.761688;586636.451716;4208052.638756;-11.553627;2.625802;-0.014831;0.013325;-0.503177;-0.863953;-0.037961;0.012217;-5.228179;-0.002920;-0.006215;0.005583;-0.000145;0.000245;0.000077;-0.000813;0.001527;-0.004283;2.625802;
1580255534.769530;586636.451671;4208052.638793;-11.553650;2.625810;-0.014829;0.013322;-0.503180;-0.863952;-0.037954;0.012217;-5.228172;-0.003616;-0.000046;-0.001547;-0.000397;0.000344;0.000436;-0.000913;0.001478;-0.004341;2.625810;
1580255534.778186;586636.451627;4208052.638827;-11.553674;2.625805;-0.014825;0.013319;-0.503178;-0.863953;-0.037945;0.012213;-5.228177;-0.002044;-0.005010;-0.002461;-0.000679;0.000215;-0.000014;-0.000883;0.001268;-0.004361;2.625805;
1580255534.793982;586636.451561;4208052.638867;-11.553681;2.625801;-0.014820;0.013318;-0.503177;-0.863954;-0.037938;0.012205;-5.228180;-0.004203;-0.022668;0.003342;-0.001640;-0.000023;-0.000268;-0.000811;0.001055;-0.004270;2.625801;
1580255534.801141;586636.451516;4208052.638901;-11.553705;2.625796;-0.014817;0.013316;-0.503175;-0.863955;-0.037932;0.012203;-5.228185;-0.006015;-0.003805;-0.006630;-0.000745;0.000014;-0.000393;-0.000955;0.001133;-0.004384;2.625796;
1580255534.809600;586636.451469;4208052.638934;-11.553729;2.625798;-0.014815;0.013312;-0.503176;-0.863955;-0.037924;0.012202;-5.228183;-0.010860;-0.005686;-0.005506;-0.000726;0.000200;-0.000050;-0.001204;0.001094;-0.004421;2.625798;
1580255534.818222;586636.451425;4208052.638969;-11.553754;2.625798;-0.014813;0.013314;-0.503176;-0.863954;-0.037924;0.012198;-5.228183;-0.008225;-0.003537;-0.005266;-0.000447;-0.000109;-0.000023;-0.001127;0.001242;-0.004470;2.625798;
1580255534.833599;586636.451383;4208052.639008;-11.553782;2.625791;-0.014813;0.013318;-0.503173;-0.863956;-0.037931;0.012193;-5.228190;-0.005167;0.003256;-0.015976;-0.000113;-0.000387;-0.000338;-0.001032;0.001546;-0.004759;2.625791;
1580255534.841521;586636.451311;4208052.639048;-11.553794;2.625791;-0.014809;0.013315;-0.503173;-0.863956;-0.037922;0.012190;-5.228191;-0.008318;-0.002242;-0.022907;-0.000846;-0.000377;-0.000483;-0.001232;0.001298;-0.004773;2.625791;
1580255534.849391;586636.451263;4208052.639082;-11.553825;2.625787;-0.014809;0.013313;-0.503171;-0.863957;-0.037918;0.012192;-5.228195;-0.001071;-0.010270;-0.018091;-0.000316;0.000164;-0.000303;-0.001367;0.001274;-0.005012;2.625787;
1580255534.856894;586636.451215;4208052.639117;-11.553856;2.625784;-0.014808;0.013312;-0.503170;-0.863958;-0.037915;0.012191;-5.228198;-0.002563;0.001494;-0.019025;-0.000334;0.000118;-0.000292;-0.001403;0.001425;-0.005202;2.625784;
1580255534.873489;586636.451143;4208052.639160;-11.553874;2.625782;-0.014808;0.013312;-0.503169;-0.863959;-0.037916;0.012191;-5.228200;-0.010193;-0.007286;-0.021913;-0.000389;0.000021;-0.000521;-0.001508;0.001506;-0.005184;2.625782;
1580255534.881520;586636.451095;4208052.639197;-11.553907;2.625780;-0.014809;0.013312;-0.503168;-0.863959;-0.037917;0.012193;-5.228201;-0.004670;0.002056;-0.008787;0.000128;0.000099;-0.000172;-0.001572;0.001683;-0.005272;2.625780;
1580255534.889578;586636.451046;4208052.639231;-11.553942;2.625782;-0.014808;0.013312;-0.503169;-0.863959;-0.037916;0.012191;-5.228199;-0.005727;-0.000548;-0.015897;-0.000069;0.000017;0.000039;-0.001612;0.001585;-0.005476;2.625782;
1580255534.897786;586636.450997;4208052.639267;-11.553978;2.625785;-0.014810;0.013312;-0.503170;-0.863958;-0.037919;0.012195;-5.228197;-0.003569;-0.006712;-0.011013;0.000169;0.000079;0.000150;-0.001672;0.001597;-0.005533;2.625785;
1580255534.913005;586636.450923;4208052.639311;-11.553998;2.625780;-0.014812;0.013311;-0.503168;-0.863959;-0.037919;0.012199;-5.228202;0.006274;0.006308;-0.002006;0.000464;0.000392;-0.000304;-0.001679;0.001784;-0.005394;2.625780;
1580255534.921145;586636.450877;4208052.639346;-11.554032;2.625780;-0.014809;0.013313;-0.503168;-0.863959;-0.037919;0.012192;-5.228202;-0.000349;0.004470;0.004544;-0.000159;-0.000277;-0.000065;-0.001471;0.001719;-0.005310;2.625780;
1580255534.929686;586636.450834;4208052.639384;-11.554067;2.625785;-0.014810;0.013318;-0.503170;-0.863958;-0.037928;0.012188;-5.228197;0.001964;0.000232;0.004897;0.000273;-0.000594;0.000251;-0.001289;0.001922;-0.005260;2.625785;
1580255534.937888;586636.450788;4208052.639425;-11.554100;2.625788;-0.014814;0.013321;-0.503171;-0.863957;-0.037937;0.012193;-5.228193;0.009919;-0.000412;0.008813;0.000615;-0.000297;0.000279;-0.001271;0.002103;-0.005130;2.625788;
1580255534.953737;586636.450718;4208052.639467;-11.554116;2.625791;-0.014814;0.013321;-0.503173;-0.863956;-0.037938;0.012191;-5.228190;0.012339;-0.008394;0.026828;0.000756;-0.000403;0.000612;-0.001301;0.001893;-0.004902;2.625791;
