timestamp_sec;position_x;position_y;position_z;heading;qx;qy;qz;qw;euler_x;euler_y;euler_z;linear_accel_x;linear_accel_y;linear_accel_z;angular_vel_x;angular_vel_y;angular_vel_z;linear_vel_x;linear_vel_y;linear_vel_z;heading;
1580255556.841646;586605.665084;4208084.847991;-9.712465;1.067947;0.033206;-0.003558;-0.248491;0.968058;0.009635;0.066107;-0.502849;0.635985;0.434443;-0.074945;0.024205;-0.017839;-0.008016;-0.008895;-0.004257;-0.018678;1.067947;
1580255557.433525;586605.663992;4208084.830992;-9.705669;1.068078;0.033650;-0.003532;-0.248418;0.968062;0.009904;0.066956;-0.502718;0.140151;-0.030364;-0.009631;-0.004122;0.003061;0.000936;0.003815;-0.002359;0.004278;1.068078;
1580255557.441861;586605.664060;4208084.830966;-9.705669;1.068090;0.033639;-0.003523;-0.248412;0.968064;0.009913;0.066930;-0.502707;0.040906;-0.024253;-0.014674;-0.001914;0.001987;0.000981;0.003963;-0.002573;0.004128;1.068090;
1580255557.448970;586605.664127;4208084.830935;-9.705670;1.068099;0.033627;-0.003516;-0.248408;0.968065;0.009922;0.066902;-0.502697;0.013675;-0.027772;-0.009341;-0.001962;0.002021;0.000986;0.003875;-0.002896;0.004064;1.068099;
1580255557.457012;586605.664196;4208084.830900;-9.705674;1.068109;0.033613;-0.003507;-0.248403;0.968067;0.009931;0.066871;-0.502687;0.010576;-0.029790;-0.018163;-0.002152;0.002168;0.001040;0.003889;-0.003302;0.003777;1.068109;
1580255557.473565;586605.664264;4208084.830869;-9.705681;1.068118;0.033601;-0.003496;-0.248398;0.968069;0.009948;0.066843;-0.502678;0.014470;-0.017176;-0.028380;-0.001894;0.002450;0.001031;0.003958;-0.003188;0.003375;1.068118;
1580255557.482307;586605.664347;4208084.830828;-9.705723;1.068127;0.033593;-0.003487;-0.248394;0.968070;0.009959;0.066822;-0.502670;-0.024838;-0.030403;-0.083641;-0.003319;0.004498;0.001906;0.003452;-0.003255;0.002701;1.068127;
1580255557.489649;586605.664404;4208084.830790;-9.705739;1.068139;0.033584;-0.003475;-0.248388;0.968072;0.009977;0.066799;-0.502657;-0.052794;-0.047518;-0.047177;-0.001358;0.002512;0.001236;0.002600;-0.003778;0.002234;1.068139;
1580255557.497639;586605.664460;4208084.830752;-9.705763;1.068144;0.033580;-0.003468;-0.248385;0.968073;0.009990;0.066788;-0.502652;-0.062859;-0.043286;-0.059774;-0.000886;0.002112;0.000890;0.002090;-0.003922;0.001501;1.068144;
1580255557.512863;586605.664532;4208084.830709;-9.705825;1.068142;0.033579;-0.003461;-0.248386;0.968073;0.010002;0.066783;-0.502654;-0.110107;-0.041505;-0.152098;-0.000933;0.003433;0.000908;0.001888;-0.003515;0.000549;1.068142;
