timestamp_sec;position_x;position_y;position_z;heading;qx;qy;qz;qw;euler_x;euler_y;euler_z;linear_accel_x;linear_accel_y;linear_accel_z;angular_vel_x;angular_vel_y;angular_vel_z;linear_vel_x;linear_vel_y;linear_vel_z;heading;
1580251672.272764;586606.467943;4208087.215447;-9.505979;0.866731;0.031307;-0.000638;-0.344354;0.938317;0.020402;0.059226;-0.704066;0.203668;0.448993;0.044739;0.002300;0.000202;-0.013511;0.144877;0.169269;0.022686;0.866731;
1580251673.071428;586606.482018;4208087.214549;-9.497217;0.864384;0.029756;0.000179;-0.345481;0.937954;0.020930;0.055725;-0.706413;0.071041;0.098560;-0.252122;0.003678;0.000525;0.003259;-0.006767;-0.032596;0.005018;0.864384;
1580251673.087315;586606.481996;4208087.214170;-9.497308;0.864423;0.029811;0.000180;-0.345461;0.937959;0.020970;0.055828;-0.706373;0.209978;0.306076;-0.365160;0.013315;-0.002504;0.007356;-0.004228;-0.028794;0.003642;0.864423;
1580251673.096542;586606.481960;4208087.213817;-9.497353;0.864463;0.029834;0.000179;-0.345442;0.937966;0.020982;0.055872;-0.706333;0.036950;0.156266;-0.186570;0.005296;-0.001899;0.003948;-0.004204;-0.028391;0.002016;0.864463;
1580251673.104323;586606.481948;4208087.213506;-9.497390;0.864501;0.029887;0.000169;-0.345423;0.937971;0.020999;0.055979;-0.706296;0.053561;0.169853;-0.002498;0.007513;-0.004062;0.003869;-0.002503;-0.025613;0.003359;0.864501;
1580251673.112594;586606.481946;4208087.213223;-9.497458;0.864530;0.029939;0.000155;-0.345408;0.937975;0.021008;0.056086;-0.706266;0.059048;0.234133;-0.140406;0.008156;-0.005175;0.003426;-0.001310;-0.022440;0.000626;0.864530;
1580251673.127559;586606.481943;4208087.212887;-9.497580;0.864553;0.029963;0.000138;-0.345397;0.937978;0.020992;0.056144;-0.706243;0.060548;0.427462;0.008992;0.011503;-0.009887;0.005807;-0.001047;-0.021589;0.002645;0.864553;
1580251673.135218;586606.481953;4208087.212642;-9.497640;0.864572;0.030012;0.000116;-0.345387;0.937980;0.020983;0.056251;-0.706224;0.041372;0.254955;-0.046233;0.007179;-0.006893;0.002172;0.000003;-0.018488;0.001417;0.864572;
1580251673.143184;586606.481952;4208087.212393;-9.497696;0.864584;0.030033;0.000094;-0.345381;0.937982;0.020957;0.056305;-0.706212;0.013115;0.232554;0.011113;0.004423;-0.006118;0.001504;-0.000428;-0.017739;0.001831;0.864584;
1580251673.152086;586606.481965;4208087.212175;-9.497722;0.864595;0.030074;0.000070;-0.345375;0.937983;0.020939;0.056399;-0.706201;0.022615;0.176753;0.164750;0.005227;-0.006791;0.001243;0.000218;-0.016197;0.004913;0.864595;
1580251673.160514;586606.481972;4208087.211986;-9.497772;0.864596;0.030116;0.000047;-0.345374;0.937982;0.020926;0.056493;-0.706200;-0.000260;0.205463;0.019438;0.005741;-0.006941;0.000677;0.000044;-0.013646;0.003441;0.864596;
1580251673.176609;586606.481971;4208087.211725;-9.497855;0.864576;0.030119;0.000023;-0.345384;0.937978;0.020883;0.056516;-0.706220;-0.047948;0.306167;0.273690;0.005594;-0.011858;-0.000929;-0.000716;-0.014630;0.006697;0.864576;
1580251673.184932;586606.481973;4208087.211542;-9.497873;0.864563;0.030144;0.000001;-0.345390;0.937975;0.020859;0.056579;-0.706233;0.015271;0.123623;0.055616;0.003081;-0.005999;-0.001162;-0.000468;-0.013323;0.006173;0.864563;
1580251673.192465;586606.481953;4208087.211342;-9.497869;0.864543;0.030139;-0.000017;-0.345400;0.937972;0.020823;0.056581;-0.706254;-0.035397;0.106275;0.129578;0.000426;-0.004391;-0.001705;-0.002060;-0.013790;0.008072;0.864543;
1580251673.208652;586606.482025;4208087.211259;-9.497824;0.864689;0.029472;-0.000229;-0.345355;0.938009;0.019958;0.055476;-0.706107;-0.045971;0.090323;0.330161;0.001876;-0.009913;-0.005408;-0.001590;-0.013373;0.009671;0.864689;
1580251673.216828;586606.482113;4208087.211760;-9.497660;0.864657;0.029462;-0.000248;-0.345370;0.938004;0.019917;0.055470;-0.706139;0.017478;0.044244;0.102310;-0.001671;-0.003554;-0.003260;-0.002000;-0.014033;0.010781;0.864657;
1580251673.225800;586606.482203;4208087.212258;-9.497465;0.864633;0.029457;-0.000265;-0.345382;0.938000;0.019882;0.055472;-0.706164;0.010818;-0.035074;0.232344;-0.001883;-0.003108;-0.002931;-0.002120;-0.014766;0.014102;0.864633;
1580251673.232545;586606.482294;4208087.212763;-9.497276;0.864601;0.029453;-0.000279;-0.345398;0.937994;0.019854;0.055475;-0.706195;0.025985;-0.005339;0.098608;-0.001769;-0.002686;-0.003128;-0.001862;-0.014162;0.013876;0.864601;
1580251673.247764;586606.482375;4208087.213239;-9.497073;0.864573;0.029422;-0.000291;-0.345412;0.937990;0.019811;0.055426;-0.706223;0.019492;-0.017655;0.097749;-0.004000;-0.001492;-0.003077;-0.002270;-0.015243;0.014815;0.864573;
1580251673.255508;586606.482524;4208087.213976;-9.496823;0.864569;0.029414;-0.000302;-0.345414;0.937989;0.019786;0.055416;-0.706227;0.097922;-0.169199;0.261577;-0.006804;-0.002953;-0.004136;-0.001302;-0.015837;0.016222;0.864569;
1580251673.263463;586606.482603;4208087.214434;-9.496597;0.864558;0.029382;-0.000300;-0.345420;0.937988;0.019767;0.055356;-0.706238;0.044863;-0.077001;0.069200;-0.004607;0.000910;-0.001462;-0.002045;-0.017090;0.016936;0.864558;
