timestamp_sec;id;theta;type;position_x;position_y;position_z;velocity_x;velocity_y;velocity_z;acceleration_x;acceleration_y;acceleration_z;
1580251672.289135;57475;0.088732;3;586615.060254;4208093.002680;-9.741599;-0.000000;0.000000;0.000000;0.000001;-0.000001;0.000000;
1580251672.354423;57475;0.126597;3;586615.079308;4208093.003321;-9.731073;0.000000;-0.000000;0.000000;0.000001;-0.000000;0.000000;
1580251672.426864;57475;-0.030401;3;586615.045283;4208093.016628;-9.718581;0.000000;-0.000000;0.000000;-0.000000;0.000000;0.000000;
1580251672.620984;57475;0.088953;3;586615.094572;4208093.017810;-9.746989;-0.000000;0.000000;0.000000;0.000001;0.000000;0.000000;
1580251672.744663;57475;-0.096717;3;586615.065872;4208092.978404;-9.769279;0.000000;0.000000;0.000000;-0.000001;-0.000001;0.000000;
1580251672.823594;57475;0.371755;3;586615.074315;4208092.804389;-9.745081;-0.000000;0.000000;0.000000;0.000000;-0.000005;0.000000;
1580251672.885598;57475;0.265209;3;586615.131153;4208092.737374;-9.743469;0.099472;-0.526790;0.000000;0.177294;-0.938930;0.000000;
1580251672.934684;57475;0.187607;3;586615.144991;4208092.600767;-9.733539;0.126021;-0.609706;0.000000;0.358960;-1.764345;0.000000;
1580251673.130268;57475;0.112128;3;586615.102268;4208092.586710;-9.511895;0.123475;-0.589136;0.000000;0.419772;-2.021800;0.000000;
1580251673.196696;57475;0.008848;3;586615.195434;4208092.389917;-9.740057;0.220437;-0.888512;0.000000;0.368523;-1.380547;0.000000;
1580251673.287435;57475;0.029104;3;586615.206478;4208092.312134;-9.749667;0.242189;-0.918254;0.000000;0.341196;-1.058159;0.000000;
1580251673.398775;57475;-0.044371;3;586615.242397;4208092.282271;-9.756694;0.290325;-0.942689;0.000000;0.421248;-1.018898;0.000000;
1580251673.527669;57475;0.497301;3;586615.225403;4208092.065065;-9.752704;0.257519;-1.022084;0.000000;0.241168;-0.698382;0.000000;
1580251673.621846;57475;0.641353;3;586615.317840;4208091.901594;-9.771866;0.297599;-1.040627;0.000000;0.221702;-0.550306;0.000000;
1580251673.725280;57475;-0.240610;3;586615.317143;4208091.965061;-9.755435;0.286863;-1.090702;0.000000;0.074358;-0.555094;0.000000;
1580251673.812506;57475;-0.263857;3;586615.341824;4208091.875176;-9.760243;0.290921;-1.112463;0.000000;0.108171;-0.419216;0.000000;
1580251673.913831;57475;-0.564653;3;586615.310350;4208091.812723;-9.310077;0.113041;-0.961478;0.000000;-0.396823;0.032212;0.000000;
1580251674.020457;57475;-0.068469;3;586615.376685;4208091.629716;-9.758267;0.176032;-0.996417;0.000000;-0.332966;0.171817;0.000000;
1580251674.074188;57475;0.043982;3;586615.402989;4208091.549423;-9.762604;0.251286;-0.956062;0.000000;-0.190261;0.336623;0.000000;
1580251674.145974;57475;0.112760;3;586615.477924;4208091.475564;-9.789086;0.291520;-1.074565;0.000000;0.244344;-0.080336;0.000000;
1580251674.283571;57475;0.186741;3;586615.418061;4208091.415664;-9.771136;0.269649;-1.120446;0.000000;0.300546;-0.316617;0.000000;
1580251674.355134;57475;0.247536;3;586615.427509;4208091.341364;-9.721209;0.321365;-1.174542;0.000000;0.274518;-0.629524;0.000000;
1580251674.522784;57475;0.151481;3;586615.474841;4208091.237559;-9.775541;0.362696;-1.281232;0.000000;0.268388;-0.714641;0.000000;
1580251674.603105;57475;0.117747;3;586615.517236;4208091.123249;-9.784144;0.413128;-1.310399;0.000000;0.437190;-0.707894;0.000000;
1580251674.699949;57475;0.991746;3;586615.469299;4208091.058386;-8.926921;0.395149;-1.239062;0.000000;0.331814;-0.409770;0.000000;
