timestamp_sec;position_x;position_y;position_z;heading;qx;qy;qz;qw;euler_x;euler_y;euler_z;linear_accel_x;linear_accel_y;linear_accel_z;angular_vel_x;angular_vel_y;angular_vel_z;linear_vel_x;linear_vel_y;linear_vel_z;heading;
1580251683.466344;586623.464197;4208095.045831;-8.942700;0.212302;0.006717;-0.000589;-0.628177;0.778041;0.007522;0.011193;-1.358495;-0.627312;-0.137737;-0.023422;-0.003271;0.008422;-0.000526;2.195465;0.532654;0.039749;0.212302;
1580251684.355318;586625.151763;4208095.484231;-8.925117;0.214109;0.005975;0.000753;-0.627479;0.778610;0.008671;0.008360;-1.356687;-0.681982;-0.178538;0.032953;0.004018;0.001942;0.003316;1.605641;0.380729;0.027280;0.214109;
1580251684.370594;586625.167865;4208095.488102;-8.924904;0.214142;0.005985;0.000776;-0.627466;0.778621;0.008720;0.008347;-1.356654;-1.318188;-0.377225;0.043571;0.008239;0.003920;0.006631;1.599196;0.378772;0.027370;0.214142;
1580251684.380481;586625.183840;4208095.491987;-8.924659;0.214175;0.005992;0.000810;-0.627453;0.778631;0.008781;0.008315;-1.356622;-0.663778;-0.182325;0.018769;0.004954;0.003549;0.003325;1.591973;0.377271;0.027581;0.214175;
1580251684.385763;586625.199749;4208095.495852;-8.924414;0.214211;0.005999;0.000838;-0.627439;0.778642;0.008833;0.008291;-1.356586;-0.688852;-0.165521;0.010785;0.004744;0.003529;0.003501;1.584873;0.375631;0.027604;0.214211;
1580251684.401622;586625.215652;4208095.499667;-8.924201;0.214248;0.006011;0.000857;-0.627424;0.778654;0.008877;0.008285;-1.356548;-1.347972;-0.342102;-0.010423;0.008983;0.005178;0.007251;1.578936;0.373621;0.027351;0.214248;
1580251684.410350;586625.231430;4208095.503495;-8.923952;0.214287;0.006018;0.000885;-0.627409;0.778666;0.008930;0.008260;-1.356509;-0.651312;-0.178632;0.036965;0.004594;0.003192;0.003846;1.572128;0.371836;0.027954;0.214287;
1580251684.418488;586625.247132;4208095.507306;-8.923705;0.214325;0.006020;0.000923;-0.627394;0.778678;0.008992;0.008216;-1.356471;-0.672484;-0.186964;0.003401;0.004888;0.004590;0.003826;1.564591;0.370010;0.027778;0.214325;
1580251684.426618;586625.262761;4208095.511095;-8.923459;0.214355;0.006021;0.000957;-0.627382;0.778688;0.009046;0.008175;-1.356441;-0.701903;-0.175228;-0.009175;0.004618;0.004882;0.003449;1.557193;0.368207;0.027562;0.214355;
1580251684.442445;586625.278394;4208095.514835;-8.923246;0.214391;0.006030;0.000975;-0.627368;0.778699;0.009085;0.008167;-1.356405;-1.355459;-0.343658;-0.051481;0.008386;0.006735;0.006966;1.551554;0.366158;0.026874;0.214391;
1580251684.449779;586625.293895;4208095.518591;-8.923004;0.214426;0.006032;0.001009;-0.627354;0.778710;0.009140;0.008128;-1.356370;-0.671913;-0.170662;-0.014567;0.004419;0.004401;0.003598;1.544296;0.364613;0.027012;0.214426;
1580251684.457758;586625.309326;4208095.522333;-8.922761;0.214466;0.006039;0.001042;-0.627339;0.778722;0.009201;0.008097;-1.356330;-0.696826;-0.155219;0.006637;0.004882;0.004357;0.003855;1.537178;0.363357;0.027253;0.214466;
1580251684.465999;586625.324687;4208095.526050;-8.922530;0.214507;0.006039;0.001072;-0.627323;0.778735;0.009247;0.008062;-1.356289;-0.710919;-0.165069;-0.054623;0.004307;0.004400;0.003987;1.529931;0.361294;0.026107;0.214507;
1580251684.474800;586625.339982;4208095.529746;-8.922293;0.214543;0.006047;0.001095;-0.627309;0.778746;0.009293;0.008045;-1.356253;-0.720099;-0.187978;-0.015685;0.004233;0.003587;0.003832;1.523049;0.359083;0.026376;0.214543;
1580251684.490755;586625.355253;4208095.533402;-8.922095;0.214582;0.006053;0.001114;-0.627293;0.778759;0.009329;0.008030;-1.356214;-1.492805;-0.301900;-0.072943;0.007661;0.005840;0.007835;1.515519;0.357754;0.025730;0.214582;
1580251684.504368;586625.370404;4208095.537071;-8.921868;0.214610;0.006063;0.001136;-0.627283;0.778767;0.009375;0.008018;-1.356187;-0.726074;-0.157114;-0.023506;0.004034;0.002560;0.003202;1.508713;0.356255;0.025565;0.214610;
1580251684.505457;586625.385492;4208095.540726;-8.921651;0.214636;0.006076;0.001155;-0.627272;0.778775;0.009421;0.008015;-1.356161;-0.714942;-0.157250;-0.065125;0.004238;0.001904;0.002912;1.502019;0.354747;0.024518;0.214636;
1580251684.521679;586625.400552;4208095.544334;-8.921464;0.214667;0.006089;0.001176;-0.627260;0.778785;0.009421;0.008015;-1.356161;-0.714938;-0.157270;-0.065120;0.004238;0.001904;0.002912;1.495183;0.352998;0.024403;0.214667;
1580251684.530880;586625.415492;4208095.547951;-8.921251;0.214700;0.006104;0.001191;-0.627247;0.778795;0.009514;0.008014;-1.356097;-0.749379;-0.163171;-0.031380;0.004348;0.000933;0.003225;1.487880;0.351295;0.024069;0.214700;
1580251684.540422;586625.430360;4208095.551551;-8.921047;0.214732;0.006119;0.001205;-0.627234;0.778806;0.009554;0.008020;-1.356064;-0.764145;-0.161559;-0.063259;0.004132;0.000548;0.003264;1.480337;0.349548;0.023184;0.214732;
1580251684.546598;586625.445166;4208095.555134;-8.920841;0.214765;0.006141;0.001218;-0.627222;0.778816;0.009601;0.008038;-1.356031;-0.719325;-0.191514;-0.025017;0.004611;-0.000148;0.003288;1.473924;0.347545;0.023300;0.214765;
1580251684.562721;586625.459961;4208095.558675;-8.920672;0.214799;0.006172;0.001230;-0.627208;0.778827;0.009660;0.008071;-1.355997;-1.377733;-0.387237;-0.095363;0.010790;-0.002161;0.006715;1.467704;0.346056;0.022532;0.214799;
1580251684.569646;586625.474621;4208095.562225;-8.920472;0.214836;0.006198;0.001249;-0.627193;0.778838;0.009721;0.008088;-1.355960;-0.712579;-0.187443;-0.000466;0.006117;-0.000457;0.003635;1.460331;0.344353;0.022871;0.214836;
1580251684.577914;586625.489221;4208095.565753;-8.920280;0.214872;0.006228;0.001259;-0.627179;0.778849;0.009775;0.008122;-1.355924;-0.724166;-0.188989;-0.038907;0.006005;-0.001483;0.003632;1.453523;0.342360;0.022173;0.214872;
1580251684.585903;586625.503761;4208095.569263;-8.920090;0.214909;0.006265;0.001268;-0.627164;0.778861;0.009835;0.008169;-1.355888;-0.697267;-0.217214;-0.044847;0.006463;-0.002393;0.003671;1.447263;0.340105;0.021671;0.214909;
1580251684.602608;586625.518234;4208095.572742;-8.919897;0.214948;0.006304;0.001281;-0.627149;0.778873;0.009903;0.008215;-1.355848;-0.671672;-0.266302;-0.008105;0.007006;-0.002699;0.003835;1.441002;0.337105;0.022026;0.214948;
1580251684.610586;586625.532669;4208095.576194;-8.919731;0.214995;0.006347;0.001314;-0.627130;0.778888;0.010009;0.008239;-1.355801;-1.369097;-0.459618;0.008049;0.016947;-0.003381;0.008361;1.433437;0.336342;0.022458;0.214995;
1580251684.620151;586625.546998;4208095.579641;-8.919540;0.215043;0.006389;0.001333;-0.627111;0.778903;0.010091;0.008281;-1.355753;-0.675384;-0.208543;-0.008710;0.008959;-0.001951;0.004646;1.426968;0.334185;0.022142;0.215043;
1580251684.625549;586625.561258;4208095.583058;-8.919346;0.215092;0.006432;0.001342;-0.627091;0.778918;0.010158;0.008337;-1.355704;-0.725224;-0.223674;0.008302;0.008350;-0.003017;0.004792;1.419780;0.331471;0.022340;0.215092;
1580251684.641922;586625.575508;4208095.586433;-8.919171;0.215131;0.006481;0.001366;-0.627076;0.778930;0.010257;0.008384;-1.355665;-1.307350;-0.499955;0.093428;0.018723;-0.005873;0.008890;1.413942;0.329270;0.023216;0.215131;
1580251684.650335;586625.589634;4208095.589813;-8.918968;0.215174;0.006526;0.001394;-0.627058;0.778944;0.010357;0.008418;-1.355622;-0.638847;-0.227610;0.009962;0.010176;-0.001567;0.004397;1.407130;0.327294;0.023250;0.215174;
1580251684.659874;586625.603702;4208095.593170;-8.918765;0.215219;0.006574;0.001415;-0.627041;0.778958;0.010449;0.008468;-1.355577;-0.642334;-0.208827;0.015420;0.010093;-0.002335;0.004489;1.401073;0.325266;0.023427;0.215219;
1580251684.666491;586625.617710;4208095.596498;-8.918559;0.215269;0.006615;0.001426;-0.627021;0.778973;0.010517;0.008518;-1.355528;-0.652836;-0.192836;0.021755;0.008884;-0.002921;0.004754;1.394740;0.322859;0.023643;0.215269;
1580251684.681566;586625.631697;4208095.599779;-8.918370;0.215315;0.006652;0.001444;-0.627003;0.778987;0.010517;0.008518;-1.355528;-0.652827;-0.192868;0.021727;0.008884;-0.002921;0.004754;1.388233;0.320869;0.024858;0.215315;
1580251684.689300;586625.645571;4208095.603072;-8.918155;0.215359;0.006690;0.001465;-0.626985;0.779001;0.010672;0.008587;-1.355437;-0.607491;-0.179747;0.003335;0.008573;-0.001732;0.004578;1.382036;0.319026;0.024554;0.215359;
1580251684.704288;586625.659378;4208095.606341;-8.917937;0.215403;0.006723;0.001481;-0.626968;0.779015;0.010738;0.008618;-1.355394;-0.653821;-0.163789;0.021551;0.007763;-0.001702;0.004463;1.375168;0.317078;0.024871;0.215403;
1580251684.705798;586625.673130;4208095.609599;-8.917712;0.215448;0.006760;0.001494;-0.626949;0.779029;0.010805;0.008659;-1.355348;-0.639744;-0.140204;0.050718;0.007570;-0.002162;0.004558;1.369143;0.315765;0.025636;0.215448;
1580251684.714757;586625.686819;4208095.612839;-8.917490;0.215497;0.006796;0.001506;-0.626930;0.779044;0.010867;0.008701;-1.355299;-0.627704;-0.142703;0.020530;0.007312;-0.002402;0.004723;1.363135;0.314143;0.025482;0.215497;
1580251684.732729;586625.700464;4208095.616031;-8.917290;0.215535;0.006813;0.001529;-0.626915;0.779056;0.010926;0.008699;-1.355261;-1.312840;-0.269852;0.063708;0.013326;-0.001636;0.008759;1.355433;0.312489;0.026016;0.215535;
1580251684.739191;586625.714017;4208095.619241;-8.917062;0.215571;0.006845;0.001540;-0.626901;0.779068;0.010982;0.008734;-1.355225;-0.664137;-0.118693;0.011179;0.006324;-0.001590;0.003927;1.349196;0.311254;0.025884;0.215571;
1580251684.745396;586625.727495;4208095.622438;-8.916827;0.215609;0.006872;0.001556;-0.626886;0.779079;0.011041;0.008757;-1.355188;-0.670419;-0.127702;0.037275;0.006292;-0.001255;0.003861;1.342295;0.309841;0.026507;0.215609;
1580251684.764715;586625.740962;4208095.625601;-8.916620;0.215647;0.006896;0.001585;-0.626871;0.779091;0.011117;0.008757;-1.355150;-1.212572;-0.234398;0.049176;0.013532;-0.000054;0.007737;1.336276;0.309092;0.026501;0.215647;
1580251684.771081;586625.754314;4208095.628780;-8.916386;0.215682;0.006921;0.001613;-0.626857;0.779102;0.011192;0.008762;-1.355114;-0.595234;-0.115418;-0.018904;0.007296;0.000858;0.003700;1.330119;0.308019;0.026266;0.215682;
1580251684.778416;586625.767608;4208095.631944;-8.916151;0.215711;0.006945;0.001638;-0.626845;0.779111;0.011259;0.008768;-1.355085;-0.610962;-0.110613;0.000106;0.006946;0.000883;0.003258;1.323921;0.306749;0.026394;0.215711;
1580251684.786511;586625.780838;4208095.635091;-8.915913;0.215743;0.006967;0.001657;-0.626833;0.779121;0.011317;0.008779;-1.355054;-0.631737;-0.108943;0.023814;0.006375;0.000507;0.003247;1.317615;0.305361;0.026823;0.215743;
1580251684.796395;586625.794018;4208095.638230;-8.915678;0.215774;0.006992;0.001674;-0.626820;0.779131;0.011374;0.008797;-1.355022;-0.603370;-0.102436;0.004738;0.006217;0.000004;0.003236;1.312171;0.304297;0.026637;0.215774;
1580251684.812433;586625.807183;4208095.641323;-8.915475;0.215803;0.007012;0.001698;-0.626809;0.779140;0.011437;0.008797;-1.354993;-1.172691;-0.258252;-0.030456;0.012314;0.001097;0.006261;1.306211;0.302553;0.026216;0.215803;
1580251684.817863;586625.820230;4208095.644433;-8.915247;0.215835;0.007031;0.001721;-0.626796;0.779150;0.011497;0.008799;-1.354961;-0.617622;-0.115625;-0.039060;0.006056;0.000920;0.003155;1.299754;0.301401;0.025660;0.215835;
1580251684.826367;586625.833226;4208095.647528;-8.915019;0.215865;0.007048;0.001744;-0.626784;0.779159;0.011554;0.008798;-1.354931;-0.597169;-0.125873;-0.022416;0.005747;0.001131;0.003100;1.293895;0.299859;0.025583;0.215865;
1580251684.834581;586625.846160;4208095.650609;-8.914805;0.215896;0.007066;0.001765;-0.626772;0.779169;0.011609;0.008798;-1.354901;-0.571236;-0.123160;-0.071447;0.005586;0.001163;0.003105;1.288487;0.298543;0.024304;0.215896;
1580251684.850467;586625.859090;4208095.653637;-8.914625;0.215925;0.007078;0.001774;-0.626760;0.779178;0.011637;0.008806;-1.354872;-1.199228;-0.250600;-0.127979;0.009101;0.001424;0.006036;1.282636;0.296477;0.023859;0.215925;
1580251684.859439;586625.871918;4208095.656679;-8.914423;0.215962;0.007093;0.001782;-0.626746;0.779189;0.011669;0.008819;-1.354835;-0.568356;-0.149822;-0.073891;0.003745;-0.000255;0.003450;1.277397;0.294569;0.022846;0.215962;
1580251684.865373;586625.884676;4208095.659707;-8.914227;0.215995;0.007102;0.001794;-0.626733;0.779200;0.011698;0.008819;-1.354801;-0.592620;-0.121557;-0.065320;0.003263;0.000219;0.003389;1.271038;0.293349;0.022262;0.215995;
1580251684.882664;586625.897440;4208095.662695;-8.914066;0.216036;0.007112;0.001795;-0.626717;0.779213;0.011712;0.008834;-1.354760;-1.136571;-0.193839;-0.140399;0.005187;-0.000564;0.007448;1.266220;0.292126;0.021244;0.216036;
1580251684.890191;586625.910107;4208095.665692;-8.913892;0.216074;0.007124;0.001790;-0.626702;0.779225;0.011720;0.008859;-1.354722;-0.562673;-0.138522;-0.126020;0.001686;-0.001773;0.003793;1.261050;0.290165;0.019837;0.216074;
1580251684.898876;586625.922713;4208095.668670;-8.913717;0.216111;0.007130;0.001783;-0.626687;0.779236;0.011720;0.008859;-1.354722;-0.562666;-0.138542;-0.126030;0.001686;-0.001773;0.003793;1.255995;0.288498;0.019983;0.216111;
