Time from start of file (s),Time from initialisation (s),Time from start of region (s),Time (GPS s),Seconds from midnight Sunday (),Latitude (deg),Longitude (deg),Altitude (m),Distance horizontal (m),Velocity forward (m/s),Velocity lateral (m/s),Velocity down (m/s),Speed horizontal (m/s),Number of GPS satellites used (),GPS position mode (),GPS velocity mode (),GPS dual antenna attitude mode (),Heading (deg),Pitch (deg),Roll (deg),Slip angle (deg),Angular rate forward (deg/s),Angular rate lateral (deg/s),Angular rate down (deg/s),Angular rate Xv (deg/s),Angular rate Yv (deg/s),Angular rate Zv (deg/s),Acceleration forward (m/s²),Acceleration lateral (m/s²),Acceleration down (m/s²),Acceleration Xv (m/s²),Acceleration Yv (m/s²),Acceleration Zv (m/s²)
0.820000000,0.230000000,0.240000000,1260572759.820000000,169559.82,38.016377844504,-122.013304873309,0.100000001490116,0.0960045187087086,-0.400018811932544,-1.00038101217559E-05,0,0.400018812057633,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,-179.99856712714,0,0,0,0,0,0,0,0,0,0,0,0
0.830000000,0.240000000,0.250000000,1260572759.830000000,169559.83,38.0163778106825,-122.013304857684,0.100000001490116,0.100004798386325,-0.400018811932544,-1.00038101217559E-05,0,0.400018812057633,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,-179.99856712714,0,0,0,0,0,0,0,0,0,0,0,0
0.840000000,0.250000000,0.260000000,1260572759.840000000,169559.84,38.016377776861,-122.013304842059,0.100000001490116,0.104004887320108,-0.400018811932544,-1.00038101217559E-05,0,0.400018812057633,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,-179.99856712714,0,0,0,0,0,0,0,0,0,0,0,0
0.850000000,0.260000000,0.270000000,1260572759.850000000,169559.85,38.0163777430396,-122.013304826433,0.100000001490116,0.108005071625808,-0.400018811932544,-1.00038101217559E-05,0,0.400018812057633,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,-179.99856712714,0,0,0,0,0,0,0,0,0,0,0,0
0.860000000,0.270000000,0.280000000,1260572759.860000000,169559.86,38.0163777092181,-122.013304810808,0.100000001490116,0.112005255931507,-0.400018811932544,-1.00038101217559E-05,0,0.400018812057633,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,-179.99856712714,0,0,0,0,0,0,0,0,0,0,0,0
0.870000000,0.280000000,0.290000000,1260572759.870000000,169559.87,38.0163776753966,-122.013304795183,0.100000001490116,0.116005535609124,-0.400018811932544,-1.00038101217559E-05,0,0.400018812057633,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,-179.99856712714,0,0,0,0,0,0,0,0,0,0,0,0
0.880000000,0.290000000,0.300000000,1260572759.880000000,169559.88,38.0163776415751,-122.013304779558,0.100000001490116,0.120005719914823,-0.400018811932544,-1.00038101217559E-05,0,0.400018812057633,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,-179.99856712714,0,0,0,0,0,0,0,0,0,0,0,0
0.890000000,0.300000000,0.310000000,1260572759.890000000,169559.89,38.0163776077537,-122.013304763933,0.100000001490116,0.124005808848606,-0.400018811932544,-1.00038101217559E-05,0,0.400018812057633,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,-179.99856712714,0,0,0,0,0,0,0,0,0,0,0,0
0.900000000,0.310000000,0.320000000,1260572759.900000000,169559.9,38.0163775739322,-122.013304748308,0.100000001490116,0.128006088526223,-0.400018811932544,-1.00038101217559E-05,0,0.400018812057633,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,-179.99856712714,0,0,0,0,0,0,0,0,0,0,0,0
0.910000000,0.320000000,0.330000000,1260572759.910000000,169559.91,38.0163775401108,-122.013304732683,0.100000001490116,0.132006272831922,-0.400018811932544,-1.00038101217559E-05,0,0.400018812057633,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,-179.99856712714,0,0,0,0,0,0,0,0,0,0,0,0
0.920000000,0.330000000,0.340000000,1260572759.920000000,169559.92,38.0163775062893,-122.013304717058,0.100000001490116,0.136006457137622,-0.400018811932544,-1.00038101217559E-05,0,0.400018812057633,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,-179.99856712714,0,0,0,0,0,0,0,0,0,0,0,0
0.930000000,0.340000000,0.350000000,1260572759.930000000,169559.93,38.0163774724679,-122.013304701433,0.100000001490116,0.140006546071405,-0.400018811932544,-1.00038101217559E-05,0,0.400018812057633,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,-179.99856712714,0,0,0,0,0,0,0,0,0,0,0,0
0.940000000,0.350000000,0.360000000,1260572759.940000000,169559.94,38.0163774386463,-122.013304685808,0.100000001490116,0.144006825749021,-0.400018811932544,-1.00038101217559E-05,0,0.400018812057633,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,-179.99856712714,0,0,0,0,0,0,0,0,0,0,0,0
0.950000000,0.360000000,0.370000000,1260572759.950000000,169559.95,38.0163774048249,-122.013304670182,0.100000001490116,0.148007010054721,-0.400018811932544,-1.00038101217559E-05,0,0.400018812057633,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,-179.99856712714,0,0,0,0,0,0,0,0,0,0,0,0
0.960000000,0.370000000,0.380000000,1260572759.960000000,169559.96,38.0163773710034,-122.013304654557,0.100000001490116,0.152007194360421,-0.400018811932544,-1.00038101217559E-05,0,0.400018812057633,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,-179.99856712714,0,0,0,0,0,0,0,0,0,0,0,0
0.970000000,0.380000000,0.390000000,1260572759.970000000,169559.97,38.0163773371819,-122.013304638932,0.100000001490116,0.156007283294203,-0.400018811932544,-1.00038101217559E-05,0,0.400018812057633,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,-179.99856712714,0,0,0,0,0,0,0,0,0,0,0,0
0.980000000,0.390000000,0.400000000,1260572759.980000000,169559.98,38.0163773033605,-122.013304623307,0.100000001490116,0.16000756297182,-0.400018811932544,-1.00038101217559E-05,0,0.400018812057633,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,-179.99856712714,0,0,0,0,0,0,0,0,0,0,0,0
0.990000000,0.400000000,0.410000000,1260572759.990000000,169559.99,38.0163772695389,-122.013304607682,0.100000001490116,0.16400774727752,-0.400018811932544,-1.00038101217559E-05,0,0.400018812057633,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,-179.99856712714,0,0,0,0,0,0,0,0,0,0,0,0
1.000000000,0.410000000,0.420000000,1260572760.000000000,169560,38.0163772357176,-122.013304592057,0.100000001490116,0.168007931583219,-0.400018811932544,-1.00038101217559E-05,0,0.400018812057633,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,-179.99856712714,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.010000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.020000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.030000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.040000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.050000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.060000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.070000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.080000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.090000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.100000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.110000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.120000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.130000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.140000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.150000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.160000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.170000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.180000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.190000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.200000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.210000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.220000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.230000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.240000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.250000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.260000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.270000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.280000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.290000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.300000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.310000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.320000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.330000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.340000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.350000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.360000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.370000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.380000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.390000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.400000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.410000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.420000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.430000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.440000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.450000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.460000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.470000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.480000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.490000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
60.570000000,59.980000000,59.990000000,1260572760.500000000,169619.57,38.0163436484649,-122.013289075156,0.100000001490116,-19.7169397494528,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
