timestamp_sec;position_x;position_y;position_z;heading;qx;qy;qz;qw;euler_x;euler_y;euler_z;linear_accel_x;linear_accel_y;linear_accel_z;angular_vel_x;angular_vel_y;angular_vel_z;linear_vel_x;linear_vel_y;linear_vel_z;heading;
1580257855.572423;586613.490188;4208092.227855;-9.210463;0.385484;0.008543;-0.014713;-0.558580;0.829276;-0.014866;0.030611;-1.185312;0.519192;-0.124738;-0.086541;-0.043215;0.031115;-0.185737;2.885846;1.318894;0.113816;0.385484;
1580257856.267300;586615.617875;4208093.140431;-9.154022;0.326909;0.003274;-0.013521;-0.582637;0.812613;-0.018164;0.021078;-1.243887;-0.065710;-0.372263;-0.146527;0.002922;0.011026;-0.075106;3.109255;1.201016;0.078293;0.326909;
1580257856.284319;586615.649226;4208093.152787;-9.153070;0.326185;0.003268;-0.013447;-0.582931;0.812404;-0.018043;0.020989;-1.244611;0.520564;-0.051735;0.326647;0.011315;0.021468;-0.147846;3.114602;1.206518;0.084771;0.326185;
1580257856.290915;586615.680407;4208093.165095;-9.152195;0.325454;0.003197;-0.013354;-0.583228;0.812193;-0.017968;0.020772;-1.245342;0.209546;-0.080361;-0.045088;0.002060;0.019480;-0.073116;3.113750;1.203351;0.082098;0.325454;
1580257856.298999;586615.711658;4208093.177341;-9.151331;0.324736;0.003125;-0.013307;-0.583519;0.811984;-0.017968;0.020607;-1.246060;0.281706;-0.263102;-0.111571;-0.001962;0.017344;-0.072377;3.118276;1.197242;0.080310;0.324736;
1580257856.307783;586615.742948;4208093.189581;-9.150465;0.324056;0.003106;-0.013273;-0.583795;0.811786;-0.017927;0.020541;-1.246741;0.147597;-0.373765;-0.066059;-0.000119;0.012486;-0.070206;3.120784;1.193221;0.080116;0.324056;
1580257856.323233;586615.774484;4208093.201788;-9.149573;0.323331;0.003133;-0.013235;-0.584089;0.811576;-0.017827;0.020547;-1.247465;1.022785;-0.822461;-0.203246;0.008614;0.016400;-0.142240;3.133513;1.191336;0.079075;0.323331;
1580257856.331116;586615.805852;4208093.214015;-9.148755;0.322620;0.003083;-0.013180;-0.584378;0.811369;-0.017790;0.020409;-1.248177;0.347164;0.210511;-0.264627;0.001116;0.011750;-0.071095;3.133469;1.195177;0.075077;0.322620;
1580257856.340101;586615.837239;4208093.226238;-9.147983;0.321865;0.002998;-0.013153;-0.584684;0.811149;-0.017836;0.020246;-1.248931;0.185888;0.362196;-0.393340;-0.004776;0.012993;-0.073539;3.133563;1.197198;0.069951;0.321865;
1580257856.347298;586615.868707;4208093.238358;-9.147168;0.321120;0.002936;-0.013200;-0.584986;0.810930;-0.017979;0.020207;-1.249677;0.096176;-0.181963;0.005256;-0.009706;0.006147;-0.074175;3.137052;1.187416;0.073856;0.321120;
