timestamp_sec;id;theta;type;position_x;position_y;position_z;velocity_x;velocity_y;velocity_z;acceleration_x;acceleration_y;acceleration_z;
1580257855.688160;3075;-0.113838;3;586616.109997;4208090.467894;-9.259677;-0.000000;-0.000000;0.000000;0.000001;0.000001;0.000000;
1580257855.814860;3075;-0.200228;3;586616.016288;4208090.476053;-9.173471;0.000000;0.000000;0.000000;-0.000002;0.000001;0.000000;
1580257855.814860;3131;0.076363;3;586617.011866;4208089.637637;-9.755312;-1.131575;0.456610;0.000000;0.001907;0.023693;0.000000;
1580257855.897539;3075;-0.108805;3;586615.936334;4208090.471568;-9.155532;-0.000000;0.000000;0.000000;-0.000003;0.000000;0.000000;
1580257856.055369;3075;-0.057459;3;586615.877517;4208090.456094;-9.178386;-0.000000;0.000000;0.000000;-0.000004;-0.000001;0.000000;
1580257856.132756;3075;-0.263158;3;586615.944657;4208090.515660;-9.177469;-0.000000;-0.000000;0.000000;0.000000;0.000001;0.000000;
1580257856.181357;3075;-0.686192;3;586615.878772;4208090.527858;-9.208823;0.000000;0.000000;0.000000;-0.000001;0.000001;0.000000;
1580257856.373992;3075;-0.566324;3;586615.929259;4208090.560737;-9.323216;-0.000000;-0.000000;0.000000;0.000002;0.000002;0.000000;
1580257856.535286;3075;-0.637609;3;586616.063607;4208090.600979;-9.405417;-0.000000;0.000000;0.000000;0.000004;0.000002;0.000000;
1580257856.601136;3075;-0.707555;3;586616.154393;4208090.685337;-9.490171;0.598277;0.368987;0.000000;1.066345;0.657668;0.000000;
1580257856.673621;3075;-0.627612;3;586616.059335;4208090.649456;-9.544843;0.423884;0.287183;0.000000;1.367528;0.904432;0.000000;
1580257856.788415;3075;-0.761472;3;586615.926959;4208090.598114;-9.601454;0.000000;0.000000;0.000000;0.511936;0.338437;0.000000;
1580257856.857458;3075;-0.805909;3;586616.156195;4208090.710486;-9.709811;0.433155;0.278923;0.000000;-0.183869;-0.076935;0.000000;
1580257857.022783;3075;-0.971972;3;586616.078375;4208090.681670;-9.809940;0.000000;0.000000;0.000000;-1.038998;-0.687317;0.000000;
1580257857.125100;3075;-1.234086;3;586616.289966;4208090.729382;-9.982103;0.522539;0.301853;0.000000;0.671044;0.349869;0.000000;
1580257857.205751;3075;-1.095481;3;586616.234580;4208090.751619;-10.073027;0.000000;0.000000;0.000000;-0.527226;-0.369014;0.000000;
1580257857.286580;3075;-0.674161;3;586615.927511;4208090.660606;-9.761904;-0.000000;-0.000000;0.000000;-0.200794;-0.140536;0.000000;
1580257857.430494;3075;-0.104744;3;586616.058880;4208090.680637;-9.843842;0.421956;0.256479;0.000000;-0.245397;-0.128556;0.000000;
1580257857.557900;3075;-0.027675;3;586616.088640;4208090.703946;-10.011132;0.438291;0.290280;0.000000;0.911336;0.617915;0.000000;
1580257857.634874;3075;-0.794492;3;586616.241114;4208090.773681;-10.075186;0.783779;0.369083;0.000000;2.143192;1.074980;0.000000;
1580257857.721119;3075;-0.560794;3;586616.197258;4208090.848189;-10.073462;0.683808;0.313306;0.000000;1.359671;0.515442;0.000000;
1580257857.806617;3075;-0.449468;3;586616.242161;4208090.869979;-10.057294;0.509809;0.228023;0.000000;0.661148;0.050255;0.000000;
