timestamp_sec;position_x;position_y;position_z;heading;qx;qy;qz;qw;euler_x;euler_y;euler_z;linear_accel_x;linear_accel_y;linear_accel_z;angular_vel_x;angular_vel_y;angular_vel_z;linear_vel_x;linear_vel_y;linear_vel_z;heading;
1580255816.919436;586625.378497;4208095.982741;-8.935295;0.237973;0.005846;-0.000858;-0.618147;0.786041;0.005878;0.010251;-1.332823;-0.553506;-0.168762;-0.089460;0.003052;0.000229;-0.006188;1.485464;0.413068;0.042215;0.237973;
1580255816.927416;586625.393218;4208095.987323;-8.935181;0.237910;0.005861;-0.000855;-0.618171;0.786021;0.005902;0.010271;-1.332886;-0.565640;-0.181413;-0.079723;0.002939;-0.000628;-0.006252;1.480110;0.411243;0.041401;0.237910;
1580255816.935834;586625.407883;4208095.991894;-8.935069;0.237855;0.005879;-0.000851;-0.618193;0.786004;0.005932;0.010295;-1.332942;-0.566456;-0.157226;-0.049514;0.003184;-0.001126;-0.005871;1.474645;0.410166;0.041132;0.237855;
1580255816.951398;586625.422447;4208095.996688;-8.935242;0.237793;0.005903;-0.000853;-0.618217;0.785985;0.005959;0.010335;-1.333003;-1.132714;-0.369486;-0.144121;0.006690;-0.003951;-0.011954;1.469586;0.408273;0.039969;0.237793;
1580255816.960414;586625.437005;4208096.001220;-8.935147;0.237737;0.005922;-0.000853;-0.618239;0.785968;0.005983;0.010364;-1.333059;-0.551941;-0.150994;-0.063675;0.003161;-0.002327;-0.005740;1.464067;0.407096;0.039310;0.237737;
1580255816.967435;586625.451505;4208096.005734;-8.935055;0.237675;0.005936;-0.000855;-0.618263;0.785948;0.005997;0.010388;-1.333122;-0.557127;-0.131522;-0.044421;0.002497;-0.002170;-0.006028;1.458370;0.405762;0.038921;0.237675;
1580255816.976476;586625.465962;4208096.010225;-8.934966;0.237614;0.005957;-0.000867;-0.618287;0.785929;0.006004;0.010436;-1.333182;-0.576550;-0.172369;-0.030834;0.002124;-0.003326;-0.006035;1.452952;0.403595;0.038638;0.237614;
1580255816.991755;586625.480364;4208096.014699;-8.934891;0.237553;0.005980;-0.000882;-0.618311;0.785911;0.006008;0.010490;-1.333243;-0.556162;-0.170213;-0.069170;0.001942;-0.004144;-0.006056;1.448012;0.401974;0.037393;0.237553;
1580255816.999602;586625.494657;4208096.019401;-8.935084;0.237501;0.005999;-0.000898;-0.618331;0.785894;0.006007;0.010540;-1.333296;-1.114910;-0.318626;-0.070441;0.003141;-0.008794;-0.011642;1.442448;0.400606;0.037446;0.237501;
1580255817.028943;586625.508937;4208096.023840;-8.935011;0.237450;0.006013;-0.000911;-0.618351;0.785878;0.006005;0.010578;-1.333347;-0.587865;-0.151436;-0.040174;0.001091;-0.004092;-0.005290;1.436187;0.399083;0.036818;0.237450;
