timestamp_sec;id;theta;type;position_x;position_y;position_z;velocity_x;velocity_y;velocity_z;acceleration_x;acceleration_y;acceleration_z;
1580255816.992974;78360;-0.574804;3;586615.890309;4208090.985262;-10.008461;-0.000000;-0.000000;0.000000;0.000002;0.000001;0.000000;
1580255816.992974;78398;-0.317258;3;586616.705912;4208090.029035;-10.042007;0.000000;0.000000;0.000000;0.000172;0.000202;0.000000;
1580255817.138298;78360;-0.416750;3;586615.698482;4208090.835145;-9.886267;0.000000;0.000000;0.000000;-0.000004;-0.000003;0.000000;
1580255817.323197;78360;-0.103070;3;586615.719238;4208090.898322;-9.917956;-0.000000;-0.000000;0.000000;-0.000000;0.000003;0.000000;
1580255817.404974;78360;-0.021586;3;586615.664250;4208090.853144;-9.944958;0.000000;0.000000;0.000000;-0.000002;0.000000;0.000000;
1580255817.460115;78360;-0.463777;3;586615.708422;4208090.931109;-9.970615;-0.000000;-0.000000;0.000000;-0.000000;0.000001;0.000000;
1580255817.587543;78360;-0.838451;3;586615.656931;4208090.993633;-10.042148;0.000000;0.000000;0.000000;-0.000001;0.000001;0.000000;
1580255817.735493;78360;-0.654806;3;586615.859824;4208090.766963;-10.036655;-0.000000;0.000000;0.000000;0.000002;-0.000003;0.000000;
1580255817.735493;78405;0.186845;0;586616.738037;4208090.161729;-9.980848;-0.000000;-0.000000;0.000000;0.000234;0.000153;0.000000;
1580255817.820904;78360;-0.464427;3;586615.725364;4208091.010653;-10.022238;0.000000;-0.000000;0.000000;-0.000001;0.000002;0.000000;
1580255817.820904;78405;0.432942;0;586616.749643;4208090.153379;-10.009942;0.000000;0.000000;0.000000;0.000089;0.000058;0.000000;
1580255817.909144;78360;-0.572988;3;586615.818096;4208090.993945;-10.017345;-0.000000;0.000000;0.000000;0.000001;0.000001;0.000000;
1580255817.909144;78405;0.153688;0;586616.750593;4208090.166123;-10.026268;0.000000;0.000000;0.000000;0.000034;0.000022;0.000000;
1580255818.033327;78360;-0.451520;3;586615.833847;4208091.003954;-10.026415;0.000000;0.000000;0.000000;0.000001;0.000000;0.000000;
1580255818.033327;78405;-0.020279;3;586616.739482;4208090.054516;-10.055876;0.000000;0.000000;0.000000;0.000013;0.000007;0.000000;
1580255818.198407;78360;-0.428326;3;586615.835703;4208091.081210;-10.036054;0.000000;-0.000000;0.000000;0.000000;0.000003;0.000000;
1580255818.198407;78405;-0.231611;3;586616.492250;4208090.217060;-10.067514;0.000000;0.000000;0.000000;-0.000005;0.000009;0.000000;
1580255818.258365;78360;-0.273071;3;586615.825566;4208090.969820;-10.040314;0.000000;0.000000;0.000000;-0.000000;-0.000002;0.000000;
1580255818.258365;78405;-0.146902;3;586616.497422;4208090.136699;-10.082334;-0.000000;0.000000;0.000000;-0.000002;0.000001;0.000000;
1580255818.384465;78360;-0.346809;3;586615.714458;4208090.933536;-9.913841;0.000000;-0.000000;0.000000;-0.000002;-0.000001;0.000000;
1580255818.384465;78405;-0.317974;3;586616.629632;4208090.172719;-10.077319;-0.000000;0.000000;0.000000;0.000001;0.000001;0.000000;
1580255818.451229;78360;-0.217591;3;586615.714306;4208090.935815;-9.930595;-0.000000;-0.000000;0.000000;-0.000001;-0.000000;0.000000;
1580255818.451229;78405;-0.272877;3;586616.559202;4208090.202624;-10.075659;0.000000;0.000000;0.000000;-0.000001;0.000001;0.000000;
1580255818.566707;78360;-0.156118;3;586615.672696;4208090.928036;-9.958037;-0.000000;-0.000000;0.000000;-0.000001;-0.000000;0.000000;
1580255818.566707;78405;-0.263207;3;586616.690073;4208090.187911;-10.073747;-0.000000;0.000000;0.000000;0.000002;0.000000;0.000000;
1580255818.678418;78360;-0.094970;3;586615.708760;4208090.934873;-9.975207;-0.000000;-0.000000;0.000000;0.000000;-0.000000;0.000000;
1580255818.678418;78405;-0.143000;3;586616.778936;4208090.091699;-10.072057;0.000000;0.000000;0.000000;0.000002;-0.000001;0.000000;
1580255818.750177;78360;-0.457239;3;586615.736552;4208090.971839;-9.991595;-0.000000;-0.000000;0.000000;0.000000;0.000000;0.000000;
1580255818.750177;78405;0.360654;3;586616.742291;4208090.073988;-9.969448;0.000000;-0.000000;0.000000;0.000000;-0.000001;0.000000;
1580255818.807750;78360;-1.032534;3;586615.744757;4208090.935733;-10.010094;0.000000;0.000000;0.000000;0.000000;-0.000000;0.000000;
1580255818.807750;78405;0.186904;3;586616.712880;4208090.189564;-9.980234;0.000000;-0.000000;0.000000;-0.000000;0.000001;0.000000;
1580255818.917305;78360;-0.456362;3;586615.705758;4208090.956998;-9.567241;0.000000;-0.000000;0.000000;-0.000000;0.000000;0.000000;
1580255818.975642;78360;-0.963008;3;586615.709870;4208090.980483;-10.066247;-0.000000;-0.000000;0.000000;-0.000000;0.000000;0.000000;
1580255818.975642;78405;0.284616;3;586616.542875;4208090.127561;-9.968297;0.000000;0.000000;0.000000;-0.000007;-0.000002;0.000000;
1580255819.040971;78360;-0.971388;3;586615.683851;4208090.953232;-10.038332;0.000000;0.000000;0.000000;-0.000000;-0.000000;0.000000;
1580255819.040971;78405;0.376223;3;586616.694550;4208090.175336;-10.015710;-0.000000;-0.000000;0.000000;0.000001;0.000001;0.000000;
1580255819.104498;78360;-0.800414;3;586615.690801;4208091.010871;-10.047882;-0.000000;-0.000000;0.000000;-0.000000;0.000001;0.000000;
1580255819.172975;78360;-0.997269;3;586615.659697;4208090.950056;-10.043184;0.000000;0.000000;0.000000;-0.000000;-0.000001;0.000000;
1580255819.172975;78405;0.382739;3;586616.455198;4208090.101999;-10.031579;0.000000;0.000000;0.000000;-0.000009;-0.000003;0.000000;
1580255819.294633;78360;-0.901008;3;586615.701354;4208090.935382;-10.039241;-0.000000;-0.000000;0.000000;0.000000;-0.000000;0.000000;
1580255819.294633;78405;-0.002418;3;586616.495773;4208090.147591;-10.079086;-0.000000;-0.000000;0.000000;-0.000003;0.000000;0.000000;
1580255819.403354;78360;-0.781555;3;586615.721632;4208090.968981;-10.036981;0.000000;-0.000000;0.000000;0.000000;0.000000;0.000000;
1580255819.533242;78360;-0.732523;3;586615.747989;4208090.990227;-10.047607;0.000000;0.000000;0.000000;0.000001;0.000000;0.000000;
1580255819.622519;78360;-0.528541;3;586615.781692;4208090.980869;-10.057615;0.000000;0.000000;0.000000;0.000001;0.000000;0.000000;
1580255819.680449;78360;-0.489319;3;586615.778022;4208090.976932;-10.066946;0.000000;0.000000;0.000000;0.000000;-0.000000;0.000000;
1580255819.810014;78360;-0.690214;3;586615.639859;4208090.955929;-9.950947;0.000000;0.000000;0.000000;-0.000005;-0.000001;0.000000;
1580255819.906593;78360;-0.742214;3;586615.659911;4208090.929274;-9.948133;-0.000000;-0.000000;0.000000;-0.000002;-0.000001;0.000000;
1580255819.965032;78360;-0.744813;3;586615.647177;4208090.947036;-9.964092;-0.000000;-0.000000;0.000000;-0.000001;-0.000000;0.000000;
1580255820.062258;78360;-0.962998;3;586615.631451;4208090.965070;-9.962452;-0.000000;-0.000000;0.000000;-0.000001;0.000000;0.000000;
1580255820.164455;78360;-0.746260;3;586615.655578;4208090.953640;-9.975819;-0.000000;0.000000;0.000000;0.000000;-0.000000;0.000000;
1580255820.164455;78420;-0.283980;3;586616.354887;4208090.206989;-10.114728;0.000000;0.000000;0.000000;-0.000001;-0.000000;0.000000;
1580255820.223198;78360;-0.844388;3;586615.650247;4208090.951778;-9.971913;0.000000;-0.000000;0.000000;-0.000000;-0.000000;0.000000;
1580255820.223198;78420;-0.000335;3;586616.607161;4208090.283203;-10.115776;-0.000000;-0.000000;0.000000;0.000003;0.000001;0.000000;
1580255820.376913;78360;-0.544746;3;586615.633871;4208090.959442;-9.982653;0.000000;-0.000000;0.000000;-0.000000;0.000000;0.000000;
1580255820.376913;78420;0.022779;3;586616.319627;4208090.125915;-10.118928;0.000000;0.000000;0.000000;-0.000003;-0.000002;0.000000;
1580255820.423236;78360;-0.214501;3;586615.606780;4208090.928347;-9.987810;0.000000;0.000000;0.000000;-0.000000;-0.000000;0.000000;
1580255820.423236;78420;-0.056576;3;586616.391767;4208090.150016;-10.115395;-0.000000;-0.000000;0.000000;-0.000000;-0.000000;0.000000;
1580255820.813326;78360;-0.193743;3;586615.664597;4208090.975125;-10.129237;-0.000000;-0.000000;0.000000;0.000003;0.000002;0.000000;
1580255820.813326;78420;0.044202;3;586616.352093;4208090.108210;-10.157554;0.000000;0.000000;0.000000;-0.000002;-0.000002;0.000000;
1580255820.936369;78360;-0.081291;3;586615.604793;4208090.906244;-9.997577;0.000000;0.000000;0.000000;-0.000001;-0.000002;0.000000;
1580255820.936369;78420;-0.159652;3;586616.497609;4208090.154569;-10.141939;-0.000000;-0.000000;0.000000;0.000005;0.000001;0.000000;
1580255821.025574;78360;-0.214266;3;586615.604787;4208090.910701;-10.008903;-0.000000;-0.000000;0.000000;-0.000000;-0.000001;0.000000;
1580255821.025574;78420;-0.164895;3;586616.576446;4208090.214959;-10.105440;0.000000;-0.000000;0.000000;0.000004;0.000002;0.000000;
1580255821.131675;78360;-0.213383;3;586615.599594;4208090.953829;-10.012213;-0.000000;-0.000000;0.000000;-0.000000;0.000001;0.000000;
