timestamp_sec;position_x;position_y;position_z;heading;qx;qy;qz;qw;euler_x;euler_y;euler_z;linear_accel_x;linear_accel_y;linear_accel_z;angular_vel_x;angular_vel_y;angular_vel_z;linear_vel_x;linear_vel_y;linear_vel_z;heading;
1580255784.799555;586636.518336;4208052.780472;-11.559718;2.623783;-0.014261;0.012402;-0.502321;-0.864475;-0.035780;0.012197;-5.230198;-0.004995;-0.002539;0.001287;-0.000090;0.000327;-0.000239;-0.004082;0.000245;-0.002873;2.623783;
1580255784.807394;586636.518310;4208052.780461;-11.559736;2.623779;-0.014263;0.012399;-0.502319;-0.864476;-0.035778;0.012204;-5.230202;-0.003162;-0.003091;-0.008902;0.000061;0.000526;-0.000319;-0.004185;0.000272;-0.003034;2.623779;
1580255784.815678;586636.518292;4208052.780448;-11.559752;2.623780;-0.014260;0.012402;-0.502319;-0.864476;-0.035779;0.012196;-5.230202;-0.000042;-0.001448;-0.002912;-0.000131;-0.000126;-0.000136;-0.003822;0.000168;-0.002990;2.623780;
1580255784.832880;586636.518281;4208052.780429;-11.559761;2.623782;-0.014260;0.012403;-0.502320;-0.864475;-0.035781;0.012194;-5.230200;-0.007237;0.002235;0.007473;-0.000128;-0.000409;-0.000014;-0.003903;0.000263;-0.002857;2.623782;
1580255784.839523;586636.518260;4208052.780416;-11.559777;2.623782;-0.014257;0.012404;-0.502320;-0.864475;-0.035779;0.012189;-5.230200;-0.000717;0.003283;-0.000065;-0.000223;-0.000281;0.000040;-0.003776;0.000176;-0.002860;2.623782;
1580255784.847514;586636.518239;4208052.780405;-11.559793;2.623781;-0.014257;0.012406;-0.502320;-0.864475;-0.035783;0.012187;-5.230201;0.000355;-0.004658;-0.001842;0.000004;-0.000326;-0.000039;-0.003731;0.000165;-0.002886;2.623781;
1580255784.857728;586636.518215;4208052.780394;-11.559808;2.623786;-0.014259;0.012405;-0.502322;-0.864474;-0.035783;0.012190;-5.230195;-0.003837;-0.004116;0.003174;0.000098;-0.000048;0.000250;-0.003928;0.000163;-0.002794;2.623786;
1580255784.871700;586636.518199;4208052.780377;-11.559817;2.623788;-0.014261;0.012403;-0.502323;-0.864474;-0.035782;0.012195;-5.230194;-0.004558;0.012639;0.003984;0.000245;0.000457;0.000487;-0.004056;0.000318;-0.002764;2.623788;
1580255784.879421;586636.518175;4208052.780361;-11.559832;2.623785;-0.014257;0.012401;-0.502321;-0.864474;-0.035774;0.012192;-5.230197;-0.003864;-0.004131;0.003287;-0.000489;0.000185;-0.000155;-0.004067;-0.000071;-0.002697;2.623785;
1580255784.887506;586636.518150;4208052.780347;-11.559847;2.623782;-0.014256;0.012399;-0.502320;-0.864475;-0.035770;0.012191;-5.230200;-0.002682;-0.007584;0.001670;-0.000437;0.000134;-0.000209;-0.004049;-0.000161;-0.002683;2.623782;
1580255784.895696;586636.518127;4208052.780339;-11.559863;2.623783;-0.014258;0.012401;-0.502321;-0.864475;-0.035775;0.012193;-5.230199;-0.000649;0.003651;-0.002213;0.000064;0.000024;-0.000067;-0.003967;0.000219;-0.002744;2.623783;
1580255784.911768;586636.518112;4208052.780320;-11.559872;2.623782;-0.014258;0.012401;-0.502320;-0.864475;-0.035776;0.012193;-5.230200;-0.008040;-0.001862;-0.004931;0.000135;-0.000042;-0.000097;-0.004040;0.000104;-0.002729;2.623782;
1580255784.920045;586636.518087;4208052.780308;-11.559887;2.623782;-0.014258;0.012400;-0.502320;-0.864475;-0.035774;0.012195;-5.230200;-0.000573;0.001789;0.001679;-0.000023;0.000149;-0.000072;-0.004057;0.000112;-0.002692;2.623782;
