timestamp_sec;id;theta;type;position_x;position_y;position_z;velocity_x;velocity_y;velocity_z;acceleration_x;acceleration_y;acceleration_z;
1580255806.474258;78359;0.060169;3;586615.650007;4208091.176499;-9.792030;0.000000;0.000000;0.000000;-0.000150;-0.000016;0.000000;
1580255806.691047;78359;0.135458;3;586615.705415;4208091.222171;-9.726503;-0.000000;-0.000000;0.000000;-0.000055;-0.000005;0.000000;
1580255806.944488;78359;0.098534;3;586615.673049;4208091.357554;-9.997497;-0.000000;-0.000000;0.000000;-0.000025;0.000020;0.000000;
1580255807.781566;78360;-0.184372;3;586615.792968;4208090.470224;-9.971602;0.258269;-0.843368;0.000000;0.363322;-1.171098;0.000000;
1580255807.932765;78360;-0.056657;3;586615.823664;4208090.309303;-9.969584;0.238955;-0.949588;0.000000;0.433906;-1.221807;0.000000;
1580255808.063797;78360;0.181923;3;586615.841831;4208090.176086;-9.959321;0.290762;-0.969685;0.000000;0.492904;-0.982907;0.000000;
1580255808.142806;78360;0.199244;3;586615.870552;4208090.109506;-9.889977;0.337823;-0.919770;0.000000;0.321632;-0.496522;0.000000;
1580255808.261700;78360;0.171593;3;586615.948423;4208090.084035;-9.968410;0.401547;-0.887081;0.000000;0.504107;-0.046091;0.000000;
1580255808.352633;78360;0.118317;3;586615.916364;4208089.997098;-9.924860;0.292172;-0.908873;0.000000;0.185893;0.117599;0.000000;
1580255808.602304;78360;-0.028299;3;586615.947416;4208089.921229;-9.889225;0.290714;-0.771899;0.000000;-0.012411;0.304520;0.000000;
1580255808.668834;78360;0.187895;3;586615.916760;4208089.871262;-9.910724;0.331801;-0.828952;0.000000;-0.123910;0.210490;0.000000;
1580255808.802844;78360;0.212168;3;586615.917886;4208089.903473;-9.905209;0.408102;-0.643100;0.000000;0.162433;0.549775;0.000000;
1580255808.882410;78360;0.192906;3;586616.017426;4208089.947908;-9.889664;0.447139;-0.341542;0.000000;0.425140;1.214060;0.000000;
1580255808.972706;78360;0.126901;3;586616.009634;4208089.951800;-9.878706;0.284748;-0.177301;0.000000;0.039459;1.972922;0.000000;
1580255809.071661;78360;0.467188;3;586616.037889;4208089.963143;-9.829037;0.286176;0.019022;0.000000;-0.197834;1.883585;0.000000;
1580255809.168023;78360;0.360961;3;586616.014291;4208089.919180;-9.762134;0.178523;0.047711;0.000000;-0.545292;1.379165;0.000000;
1580255809.404975;78360;0.320779;3;586615.999535;4208090.096707;-10.030713;0.000000;0.000000;0.000000;-0.600829;0.761639;0.000000;
1580255809.574780;78360;0.186491;3;586615.974746;4208090.023386;-10.026731;-0.000000;0.000000;0.000000;-0.550770;0.263431;0.000000;
1580255809.665036;78360;-0.197389;3;586615.896901;4208090.049230;-10.002665;-0.000000;0.000000;0.000000;-0.413929;0.048175;0.000000;
1580255809.750899;78360;-0.010663;3;586615.976058;4208090.055022;-9.983223;-0.000000;0.000000;0.000000;-0.157595;0.018342;0.000000;
1580255809.869596;78360;-0.592830;3;586615.854603;4208089.997288;-9.897771;-0.000000;0.000000;0.000000;-0.059993;0.006981;0.000000;
1580255809.938595;78360;-0.247836;3;586616.045159;4208090.032734;-9.918452;-0.000000;0.000000;0.000000;-0.022834;0.002658;0.000000;
1580255810.087664;78360;-0.221922;3;586615.948290;4208090.033516;-9.878838;-0.000000;0.000000;0.000000;-0.008603;0.001001;0.000000;
1580255810.155805;78360;-0.092638;3;586615.942520;4208090.032208;-9.814235;-0.000000;0.000000;0.000000;-0.003276;0.000381;0.000000;
1580255810.348886;78360;-0.555933;3;586616.010077;4208090.091743;-10.033570;-0.000000;0.000000;0.000000;-0.001231;0.000146;0.000000;
1580255810.494358;78360;-0.250805;3;586615.979255;4208090.147567;-10.003992;-0.000000;0.000000;0.000000;-0.000470;0.000057;0.000000;
1580255810.570364;78360;-0.427759;3;586615.887583;4208090.223970;-9.978645;-0.000000;0.000000;0.000000;-0.000180;0.000023;0.000000;
1580255810.677574;78360;-0.466246;3;586616.035585;4208090.210339;-9.840584;-0.000000;0.000000;0.000000;-0.000067;0.000009;0.000000;
1580255810.890649;78360;0.041951;3;586615.815315;4208090.128222;-9.694197;-0.000000;0.000000;0.000000;-0.000034;-0.000000;0.000000;
1580255811.052761;78360;0.022688;3;586615.955724;4208090.246038;-10.032828;-0.000000;-0.000000;0.000000;-0.000002;0.000009;0.000000;
