timestamp_sec;id;theta;type;position_x;position_y;position_z;velocity_x;velocity_y;velocity_z;acceleration_x;acceleration_y;acceleration_z;
1580258097.630694;4335;0.511489;3;586615.575984;4208097.875674;-9.807788;1.032552;-0.013180;0.000000;0.008601;-0.000341;0.000000;
1580258097.682940;4335;0.777447;3;586615.739412;4208097.841569;-9.833185;1.235574;-0.015668;0.000000;0.007483;-0.000182;0.000000;
1580258097.818146;4335;0.600065;3;586615.256822;4208097.859526;-9.807556;-0.673117;-0.114579;0.000000;-0.036771;-0.002122;0.000000;
1580258098.100771;4335;0.910354;3;586615.448705;4208097.904816;-9.898068;-0.815803;-0.095092;0.000000;-2.034904;-0.088529;0.000000;
1580258098.204587;4335;0.212398;3;586615.330269;4208097.850546;-9.834656;-0.922796;-0.085974;0.000000;-3.221979;-0.112275;0.000000;
1580258098.319264;4335;0.467955;3;586615.321794;4208097.870274;-9.806121;-0.727517;0.008883;0.000000;-1.233698;0.103918;0.000000;
1580258098.439472;4335;0.196174;3;586615.414235;4208097.917629;-9.955749;-0.478527;0.012205;0.000000;0.121090;0.222549;0.000000;
1580258098.564689;4335;0.340587;3;586615.100335;4208097.858687;-9.869509;-0.760619;-0.001984;0.000000;0.291143;0.224987;0.000000;
1580258098.682930;4335;0.267773;3;586614.941321;4208097.863871;-9.777726;-0.863542;0.019921;0.000000;-0.097108;0.097997;0.000000;
1580258098.883961;4335;0.333388;3;586614.995634;4208097.873675;-9.713128;-0.685799;0.041639;0.000000;-0.270125;0.072019;0.000000;
1580258099.027991;4335;0.173322;3;586614.905352;4208097.948544;-9.919520;-0.642464;0.119430;0.000000;0.071437;0.200268;0.000000;
1580258099.150625;4335;0.032016;3;586614.833360;4208097.880739;-9.797345;-0.509530;0.202210;0.000000;0.521230;0.328774;0.000000;
1580258099.258134;4335;0.032709;3;586614.927395;4208097.949559;-9.724950;-0.000000;0.000000;0.000000;1.370824;0.049923;0.000000;
1580258099.369312;4335;-0.018189;3;586614.664652;4208097.885670;-9.940657;0.000000;-0.000000;0.000000;1.391934;-0.146043;0.000000;
1580258099.474852;4335;0.024824;3;586614.470102;4208097.722498;-9.884001;-0.634975;-0.149668;0.000000;0.272556;-0.672519;0.000000;
1580258099.547142;4335;0.041492;3;586614.801081;4208097.639630;-9.826026;-0.399674;-0.229272;0.000000;-0.574626;-0.654941;0.000000;
1580258099.884842;4335;0.022854;3;586615.149214;4208097.615422;-9.753756;-0.000000;-0.000000;0.000000;-0.200374;-0.237461;0.000000;
1580258100.047144;4335;0.090720;3;586615.430696;4208097.624477;-9.699976;0.448807;-0.277743;0.000000;1.797909;-0.320326;0.000000;
1580258100.194248;4335;-0.028045;3;586615.649020;4208097.498423;-9.930245;0.925945;-0.484593;0.000000;2.523302;-0.484783;0.000000;
1580258100.259715;4335;-0.017571;3;586615.725832;4208097.406627;-9.877403;0.931796;-0.548061;0.000000;2.565034;-1.133683;0.000000;
1580258100.328406;4335;-0.103618;3;586615.449400;4208097.320924;-9.824722;0.784116;-0.580844;0.000000;1.528433;-0.945871;0.000000;
1580258100.399695;4335;-0.162319;3;586615.047631;4208097.019727;-9.705675;0.445209;-0.712719;0.000000;-0.288225;-0.749889;0.000000;
1580258100.511806;4335;-0.120025;3;586614.777575;4208096.866778;-9.947566;-0.103737;-0.817831;0.000000;-1.565638;-0.658629;0.000000;
1580258100.601806;4335;-0.169395;3;586614.664828;4208096.744621;-9.909752;-0.582228;-0.832467;0.000000;-2.495414;-0.599754;0.000000;
1580258100.698792;4335;-0.074453;3;586614.556388;4208096.614592;-9.846573;-0.611770;-0.948064;0.000000;-2.755752;-0.640655;0.000000;
1580258100.813349;4335;-0.133957;3;586614.822388;4208096.595263;-9.890441;-0.507032;-0.940683;0.000000;-1.948670;-0.526744;0.000000;
1580258100.896382;4335;-0.392310;3;586614.865732;4208096.535704;-9.842070;-0.228542;-0.901006;0.000000;0.044493;-0.361512;0.000000;
1580258100.953014;4335;-0.269125;3;586614.792040;4208096.432213;-9.763739;-0.439568;-0.941889;0.000000;0.390461;-0.122228;0.000000;
1580258101.097108;4335;-0.146437;3;586614.726958;4208096.321994;-9.665635;-0.558793;-1.014064;0.000000;0.006682;-0.221716;0.000000;
1580258101.135499;4335;-0.228611;3;586614.772858;4208096.294810;-9.858696;-0.402570;-0.785692;0.000000;-0.407201;0.194379;0.000000;
1580258101.226616;4335;-0.230954;3;586614.534329;4208096.103520;-9.791495;-0.656927;-0.861311;0.000000;-0.660925;0.254732;0.000000;
1580258101.374847;4335;-0.269994;3;586614.546360;4208095.847749;-9.705256;-0.534150;-1.038634;0.000000;-0.189519;0.041224;0.000000;
1580258101.453510;4335;-0.143057;3;586614.694189;4208095.930705;-9.959283;-0.340020;-0.884532;0.000000;0.040818;-0.154044;0.000000;
1580258101.545405;4335;-0.541355;3;586614.629271;4208095.872322;-9.950718;-0.505867;-1.003044;0.000000;0.274468;-0.306415;0.000000;
1580258101.734363;4335;-0.445671;3;586614.828788;4208095.811718;-9.919331;-0.256234;-0.914875;0.000000;0.750874;0.184461;0.000000;
1580258101.853140;4335;-0.348778;3;586614.974326;4208095.824776;-9.793391;-0.026831;-0.682545;0.000000;1.010399;0.542813;0.000000;
1580258101.959901;4335;-0.313806;3;586614.975149;4208095.713830;-9.686938;0.086889;-0.747520;0.000000;1.768199;0.796289;0.000000;
1580258102.079831;4335;-0.403520;3;586614.811766;4208095.514417;-9.959842;-0.030447;-0.863222;0.000000;1.030590;0.373119;0.000000;
1580258102.327760;4335;-0.499596;3;586615.005426;4208095.331112;-9.803026;0.278023;-0.726439;0.000000;0.747361;0.092835;0.000000;
1580258102.378019;4335;-0.522444;3;586615.004583;4208095.252910;-9.698473;0.139084;-0.725479;0.000000;0.337658;0.063330;0.000000;
1580258102.441452;4335;-0.513190;3;586614.780958;4208095.092231;-9.589564;-0.106249;-0.819150;0.000000;0.021721;0.086597;0.000000;
1580258102.502968;4335;-0.563300;3;586614.779541;4208095.002579;-9.464281;-0.130822;-0.880291;0.000000;-0.937265;-0.328366;0.000000;
1580258102.597861;4335;-0.447629;3;586614.788109;4208094.935773;-9.376995;-0.068183;-0.887143;0.000000;-0.818564;-0.496522;0.000000;
1580258102.714703;4335;-0.425839;3;586614.788435;4208094.853845;-9.289629;-0.073536;-0.903332;0.000000;-0.222142;-0.377926;0.000000;
1580258102.787928;4335;-0.284789;3;586614.810863;4208094.829185;-9.225520;0.002912;-0.680539;0.000000;0.228903;0.334518;0.000000;
1580258102.925268;4335;-0.324884;3;586614.851599;4208094.846709;-9.161715;0.000000;-0.000000;0.000000;0.237869;2.185290;0.000000;
1580258103.000802;4335;-0.149694;3;586614.849663;4208094.874923;-9.109067;0.000000;0.000000;0.000000;0.258061;2.914731;0.000000;
1580258103.153908;4335;-0.426219;3;586614.901751;4208095.020061;-9.089114;0.000000;0.000000;0.000000;0.089427;2.264692;0.000000;
1580258103.237825;4335;-0.472499;3;586614.875674;4208095.099040;-9.113073;0.000000;0.000000;0.000000;0.034056;0.862476;0.000000;
1580258103.348053;4335;-0.537286;3;586614.814104;4208095.150646;-9.120562;-0.340068;0.475162;0.000000;-0.593226;1.173227;0.000000;
1580258103.431845;4335;-0.861238;3;586614.927943;4208095.237483;-9.146519;-0.116573;0.636642;0.000000;-0.477797;1.920004;0.000000;
1580258103.583587;4335;-0.644150;3;586614.926873;4208095.282111;-9.184457;-0.115661;0.496465;0.000000;-0.446748;1.859250;0.000000;
1580258103.725489;4335;-0.624345;3;586614.809047;4208095.243165;-9.230089;-0.265077;0.280551;0.000000;0.008608;0.222355;0.000000;
1580258103.806694;4335;-0.592887;3;586614.987230;4208095.254368;-9.330972;-0.000000;0.000000;0.000000;0.205920;-1.027673;0.000000;
1580258103.898211;4335;-0.560478;3;586614.921113;4208095.232909;-9.408060;0.000000;-0.000000;0.000000;0.277010;-1.239511;0.000000;
1580258103.958533;4335;-0.461451;3;586614.886301;4208095.236045;-9.490404;0.000000;-0.000000;0.000000;0.568241;-0.946165;0.000000;
