Time from start of file (s),Time from start of region (s),Time (GPS s),Seconds from midnight Sunday (),Hunter heading (deg),Number of targets (),Target 1 range forward (m),Target 1 range lateral (m),Target 1 range horizontal (m),Target 1 angle to target (deg),Target 1 range velocity forward (m/s),Target 1 range velocity lateral (m/s),Target 1 time to collision forward (),Target 1 time to collision lateral (),Target 1 time gap forward (),Target 2 range forward (m),Target 2 range lateral (m),Target 2 range horizontal (m),Target 2 angle to target (deg),Target 2 range velocity forward (m/s),Target 2 range velocity lateral (m/s),Target 2 time to collision forward (),Target 2 time to collision lateral (),Target 2 time gap forward (),Hunter distance along line 1 (m),Hunter line number to left of A (),Hunter distance lateral from A to line on left of A (m),Hunter velocity lateral of A to line on left of A (m/s),Hunter acceleration lateral of A to line on left of A (m/s²),Hunter line number to right of A (),Hunter distance lateral from A to line on right of A (m),Hunter velocity lateral of A to line on right of A (m/s),Hunter acceleration lateral of A to line on right of A (m/s²),Hunter distance lateral from A to line 1 (m),Hunter distance lateral from A to line 2 (m),Hunter distance lateral from A to line 3 (m),Hunter distance lateral from A to line 4 (m),Hunter distance lateral from A to line 5 (m),Hunter distance lateral from A to line 6 (m),Hunter distance lateral from A to line 7 (m),Hunter distance lateral from A to line 8 (m)
0.770000000,0.000000000,1260575291.760000000,172102.77,288.73,1,29.969,25.82,39.5577218884,40.7467713145581,-0.01,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.770000000,0.000000000,1260575291.770000000,172102.77,288.73,1,29.969,25.82,39.5577218884,40.7467713145581,-0.01,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.770000000,0.000000000,1260575291.780000000,172102.77,288.73,1,29.969,25.82,39.5577218884,40.7467713145581,-0.01,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.770000000,0.000000000,1260575291.790000000,172102.77,288.73,1,29.969,25.82,39.5577218884,40.7467713145581,-0.01,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.770000000,0.000000000,1260575291.800000000,172102.77,288.73,1,29.969,25.82,39.5577218884,40.7467713145581,-0.01,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.770000000,0.000000000,1260575291.810000000,172102.77,288.73,1,29.969,25.82,39.5577218884,40.7467713145581,-0.01,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.770000000,0.000000000,1260575291.820000000,172102.77,288.73,1,29.969,25.82,39.5577218884,40.7467713145581,-0.01,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.770000000,0.000000000,1260575291.830000000,172102.77,288.73,1,29.969,25.82,39.5577218884,40.7467713145581,-0.01,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.770000000,0.000000000,1260575291.840000000,172102.77,288.73,1,29.969,25.82,39.5577218884,40.7467713145581,-0.01,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.770000000,0.000000000,1260575291.850000000,172102.77,288.73,1,29.969,25.82,39.5577218884,40.7467713145581,-0.01,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.770000000,0.000000000,1260575291.860000000,172102.77,288.73,1,29.969,25.82,39.5577218884,40.7467713145581,-0.01,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.770000000,0.000000000,1260575291.870000000,172102.77,288.73,1,29.969,25.82,39.5577218884,40.7467713145581,-0.01,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.770000000,0.000000000,1260575291.880000000,172102.77,288.73,1,29.969,25.82,39.5577218884,40.7467713145581,-0.01,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.770000000,0.000000000,1260575291.890000000,172102.77,288.73,1,29.969,25.82,39.5577218884,40.7467713145581,-0.01,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.770000000,0.000000000,1260575291.900000000,172102.77,288.73,1,29.969,25.82,39.5577218884,40.7467713145581,-0.01,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.770000000,0.000000000,1260575291.910000000,172102.77,288.73,1,29.969,25.82,39.5577218884,40.7467713145581,-0.01,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.770000000,0.000000000,1260575291.920000000,172102.77,288.73,1,29.969,25.82,39.5577218884,40.7467713145581,-0.01,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.770000000,0.000000000,1260575291.930000000,172102.77,288.73,1,29.969,25.82,39.5577218884,40.7467713145581,-0.01,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.770000000,0.000000000,1260575291.940000000,172102.77,288.73,1,29.969,25.82,39.5577218884,40.7467713145581,-0.01,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.770000000,0.000000000,1260575291.950000000,172102.77,288.73,1,29.969,25.82,39.5577218884,40.7467713145581,-0.01,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.770000000,0.000000000,1260575291.960000000,172102.77,288.73,1,29.969,25.82,39.5577218884,40.7467713145581,-0.01,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.770000000,0.000000000,1260575291.970000000,172102.77,288.73,1,29.969,25.82,39.5577218884,40.7467713145581,-0.01,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.770000000,0.000000000,1260575291.980000000,172102.77,288.73,1,29.969,25.82,39.5577218884,40.7467713145581,-0.01,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.770000000,0.000000000,1260575291.990000000,172102.77,288.73,1,29.969,25.82,39.5577218884,40.7467713145581,-0.01,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.770000000,0.000000000,1260575292.000000000,172102.77,288.73,1,29.969,25.82,39.5577218884,40.7467713145581,-0.01,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.770000000,0.000000000,1260575292.010000000,172102.77,288.73,1,29.969,25.82,39.5577218884,40.7467713145581,-0.01,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.770000000,0.000000000,1260575292.020000000,172102.77,288.73,1,29.969,25.82,39.5577218884,40.7467713145581,-0.01,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.770000000,0.000000000,1260575292.030000000,172102.77,288.73,1,29.969,25.82,39.5577218884,40.7467713145581,-0.01,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.770000000,0.000000000,1260575292.040000000,172102.77,288.73,1,29.969,25.82,39.5577218884,40.7467713145581,-0.01,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.770000000,0.000000000,1260575292.050000000,172102.77,288.73,1,29.969,25.82,39.5577218884,40.7467713145581,-0.01,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.770000000,0.000000000,1260575292.060000000,172102.77,288.73,1,29.969,25.82,39.5577218884,40.7467713145581,-0.01,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.770000000,0.000000000,1260575292.070000000,172102.77,288.73,1,29.969,25.82,39.5577218884,40.7467713145581,-0.01,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.770000000,0.000000000,1260575292.080000000,172102.77,288.73,1,29.969,25.82,39.5577218884,40.7467713145581,-0.01,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.770000000,0.000000000,1260575292.090000000,172102.77,288.73,1,29.969,25.82,39.5577218884,40.7467713145581,-0.01,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.770000000,0.000000000,1260575292.100000000,172102.77,288.73,1,29.969,25.82,39.5577218884,40.7467713145581,-0.01,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
