timestamp_sec;position_x;position_y;position_z;heading;qx;qy;qz;qw;euler_x;euler_y;euler_z;linear_accel_x;linear_accel_y;linear_accel_z;angular_vel_x;angular_vel_y;angular_vel_z;linear_vel_x;linear_vel_y;linear_vel_z;heading;
1580254630.330253;586625.855357;4208096.146635;-8.991398;0.227004;0.005859;-0.000691;-0.622448;0.782639;0.006212;0.010031;-1.343793;-0.550064;-0.166351;-0.040196;0.000198;-0.000442;-0.001447;1.199335;0.310026;0.014655;0.227004;
1580254631.035319;586626.556146;4208096.343486;-8.992993;0.226285;0.006205;-0.001154;-0.622727;0.782414;0.005922;0.011148;-1.344512;-0.917132;-0.256484;-0.055744;0.008267;0.003079;0.000371;0.824926;0.209167;0.005708;0.226285;
1580254631.040857;586626.564220;4208096.345695;-8.993014;0.226278;0.006218;-0.001142;-0.622730;0.782411;0.005958;0.011153;-1.344518;-0.484019;-0.108505;-0.023239;0.003804;0.000736;-0.000267;0.820180;0.208087;0.005429;0.226278;
1580254631.048691;586626.572245;4208096.347889;-8.993034;0.226272;0.006229;-0.001130;-0.622732;0.782410;0.005991;0.011155;-1.344524;-0.485614;-0.119384;-0.010116;0.003542;0.000641;-0.000406;0.815289;0.206696;0.005407;0.226272;
1580254631.056956;586626.580223;4208096.350074;-8.993055;0.226270;0.006244;-0.001116;-0.622733;0.782409;0.006030;0.011160;-1.344527;-0.487865;-0.120492;-0.004945;0.003730;0.000496;-0.000318;0.810380;0.205594;0.005394;0.226270;
1580254631.072248;586626.588039;4208096.352277;-8.993152;0.226260;0.006254;-0.001107;-0.622736;0.782406;0.006057;0.011164;-1.344536;-0.992562;-0.189437;-0.045778;0.006667;0.000957;-0.001055;0.805382;0.204776;0.004894;0.226260;
1580254631.079414;586626.595927;4208096.354441;-8.993178;0.226251;0.006270;-0.001100;-0.622740;0.782403;0.006088;0.011182;-1.344546;-0.471084;-0.096819;-0.009454;0.003323;-0.000569;-0.000823;0.801092;0.203882;0.004823;0.226251;
1580254631.088907;586626.603758;4208096.356596;-8.993205;0.226242;0.006281;-0.001086;-0.622743;0.782400;0.006124;0.011181;-1.344554;-0.469545;-0.094074;-0.015614;0.003412;0.000243;-0.000834;0.795945;0.203034;0.004605;0.226242;
1580254631.096415;586626.611537;4208096.358741;-8.993229;0.226226;0.006288;-0.001068;-0.622750;0.782395;0.006160;0.011170;-1.344571;-0.487116;-0.094513;0.009238;0.003344;0.000985;-0.001199;0.790464;0.202082;0.004954;0.226226;
1580254631.111994;586626.619163;4208096.360904;-8.993325;0.226217;0.006301;-0.001069;-0.622753;0.782393;0.006175;0.011192;-1.344579;-1.038245;-0.144564;0.008343;0.005616;-0.000143;-0.002086;0.785455;0.201339;0.004818;0.226217;
1580254631.122854;586626.626856;4208096.363023;-8.993351;0.226206;0.006312;-0.001068;-0.622757;0.782389;0.006190;0.011207;-1.344590;-0.465396;-0.097344;0.006079;0.002108;-0.000878;-0.001040;0.781258;0.199972;0.004847;0.226206;
1580254631.127993;586626.634499;4208096.365133;-8.993378;0.226192;0.006321;-0.001061;-0.622763;0.782385;0.006214;0.011213;-1.344605;-0.450572;-0.112298;-0.012535;0.002267;-0.000429;-0.001261;0.776604;0.198821;0.004545;0.226192;
1580254631.143040;586626.642083;4208096.367236;-8.993401;0.226167;0.006330;-0.001047;-0.622772;0.782377;0.006246;0.011209;-1.344629;-0.496328;-0.107140;0.010973;0.002624;0.000293;-0.001813;0.770740;0.198013;0.004914;0.226167;
1580254631.152212;586626.649511;4208096.369352;-8.993491;0.226155;0.006339;-0.001052;-0.622777;0.782373;0.006249;0.011229;-1.344641;-1.083261;-0.182835;0.047407;0.003838;-0.001062;-0.003184;0.765180;0.196840;0.005178;0.226155;
1580254631.160423;586626.656997;4208096.371420;-8.993511;0.226145;0.006345;-0.001054;-0.622780;0.782370;0.006254;0.011242;-1.344651;-0.515483;-0.125918;0.026540;0.001108;-0.001080;-0.001166;0.760189;0.195132;0.005441;0.226145;
1580254631.168123;586626.664434;4208096.373478;-8.993528;0.226135;0.006350;-0.001049;-0.622784;0.782367;0.006267;0.011243;-1.344661;-0.472702;-0.128740;0.016785;0.001228;-0.000393;-0.001062;0.755434;0.193901;0.005514;0.226135;
1580254631.184612;586626.671818;4208096.375528;-8.993544;0.226121;0.006351;-0.001046;-0.622790;0.782363;0.006274;0.011240;-1.344675;-0.484896;-0.090400;0.020571;0.000904;-0.000004;-0.001241;0.750199;0.193285;0.005730;0.226121;
1580254631.192897;586626.679060;4208096.377587;-8.993631;0.226101;0.006354;-0.001062;-0.622798;0.782356;0.006253;0.011265;-1.344696;-1.012255;-0.203727;0.011718;-0.000082;-0.002285;-0.003161;0.745546;0.191443;0.005362;0.226101;
1580254631.199314;586626.686351;4208096.379604;-8.993649;0.226088;0.006358;-0.001066;-0.622803;0.782352;0.006251;0.011277;-1.344709;-0.492456;-0.146574;-0.007939;-0.000074;-0.001346;-0.001443;0.740473;0.189947;0.005286;0.226088;
1580254631.208065;586626.693583;4208096.381610;-8.993662;0.226079;0.006359;-0.001067;-0.622806;0.782349;0.006252;0.011279;-1.344718;-0.518956;-0.121477;0.020764;0.000017;-0.000761;-0.001142;0.734681;0.189019;0.005739;0.226079;
1580254631.217345;586626.700768;4208096.383602;-8.993673;0.226067;0.006360;-0.001073;-0.622811;0.782346;0.006243;0.011288;-1.344729;-0.525450;-0.109186;0.027898;-0.000299;-0.000898;-0.001166;0.729351;0.187934;0.006056;0.226067;
1580254631.232432;586626.707808;4208096.385607;-8.993768;0.226057;0.006362;-0.001089;-0.622815;0.782343;0.006222;0.011311;-1.344739;-0.981797;-0.236653;-0.074597;-0.001455;-0.003349;-0.002245;0.725249;0.186271;0.004574;0.226057;
1580254631.240561;586626.714901;4208096.387565;-8.993791;0.226050;0.006360;-0.001100;-0.622818;0.782340;0.006202;0.011321;-1.344747;-0.473011;-0.136388;-0.030331;-0.001489;-0.001540;-0.000873;0.720365;0.184636;0.004452;0.226050;
1580254631.248222;586626.721980;4208096.389699;-8.993783;0.225722;0.006322;-0.001186;-0.622946;0.782238;0.006020;0.011368;-1.345074;-0.491014;-0.126358;0.013163;-0.001154;-0.002039;-0.000466;0.715490;0.183690;0.004969;0.225722;
