,timestamp_sec,position_x,position_y,heading
3129,32.54452705383301,586617.5004319999,4208093.78216,0.277111
3130,32.55229210853577,586617.52889,4208093.79196,0.276487
3131,32.56067991256714,586617.557363,4208093.801747,0.275865
3132,32.577836990356445,586617.585782,4208093.811515,0.275239
3133,32.5856499671936,586617.614205,4208093.821215,0.274624
3134,32.592435121536255,586617.642611,4208093.83095,0.274001
3135,32.6013081073761,586617.671022,4208093.840664,0.273387
3136,32.61655402183533,586617.699414,4208093.850286,0.272773
3137,32.62464714050293,586617.727787,4208093.859929,0.272165
3138,32.633776903152466,586617.756174,4208093.869546,0.27155100000000004
3139,32.6418080329895,586617.784542,4208093.8791269995,0.270939
3140,32.65634202957153,586617.81289,4208093.888607,0.270351
3141,32.6644229888916,586617.8412390001,4208093.898130001,0.269755
3142,32.67234396934509,586617.8695850001,4208093.907621,0.269179
3143,32.68043112754822,586617.897951,4208093.917093,0.26861799999999997
3144,32.68969702720642,586617.9262989999,4208093.926543,0.268042
3145,32.70560812950134,586617.9546180001,4208093.93591,0.267496
3146,32.71243214607239,586617.9829739999,4208093.945322,0.266936
3147,32.72056794166565,586618.0112930001,4208093.954701999,0.266382
3148,32.7366099357605,586618.039589,4208093.9640150005,0.265833
3149,32.74474596977234,586618.06788,4208093.973361,0.265284
3150,32.75358200073242,586618.096144,4208093.982682,0.264745
3151,32.7615430355072,586618.124433,4208093.992012001,0.264208
3152,32.776849031448364,586618.1526680001,4208094.00126,0.263678
3153,32.784547090530396,586618.180945,4208094.010559999,0.26316
3154,32.7924530506134,586618.209196,4208094.019843,0.262635
3155,32.80080604553223,586618.237399,4208094.029099,0.26210500000000003
3156,32.817479848861694,586618.265608,4208094.038342,0.261586
3157,32.827669858932495,586618.293818,4208094.0474849995,0.26106999999999997
3158,32.83641195297241,586618.322009,4208094.056664,0.260562
3159,32.84046196937561,586618.350198,4208094.065827,0.260046
3160,32.85635995864868,586618.378341,4208094.074876,0.25954299999999997
3161,32.86700701713562,586618.406499,4208094.083986,0.25903899999999996
3162,32.87357211112976,586618.43462,4208094.093065,0.258535
3163,32.88179397583008,586618.462712,4208094.10212,0.258036
3164,32.88942885398865,586618.4908189999,4208094.111169,0.257535
3165,32.90466284751892,586618.518851,4208094.120121,0.25701399999999996
3166,32.91268801689148,586618.546903,4208094.129144,0.25651999999999997
3167,32.92693495750427,586618.574957,4208094.138157,0.256017
3168,32.937978982925415,586618.602959,4208094.147144999,0.25550900000000004
3169,32.945317029953,586618.6309550001,4208094.156074,0.25503000000000003
3170,32.95285201072693,586618.658893,4208094.165042,0.25452800000000003
3171,32.960549116134644,586618.6868220001,4208094.174001,0.25404299999999996
3172,32.97655487060547,586618.714752,4208094.182883999,0.25355900000000003
3173,32.98545002937317,586618.742657,4208094.191818,0.253078
3174,32.991986989974976,586618.7705529999,4208094.200746,0.25261300000000003
3175,33.00163912773132,586618.798422,4208094.209644,0.25214000000000003
3176,33.0167760848999,586618.8263020001,4208094.2185269995,0.25167399999999995
3177,33.02769589424133,586618.8540899999,4208094.227367,0.251237
3178,33.03278207778931,586618.881902,4208094.236222,0.250793
3179,33.04446506500244,586618.9097310001,4208094.245057,0.250357
3180,33.04916715621948,586618.937479,4208094.253880001,0.24992199999999998
3181,33.064640045166016,586618.965173,4208094.262626,0.24949699999999997
3182,33.07239389419556,586618.992924,4208094.271386,0.249077
3183,33.08066415786743,586619.0206520001,4208094.280121,0.24864899999999998
3184,33.09658408164978,586619.048299,4208094.288835,0.24821999999999997
3185,33.105319023132324,586619.075948,4208094.297472,0.24781
3186,33.11356520652771,586619.1036350001,4208094.30612,0.247403
3187,33.12594819068909,586619.131266,4208094.314745,0.246996
3188,33.13682508468628,586619.158848,4208094.323366,0.24658200000000002
3189,33.14447903633118,586619.1864,4208094.331896,0.246182
3190,33.1534378528595,586619.213972,4208094.340434,0.24579099999999998
3191,33.16131091117859,586619.2414899999,4208094.348944,0.245402
3192,33.17191195487976,586619.268927,4208094.357432,0.245007
3193,33.184556007385254,586619.296349,4208094.365829,0.24460900000000002
3194,33.193150997161865,586619.323739,4208094.374243,0.244219
3195,33.212347984313965,586619.351096,4208094.382626,0.243833
3196,33.216557025909424,586619.378412,4208094.390973001,0.243452
3197,33.22816514968872,586619.405675,4208094.399239,0.243058
3198,33.233575105667114,586619.4329060001,4208094.407554,0.24266500000000002
3199,33.241727113723755,586619.460082,4208094.415833999,0.24227100000000001
3200,33.25655484199524,586619.487229,4208094.424079,0.24189499999999997
3201,33.26460385322571,586619.5144979999,4208094.432197,0.241506
3202,33.27268099784851,586619.54173,4208094.440363,0.241135
3203,33.28049302101135,586619.568918,4208094.448508,0.240771
3204,33.29004716873169,586619.596081,4208094.456641001,0.240414
3205,33.30459809303284,586619.623286,4208094.464701001,0.240037
3206,33.31238603591919,586619.65039,4208094.472809,0.239679
3207,33.32053804397583,586619.677455,4208094.480889,0.239319
3208,33.33664107322693,586619.704559,4208094.488855001,0.23895
3209,33.34536409378052,586619.731541,4208094.496886,0.238596
3210,33.3535099029541,586619.758472,4208094.504891001,0.238249
3211,33.36064910888672,586619.785376,4208094.51286,0.2379
3212,33.37668204307556,586619.8123079999,4208094.520732,0.23755900000000002
3213,33.385831117630005,586619.839105,4208094.528676,0.23721199999999998
3214,33.39299702644348,586619.865879,4208094.536608,0.23686100000000002
3215,33.40107798576355,586619.892596,4208094.544518,0.23651799999999998
3216,33.410550117492676,586619.919279,4208094.552408,0.23617600000000002
3217,33.425124168395996,586619.946,4208094.560209,0.23586100000000002
3218,33.43424701690674,586619.972608,4208094.568078,0.235525
3219,33.440752029418945,586619.999193,4208094.575935,0.23519299999999999
3220,33.456801891326904,586620.0258010001,4208094.583713,0.23486500000000002
3221,33.4656081199646,586620.052309,4208094.59155,0.23454099999999997
3222,33.473556995391846,586620.078783,4208094.599366,0.234219
3223,33.48062610626221,586620.1052090001,4208094.607163,0.233888
3224,33.49827313423157,586620.1316109999,4208094.614948001,0.23357399999999998
3225,33.50445795059204,586620.158065,4208094.622624,0.23327199999999998
3226,33.51263499259949,586620.184414,4208094.6303550005,0.232965
3227,33.52057886123657,586620.210739,4208094.638065,0.232656
3228,33.529743909835815,586620.2370130001,4208094.645744001,0.232348
3229,33.54436707496643,586620.263344,4208094.653323,0.23205
3230,33.55247402191162,586620.289537,4208094.660957,0.23175500000000002
3231,33.56248211860657,586620.315684,4208094.668565,0.231465
3232,33.5773708820343,586620.341792,4208094.67615,0.231172
3233,33.58537793159485,586620.3679310001,4208094.683653,0.230877
3234,33.593449115753174,586620.39395,4208094.691208,0.23058499999999998
3235,33.60080003738403,586620.419928,4208094.69875,0.23029699999999997
3236,33.6193950176239,586620.445936,4208094.7062,0.230006
3237,33.6244330406189,586620.471817,4208094.7137,0.229717
3238,33.633492946624756,586620.4976560001,4208094.721175,0.229429
3239,33.64166498184204,586620.523441,4208094.728623,0.229148
3240,33.65047597885132,586620.5491930001,4208094.736045999,0.22886599999999999
3241,33.66459393501282,586620.574957,4208094.743367,0.22858
3242,33.67250204086304,586620.6006100001,4208094.750732,0.228294
3243,33.68052887916565,586620.6262350001,4208094.758076999,0.22802199999999997
3244,33.68913912773132,586620.651804,4208094.765388,0.227751
3245,33.7055401802063,586620.677423,4208094.772626,0.22748600000000002
3246,33.712563037872314,586620.7029439999,4208094.779882,0.227212
3247,33.72077202796936,586620.7284220001,4208094.7870889995,0.226942
3248,33.73694205284119,586620.75395,4208094.794191999,0.226688
3249,33.74510717391968,586620.77935,4208094.801349,0.226442
