timestamp_sec;id;theta;type;position_x;position_y;position_z;velocity_x;velocity_y;velocity_z;acceleration_x;acceleration_y;acceleration_z;
1580257011.479000;84336;-0.271403;3;586616.733231;4208090.173894;-10.022592;0.000000;-0.000000;0.000000;-0.000003;0.000025;0.000000;
1580257011.555820;84358;-0.335718;3;586616.081383;4208090.937351;-10.085047;-0.000000;-0.000000;0.000000;0.000196;0.000161;0.000000;
1580257011.626295;84336;-0.219130;3;586616.872544;4208090.185555;-10.147104;-0.000000;0.000000;0.000000;0.000004;0.000012;0.000000;
1580257011.626295;84358;-0.104977;3;586616.137292;4208090.909891;-10.086202;0.000000;0.000000;0.000000;0.000145;0.000031;0.000000;
1580257011.717602;84336;-0.231543;3;586616.924367;4208090.133803;-10.146412;0.000000;0.000000;0.000000;0.000003;0.000003;0.000000;
1580257011.717602;84358;-0.503940;3;586615.891183;4208090.922424;-9.888199;-0.648310;-0.051900;0.000000;-0.013295;-0.001056;0.000000;
1580257011.876318;84358;-0.187331;3;586616.019773;4208090.904379;-9.933233;-0.431869;-0.019565;0.000000;0.003853;0.000924;0.000000;
1580257012.009994;84336;0.099772;3;586617.073694;4208090.107619;-9.954220;-0.000000;0.000000;0.000000;0.000013;-0.000001;0.000000;
1580257012.009994;84358;-0.318413;3;586615.904691;4208090.991780;-10.089708;-0.276837;-0.015898;0.000000;-0.468287;-0.026910;0.000000;
1580257012.099871;84336;0.004498;3;586617.146419;4208090.123987;-9.686869;0.000000;-0.000000;0.000000;0.000008;0.000000;0.000000;
1580257012.099871;84358;-0.176582;3;586616.078607;4208090.936634;-10.031767;-0.189613;-0.013374;0.000000;0.642022;0.058276;0.000000;
1580257012.157140;84336;-0.451903;3;586616.866230;4208090.145903;-10.038743;0.000000;0.000000;0.000000;-0.000001;0.000000;0.000000;
1580257012.157140;84358;-0.312050;3;586616.019766;4208090.918403;-10.059565;-0.257401;-0.046980;0.000000;0.630095;-0.044799;0.000000;
1580257012.254123;84358;-0.303360;3;586616.010427;4208090.945219;-10.064008;-0.266283;-0.028805;0.000000;0.253924;-0.045655;0.000000;
1580257012.316355;84336;-0.195222;3;586616.901330;4208090.126314;-10.119222;-0.000000;0.000000;0.000000;0.000001;-0.000001;0.000000;
1580257012.316355;84358;-0.046601;3;586616.073932;4208091.012919;-10.085051;-0.000000;-0.000000;0.000000;0.535143;0.013952;0.000000;
1580257012.405833;84336;-0.025105;3;586616.807196;4208090.186409;-10.115420;0.000000;-0.000000;0.000000;-0.000002;0.000001;0.000000;
1580257012.405833;84358;-0.083364;3;586616.033001;4208090.855169;-10.081612;0.000000;0.000000;0.000000;0.803149;0.115281;0.000000;
1580257012.467561;84358;-0.298884;3;586615.855693;4208090.896886;-9.927076;0.000000;0.000000;0.000000;0.922381;0.109334;0.000000;
1580257012.682142;84358;-0.261960;3;586616.005406;4208090.970756;-9.962406;0.000000;0.000000;0.000000;0.347353;0.041176;0.000000;
1580257012.817238;84358;-0.313545;3;586615.965983;4208090.919902;-10.002318;0.000000;0.000000;0.000000;0.132285;0.015680;0.000000;
1580257012.940145;84358;-0.084883;3;586615.790238;4208090.910630;-10.096693;0.000000;0.000000;0.000000;0.050356;0.005969;0.000000;
1580257013.002830;84336;-0.113842;3;586616.818647;4208090.168985;-10.052020;-0.000000;-0.000000;0.000000;0.000243;0.000354;0.000000;
1580257013.002830;84358;-0.080122;3;586615.897818;4208090.997078;-10.077742;0.000000;0.000000;0.000000;0.018966;0.002250;0.000000;
1580257013.096375;84336;0.210781;3;586616.831646;4208090.178760;-10.080121;0.000000;0.000000;0.000000;0.000094;0.000137;0.000000;
1580257013.096375;84358;-0.423236;3;586615.837007;4208091.050973;-10.081898;0.000000;0.000000;0.000000;0.007222;0.000858;0.000000;
1580257013.184798;84336;-0.204964;3;586616.497059;4208090.217444;-10.132202;0.000000;0.000000;0.000000;0.000031;0.000053;0.000000;
1580257013.184798;84358;-0.494456;3;586615.824673;4208090.999568;-10.084550;0.000000;0.000000;0.000000;0.002749;0.000326;0.000000;
1580257013.253902;84358;-0.400117;3;586615.848564;4208090.983259;-10.099104;0.000000;0.000000;0.000000;0.001047;0.000124;0.000000;
1580257013.458318;84336;-0.237765;3;586616.926766;4208090.167698;-9.699940;0.000000;0.000000;0.000000;0.000046;0.000016;0.000000;
1580257013.458318;84358;-0.510289;3;586615.931132;4208091.055625;-10.097373;0.000000;0.000000;0.000000;0.000398;0.000050;0.000000;
1580257013.584103;84336;-0.136778;3;586616.868652;4208090.163473;-10.130146;0.000000;0.000000;0.000000;0.000016;0.000006;0.000000;
1580257013.584103;84358;-0.594041;3;586615.858899;4208091.010487;-9.988939;0.000000;0.000000;0.000000;0.000150;0.000018;0.000000;
1580257013.702258;84336;0.207421;3;586616.721621;4208090.133839;-9.988250;0.000000;0.000000;0.000000;0.000004;0.000002;0.000000;
1580257013.702258;84358;-0.133156;3;586615.771359;4208090.933363;-10.011688;0.000000;0.000000;0.000000;0.000056;0.000006;0.000000;
1580257013.832563;84336;-0.086822;3;586616.648114;4208090.242140;-10.006883;0.000000;0.000000;0.000000;0.000000;0.000002;0.000000;
1580257013.832563;84358;-0.160486;3;586615.899422;4208090.832401;-10.058913;0.000000;0.000000;0.000000;0.000023;0.000001;0.000000;
1580257013.928884;84336;-0.086305;3;586616.622301;4208090.328170;-10.053816;0.000000;0.000000;0.000000;-0.000000;0.000002;0.000000;
1580257013.928884;84358;-0.349745;3;586615.915223;4208090.963093;-10.075074;0.000000;-0.000000;0.000000;0.000009;0.000002;0.000000;
1580257014.024332;84358;-0.286977;3;586615.845913;4208091.003852;-10.113462;0.000000;0.000000;0.000000;0.000002;0.000001;0.000000;
1580257014.139642;84336;0.102950;3;586616.626213;4208090.211527;-10.091473;-0.000000;0.000000;0.000000;0.000000;-0.000005;0.000000;
1580257014.139642;84358;-0.315682;3;586615.852535;4208091.087634;-10.088189;0.000000;-0.000000;0.000000;0.000001;0.000003;0.000000;
