timestamp_sec;id;theta;type;position_x;position_y;position_z;velocity_x;velocity_y;velocity_z;acceleration_x;acceleration_y;acceleration_z;
1580257000.187389;84243;0.062107;3;586615.123388;4208093.608551;-10.001485;-0.000000;-0.000000;0.000000;-0.000000;-0.000000;0.000000;
1580257000.385416;84243;0.075051;3;586615.102995;4208093.599998;-9.730124;0.000000;0.000000;0.000000;-0.000002;-0.000001;0.000000;
1580257000.447094;84243;-0.057791;3;586615.052765;4208093.603397;-9.732192;-0.000000;-0.000000;0.000000;-0.000002;-0.000000;0.000000;
1580257000.556782;84243;-0.132969;3;586615.017678;4208093.566368;-9.727753;-0.000000;0.000000;0.000000;-0.000001;-0.000001;0.000000;
1580257000.642777;84243;-0.114832;3;586615.006158;4208093.556933;-9.674646;-0.000000;-0.000000;0.000000;-0.000001;-0.000000;0.000000;
1580257000.725683;84243;-0.127438;3;586615.023745;4208093.545453;-9.643585;-0.000000;-0.000000;0.000000;-0.000000;-0.000000;0.000000;
1580257000.824395;84243;-0.045454;3;586615.028856;4208093.524413;-9.647068;-0.000000;-0.000000;0.000000;0.000000;-0.000000;0.000000;
1580257000.900578;84243;-0.043936;3;586615.022971;4208093.407880;-9.899754;0.000000;0.000000;0.000000;-0.000000;-0.000002;0.000000;
1580257001.016439;84243;-0.128244;3;586615.037733;4208093.325733;-9.913643;-0.000000;-0.000000;0.000000;0.000000;-0.000002;0.000000;
1580257001.076252;84243;-0.123049;3;586615.058103;4208093.121144;-9.373159;0.050443;-0.549713;0.000000;0.119515;-1.302430;0.000000;
1580257001.130528;84243;-0.286049;3;586615.072240;4208093.150807;-9.880619;0.000000;-0.000000;0.000000;0.044468;-0.484599;0.000000;
1580257001.272256;84243;-0.764254;3;586615.095402;4208093.047974;-9.889683;0.111774;-0.724338;0.000000;0.280319;-1.890736;0.000000;
1580257001.365705;84243;-0.417583;3;586615.142478;4208092.942720;-9.895813;0.247525;-0.821150;0.000000;0.568566;-1.325436;0.000000;
1580257001.434697;84243;-0.130656;3;586615.176429;4208092.851118;-9.900394;0.244424;-0.874037;0.000000;0.777401;-2.516986;0.000000;
1580257001.496533;84243;-0.101854;3;586615.189444;4208092.759507;-9.892061;0.267646;-0.910575;0.000000;0.649586;-1.353199;0.000000;
1580257001.662734;84243;-0.119011;3;586615.241943;4208092.658977;-9.890708;0.220087;-0.879163;0.000000;0.187491;-0.602736;0.000000;
1580257001.817889;84243;-0.069032;3;586615.265022;4208092.371020;-9.344393;0.194658;-0.922963;0.000000;0.001284;-0.298088;0.000000;
1580257001.878080;84243;-0.221393;3;586615.285274;4208092.434216;-9.891340;0.143782;-0.669976;0.000000;-0.172005;0.227646;0.000000;
1580257002.595823;84308;-0.105051;3;586615.452900;4208091.704429;-9.896198;0.271516;-1.064743;0.000000;0.162345;-0.383972;0.000000;
1580257002.974994;84308;-0.193391;3;586615.491621;4208091.490120;-9.906237;0.186936;-0.916348;0.000000;-0.027711;-0.017412;0.000000;
1580257003.105933;84308;0.018627;3;586615.529194;4208091.292951;-9.912500;0.201228;-1.035681;0.000000;-0.104709;-0.028747;0.000000;
1580257003.263493;84308;0.027323;3;586615.611935;4208090.966653;-9.937468;0.230128;-1.068805;0.000000;-0.071424;-0.016060;0.000000;
1580257003.312940;84308;-0.244716;3;586615.641416;4208090.962525;-9.935500;0.227085;-1.045213;0.000000;0.021364;-0.158122;0.000000;
1580257003.456449;84308;-0.263300;3;586615.669411;4208090.864304;-9.949435;0.267424;-1.043790;0.000000;0.100870;-0.067956;0.000000;
1580257003.647029;84308;-0.089477;3;586615.682437;4208090.759941;-9.944976;0.212642;-1.094575;0.000000;0.001580;-0.072539;0.000000;
1580257003.779356;84308;-0.037161;3;586615.697366;4208090.718972;-9.945678;0.260793;-1.051184;0.000000;0.061450;-0.036411;0.000000;
1580257003.877639;84308;0.097221;3;586615.717296;4208090.548580;-9.960246;0.257821;-1.051903;0.000000;0.005289;-0.028256;0.000000;
1580257003.989520;84308;-0.050776;3;586615.785221;4208090.383891;-9.959304;0.257584;-1.049410;0.000000;0.081561;0.068746;0.000000;
1580257004.073646;84308;-0.029526;3;586615.795721;4208090.223883;-9.972758;0.295348;-1.114217;0.000000;0.091071;-0.088044;0.000000;
1580257004.144018;84308;-0.187627;3;586615.806290;4208090.123458;-9.984723;0.292690;-1.146324;0.000000;0.094781;-0.198283;0.000000;
1580257004.286991;84308;-0.069376;3;586615.855703;4208090.122396;-9.988442;0.274620;-1.101411;0.000000;0.074126;-0.191732;0.000000;
1580257004.454237;84308;-0.170335;3;586615.866206;4208089.969280;-9.990460;0.323141;-1.068024;0.000000;0.077936;0.012802;0.000000;
1580257004.508022;84308;0.021120;3;586615.864033;4208090.015568;-10.006251;0.355978;-1.152841;0.000000;0.140837;-0.010328;0.000000;
1580257004.567805;84308;-0.153597;3;586615.916428;4208089.983760;-10.000608;0.314855;-0.879677;0.000000;0.121315;0.391300;0.000000;
1580257004.617716;84308;-0.026865;3;586615.900619;4208089.876602;-10.005373;0.107453;-1.008233;0.000000;-0.466197;0.274614;0.000000;
1580257004.734528;84308;-0.109185;3;586615.928633;4208089.995623;-10.009143;0.082449;-0.713384;0.000000;-0.808394;1.138525;0.000000;
1580257004.865441;84308;0.077526;3;586615.907045;4208090.022929;-10.015188;0.000000;-0.000000;0.000000;-1.033367;2.465520;0.000000;
1580257004.985967;84308;-0.167116;3;586615.913588;4208089.929793;-10.014665;-0.000000;0.000000;0.000000;-0.632312;3.271668;0.000000;
1580257005.082753;84308;-0.170170;3;586615.867694;4208089.995140;-9.993618;-0.000000;0.000000;0.000000;-0.432181;2.880275;0.000000;
1580257005.243832;84308;-0.173350;3;586615.932398;4208090.026620;-9.983000;-0.000000;0.000000;0.000000;-0.162751;1.084674;0.000000;
1580257005.567050;84308;-0.403542;3;586615.848618;4208090.038306;-9.933348;-0.000000;0.000000;0.000000;-0.022792;0.152023;0.000000;
1580257005.659021;84308;-0.164574;3;586615.852192;4208089.988304;-9.914095;-0.000000;0.000000;0.000000;-0.008678;0.057883;0.000000;
1580257005.741853;84308;-0.029948;3;586615.799469;4208089.979593;-9.826739;-0.000000;0.000000;0.000000;-0.003304;0.022034;0.000000;
1580257005.844943;84308;0.033913;3;586615.862771;4208089.993134;-9.836244;-0.000000;0.000000;0.000000;-0.001257;0.008389;0.000000;
1580257005.900985;84308;-0.085283;3;586615.914335;4208090.023447;-9.802841;-0.000000;0.000000;0.000000;-0.000478;0.003193;0.000000;
1580257006.069541;84308;-0.118827;3;586615.897992;4208090.038336;-9.761347;-0.000000;0.000000;0.000000;-0.000182;0.001216;0.000000;
1580257006.365800;84308;0.089761;3;586615.932962;4208090.121806;-10.040878;-0.000000;0.000000;0.000000;-0.000065;0.000457;0.000000;
1580257006.422331;84308;-0.039864;3;586615.996265;4208090.142068;-10.022346;-0.000000;0.000000;0.000000;-0.000022;0.000175;0.000000;
1580257006.488358;84308;0.251484;3;586616.056042;4208090.170194;-9.988664;-0.000000;0.000000;0.000000;-0.000008;0.000067;0.000000;
1580257006.818177;84308;0.645776;3;586615.838773;4208090.164060;-9.700848;0.000000;0.000000;0.000000;-0.000020;0.000024;0.000000;
1580257007.359241;84336;0.259960;3;586615.899901;4208090.246796;-9.716601;-0.000000;-0.000000;0.000000;0.000001;0.000001;0.000000;
1580257007.437589;84336;-0.063370;3;586615.866938;4208090.255948;-9.718702;0.000000;0.000000;0.000000;-0.000000;0.000000;0.000000;
1580257007.625216;84336;-0.598693;3;586615.959170;4208090.379864;-9.631183;0.361929;0.440084;0.000000;0.856902;1.041922;0.000000;
1580257007.761796;84336;-0.451042;3;586615.964391;4208090.367867;-9.562067;0.000000;0.000000;0.000000;0.318845;0.387691;0.000000;
1580257007.848909;84336;-0.559668;3;586616.009041;4208090.411284;-9.472443;0.000000;0.000000;0.000000;0.121371;0.147578;0.000000;
1580257007.998350;84336;-0.437284;3;586615.955629;4208090.412060;-9.331954;-0.000000;-0.000000;0.000000;-0.462406;-0.562256;0.000000;
1580257008.147933;84336;-0.302394;3;586615.937120;4208090.419819;-9.288946;-0.000000;-0.000000;0.000000;-0.176237;-0.214292;0.000000;
1580257008.263487;84336;-0.355577;3;586615.945282;4208090.433840;-9.219393;-0.000000;-0.000000;0.000000;-0.067098;-0.081587;0.000000;
1580257008.349283;84336;-0.221379;3;586615.815724;4208090.405823;-9.157809;-0.000000;-0.000000;0.000000;-0.025544;-0.031058;0.000000;
1580257008.464226;84336;-0.106118;3;586616.004530;4208090.499237;-9.137053;-0.000000;-0.000000;0.000000;-0.009721;-0.011821;0.000000;
1580257008.563429;84336;-0.201936;3;586616.210289;4208090.611301;-9.138387;-0.000000;-0.000000;0.000000;-0.003698;-0.004498;0.000000;
1580257008.739999;84336;-0.469469;3;586616.213886;4208090.671958;-9.147963;-0.000000;-0.000000;0.000000;-0.001392;-0.001691;0.000000;
1580257008.816849;84336;-0.443516;3;586616.203120;4208090.681080;-9.154410;-0.000000;-0.000000;0.000000;-0.000531;-0.000644;0.000000;
1580257008.900637;84336;-0.369511;3;586616.208717;4208090.655113;-9.171018;-0.000000;-0.000000;0.000000;-0.000202;-0.000245;0.000000;
