timestamp_sec;position_x;position_y;position_z;heading;qx;qy;qz;qw;euler_x;euler_y;euler_z;linear_accel_x;linear_accel_y;linear_accel_z;angular_vel_x;angular_vel_y;angular_vel_z;linear_vel_x;linear_vel_y;linear_vel_z;heading;
1580257619.264646;586625.059470;4208096.073955;-9.040666;0.216915;0.005180;-0.001469;-0.626394;0.779488;0.004199;0.009916;-1.353882;-0.628189;-0.254099;0.025276;0.000368;0.002351;-0.005571;1.751949;0.452386;0.018755;0.216915;
1580257620.144704;586626.388785;4208096.434037;-9.021527;0.212604;0.005740;-0.001680;-0.628069;0.778135;0.004595;0.011043;-1.358192;-0.458391;-0.137271;-0.002594;-0.001093;0.001508;-0.001449;1.296222;0.331524;0.005685;0.212604;
1580257620.160264;586626.401533;4208096.437181;-9.021121;0.212590;0.005739;-0.001688;-0.628074;0.778130;0.004583;0.011052;-1.358206;-0.846704;-0.267083;-0.012149;-0.002056;0.000781;-0.002930;1.293103;0.330146;0.005614;0.212590;
1580257620.168469;586626.414292;4208096.440424;-9.020871;0.212572;0.005732;-0.001687;-0.628082;0.778125;0.004575;0.011039;-1.358225;-0.449726;-0.128541;-0.038538;-0.001036;0.000731;-0.001679;1.288021;0.328796;0.005104;0.212572;
1580257620.176270;586626.427005;4208096.443653;-9.020620;0.212547;0.005729;-0.001683;-0.628091;0.778117;0.004578;0.011029;-1.358250;-0.434524;-0.151997;-0.010029;-0.000456;0.000923;-0.002107;1.283688;0.327296;0.005313;0.212547;
1580257620.184518;586626.439685;4208096.446870;-9.020376;0.212536;0.005731;-0.001682;-0.628096;0.778113;0.004581;0.011032;-1.358261;-0.409482;-0.145719;-0.039222;-0.000036;0.000336;-0.001623;1.280080;0.326027;0.004666;0.212536;
1580257620.201752;586626.452249;4208096.449960;-9.019980;0.212521;0.005733;-0.001677;-0.628101;0.778109;0.004592;0.011028;-1.358275;-0.871808;-0.332897;-0.049588;0.000623;0.000763;-0.003004;1.275265;0.324218;0.004886;0.212521;
1580257620.208884;586626.464837;4208096.453146;-9.019742;0.212512;0.005736;-0.001672;-0.628105;0.778106;0.004603;0.011027;-1.358284;-0.378044;-0.143865;-0.044950;0.000889;0.000481;-0.001185;1.271778;0.323037;0.004185;0.212512;
1580257620.216392;586626.477388;4208096.456321;-9.019508;0.212493;0.005736;-0.001668;-0.628112;0.778100;0.004610;0.011023;-1.358303;-0.424502;-0.122098;-0.048743;0.000762;0.000518;-0.001543;1.267098;0.321871;0.003704;0.212493;
1580257620.224657;586626.489903;4208096.459483;-9.019276;0.212469;0.005739;-0.001658;-0.628121;0.778092;0.004629;0.011014;-1.358327;-0.402986;-0.144765;-0.038224;0.001172;0.000883;-0.001985;1.263090;0.320321;0.003496;0.212469;
1580257620.240566;586626.502308;4208096.462515;-9.018893;0.212456;0.005749;-0.001655;-0.628126;0.778089;0.004648;0.011026;-1.358340;-0.853530;-0.346692;-0.038653;0.003071;0.000357;-0.003273;1.258631;0.318354;0.003829;0.212456;
1580257620.248213;586626.514735;4208096.465651;-9.018664;0.212437;0.005759;-0.001641;-0.628134;0.778082;0.004681;0.011023;-1.358360;-0.411337;-0.146299;-0.013205;0.002629;0.000649;-0.001833;1.254501;0.317431;0.003626;0.212437;
1580257620.256436;586626.527118;4208096.468770;-9.018439;0.212422;0.005770;-0.001632;-0.628139;0.778078;0.004710;0.011030;-1.358374;-0.423465;-0.142398;-0.036391;0.002831;0.000271;-0.001596;1.250299;0.316062;0.003112;0.212422;
1580257620.264861;586626.539459;4208096.471877;-9.018214;0.212400;0.005786;-0.001625;-0.628148;0.778071;0.004741;0.011045;-1.358396;-0.460044;-0.138756;-0.022228;0.003056;-0.000294;-0.001869;1.245563;0.314754;0.003079;0.212400;
1580257620.280617;586626.551703;4208096.474877;-9.017841;0.212367;0.005808;-0.001607;-0.628160;0.778061;0.004795;0.011057;-1.358429;-0.809125;-0.239709;-0.048476;0.008158;-0.000394;-0.004909;1.241914;0.314212;0.003081;0.212367;
1580257620.288578;586626.563950;4208096.477963;-9.017619;0.212335;0.005823;-0.001587;-0.628173;0.778050;0.004847;0.011056;-1.358461;-0.485193;-0.162674;-0.008338;0.004776;0.000712;-0.002939;1.236271;0.312525;0.003043;0.212335;
1580257620.296722;586626.576156;4208096.481040;-9.017401;0.212306;0.005838;-0.001566;-0.628184;0.778042;0.004899;0.011051;-1.358490;-0.453047;-0.127728;-0.028204;0.004886;0.001135;-0.002865;1.231762;0.311520;0.002649;0.212306;
1580257620.305644;586626.588309;4208096.484097;-9.017174;0.212281;0.005859;-0.001552;-0.628194;0.778033;0.004946;0.011067;-1.358516;-0.501729;-0.147191;0.025549;0.004943;0.000310;-0.002703;1.226593;0.309799;0.003495;0.212281;
1580257620.320689;586626.600372;4208096.487038;-9.016806;0.212245;0.005884;-0.001539;-0.628207;0.778022;0.004999;0.011090;-1.358552;-0.903920;-0.257619;-0.025702;0.010478;-0.000634;-0.006136;1.223143;0.308903;0.002892;0.212245;
1580257620.328684;586626.612431;4208096.490073;-9.016584;0.212213;0.005903;-0.001518;-0.628219;0.778012;0.005055;0.011094;-1.358583;-0.472134;-0.126556;0.008727;0.005428;0.000360;-0.003093;1.217711;0.307513;0.003264;0.212213;
1580257620.336514;586626.624442;4208096.493094;-9.016364;0.212177;0.005923;-0.001496;-0.628233;0.778001;0.005113;0.011096;-1.358619;-0.503074;-0.144507;-0.007471;0.005624;0.000722;-0.003328;1.212214;0.305944;0.003110;0.212177;
1580257620.344861;586626.636422;4208096.496102;-9.016147;0.212141;0.005948;-0.001483;-0.628247;0.777990;0.005166;0.011118;-1.358656;-0.465029;-0.138531;-0.014304;0.005637;-0.000141;-0.003462;1.208343;0.304557;0.002924;0.212141;
1580257620.360767;586626.648277;4208096.498986;-9.015768;0.212109;0.005970;-0.001467;-0.628259;0.777980;0.005220;0.011133;-1.358687;-1.006202;-0.257073;0.060997;0.011230;-0.000506;-0.006626;1.202688;0.303223;0.003959;0.212109;
1580257620.368387;586626.660152;4208096.501966;-9.015543;0.212076;0.005989;-0.001454;-0.628272;0.777969;0.005264;0.011146;-1.358721;-0.476334;-0.101226;0.017250;0.004966;-0.000289;-0.003277;1.198192;0.302014;0.003972;0.212076;
1580257620.376449;586626.671973;4208096.504933;-9.015325;0.212043;0.006004;-0.001440;-0.628285;0.777959;0.005304;0.011151;-1.358753;-0.494093;-0.094731;-0.033750;0.004416;0.000083;-0.003233;1.192880;0.300781;0.003234;0.212043;
1580257620.384594;586626.683742;4208096.507876;-9.015097;0.212007;0.006014;-0.001433;-0.628299;0.777948;0.005327;0.011158;-1.358789;-0.527075;-0.121588;0.022559;0.003455;-0.000056;-0.003415;1.187300;0.298750;0.004047;0.212007;
1580257620.400515;586626.695405;4208096.510700;-9.014728;0.211978;0.006028;-0.001431;-0.628310;0.777939;0.005349;0.011177;-1.358818;-0.999978;-0.221586;-0.037343;0.006089;-0.001308;-0.006375;1.182835;0.297557;0.003259;0.211978;
1580257620.408528;586626.707076;4208096.513627;-9.014502;0.211942;0.006041;-0.001426;-0.628324;0.777927;0.005374;0.011191;-1.358854;-0.525365;-0.087670;0.036830;0.002848;-0.000754;-0.003379;1.177437;0.296537;0.004165;0.211942;
1580257620.416376;586626.718700;4208096.516539;-9.014281;0.211909;0.006054;-0.001425;-0.628336;0.777917;0.005390;0.011210;-1.358887;-0.518893;-0.093925;-0.003237;0.002404;-0.001208;-0.003336;1.172481;0.295257;0.003814;0.211909;
1580257620.424563;586626.730273;4208096.519435;-9.014067;0.211878;0.006059;-0.001429;-0.628349;0.777907;0.005391;0.011223;-1.358919;-0.511406;-0.091392;-0.034316;0.001407;-0.001221;-0.003244;1.167407;0.293811;0.003150;0.211878;
1580257620.440250;586626.741724;4208096.522210;-9.013686;0.211857;0.006068;-0.001428;-0.628356;0.777901;0.005403;0.011235;-1.358939;-1.057261;-0.220039;0.051491;0.002726;-0.002107;-0.005542;1.161741;0.292356;0.004109;0.211857;
