timestamp_sec;position_x;position_y;position_z;heading;qx;qy;qz;qw;euler_x;euler_y;euler_z;linear_accel_x;linear_accel_y;linear_accel_z;angular_vel_x;angular_vel_y;angular_vel_z;linear_vel_x;linear_vel_y;linear_vel_z;heading;
1580257596.869518;586612.449112;4208064.957329;-11.034552;2.471422;-0.029424;0.010398;-0.434597;-0.900084;-0.044350;0.043944;-5.382560;0.333693;0.459993;0.041849;0.022890;-0.001796;-0.154510;-4.396129;3.191379;0.213434;2.471422;
1580257597.760513;586608.885271;4208067.954988;-10.837316;2.280796;-0.026686;0.008368;-0.347099;-0.937411;-0.034253;0.044236;-5.573186;2.678607;0.849397;0.375219;-0.043796;0.072884;-0.519342;-3.433832;3.688245;0.196405;2.280796;
1580257597.768430;586608.850612;4208067.991351;-10.835308;2.278171;-0.026632;0.008223;-0.345873;-0.937867;-0.034253;0.044236;-5.573186;2.680928;0.842483;0.374223;-0.043766;0.072892;-0.519343;-3.420223;3.693049;0.197574;2.278171;
1580257597.776471;586608.816074;4208068.027796;-10.833296;2.275549;-0.026614;0.008091;-0.344646;-0.938321;-0.033567;0.044382;-5.578433;1.212419;0.452827;0.084872;-0.016728;0.031620;-0.260712;-3.408098;3.700143;0.197903;2.275549;
1580257597.784604;586608.781669;4208068.064281;-10.831272;2.272922;-0.026586;0.007976;-0.343417;-0.938773;-0.033275;0.044452;-5.581059;1.185393;0.422142;0.095766;-0.015206;0.029261;-0.261016;-3.395420;3.704741;0.198929;2.272922;
1580257597.800346;586608.747355;4208068.100707;-10.829185;2.270289;-0.026559;0.007884;-0.342183;-0.939225;-0.033023;0.044509;-5.583693;2.227385;0.892892;0.320192;-0.027746;0.053025;-0.523025;-3.383829;3.710396;0.201020;2.270289;
1580257597.808704;586608.713175;4208068.137279;-10.827146;2.267644;-0.026509;0.007778;-0.340944;-0.939678;-0.032732;0.044532;-5.586338;1.132314;0.414119;-0.012510;-0.015506;0.024730;-0.262539;-3.371617;3.713084;0.200046;2.267644;
1580257597.816292;586608.679123;4208068.173866;-10.825085;2.264989;-0.026447;0.007664;-0.339700;-0.940131;-0.032416;0.044536;-5.588993;1.172997;0.412885;0.113008;-0.017915;0.024588;-0.263410;-3.359523;3.715990;0.202273;2.264989;
1580257597.824903;586608.645147;4208068.210494;-10.823009;2.262346;-0.026384;0.007510;-0.338463;-0.940580;-0.032025;0.044564;-5.591635;1.182357;0.437242;0.142927;-0.020296;0.028162;-0.262973;-3.349380;3.719400;0.204143;2.262346;
1580257597.840427;586608.611265;4208068.246959;-10.820890;2.259660;-0.026255;0.007339;-0.337206;-0.941036;-0.031557;0.044479;-5.594322;2.323695;0.740169;0.252583;-0.054201;0.058447;-0.528744;-3.338657;3.718239;0.205853;2.259660;
1580257597.849881;586608.577513;4208068.283652;-10.818790;2.256989;-0.026172;0.007180;-0.335955;-0.941487;-0.031140;0.044472;-5.596993;1.168587;0.408579;0.138191;-0.027456;0.030786;-0.265133;-3.327692;3.722940;0.206849;2.256989;
1580257597.856313;586608.543900;4208068.320354;-10.816690;2.254305;-0.026060;0.007017;-0.334697;-0.941939;-0.030698;0.044412;-5.599677;1.192385;0.462948;0.051515;-0.030251;0.030567;-0.265859;-3.315522;3.726633;0.206680;2.254305;
1580257597.864560;586608.510407;4208068.357107;-10.814541;2.251623;-0.025926;0.006845;-0.333441;-0.942389;-0.030225;0.044314;-5.602358;1.254105;0.538636;0.242147;-0.033771;0.030502;-0.265948;-3.302371;3.731057;0.211149;2.251623;
1580257597.880646;586608.477045;4208068.393756;-10.812360;2.248960;-0.025797;0.006674;-0.332193;-0.942835;-0.029758;0.044225;-5.605022;2.706285;0.877399;0.329330;-0.069539;0.061389;-0.530440;-3.287583;3.733173;0.211711;2.248960;
1580257597.888499;586608.443836;4208068.430614;-10.810183;2.246296;-0.025677;0.006529;-0.330943;-0.943279;-0.029346;0.044134;-5.607685;1.286960;0.461737;0.252287;-0.033763;0.027962;-0.264800;-3.274055;3.738723;0.214923;2.246296;
1580257597.900260;586608.410774;4208068.467534;-10.807990;2.243648;-0.025573;0.006402;-0.329699;-0.943718;-0.028979;0.044059;-5.610334;1.284839;0.471648;0.217073;-0.031011;0.025808;-0.263961;-3.260223;3.744783;0.216740;2.243648;
1580257597.908875;586608.377860;4208068.504495;-10.805788;2.240992;-0.025451;0.006285;-0.328452;-0.944157;-0.028979;0.044059;-5.610334;1.286125;0.468323;0.216654;-0.030998;0.025807;-0.263963;-3.245294;3.749382;0.217551;2.240992;
1580257597.920439;586608.345088;4208068.541386;-10.803533;2.238371;-0.025332;0.006198;-0.327219;-0.944589;-0.028317;0.043814;-5.615611;2.705729;0.942006;0.299497;-0.061015;0.040135;-0.525430;-3.229554;3.754635;0.218955;2.238371;
1580257597.928295;586608.312455;4208068.578467;-10.801312;2.235747;-0.025221;0.006093;-0.325985;-0.945019;-0.027989;0.043710;-5.618235;1.410005;0.503173;0.045192;-0.028756;0.019425;-0.261429;-3.215189;3.760181;0.218729;2.235747;
1580257597.936480;586608.279969;4208068.615593;-10.799100;2.233139;-0.025094;0.006007;-0.324757;-0.945445;-0.027688;0.043562;-5.620843;1.284222;0.562698;-0.037969;-0.029553;0.016790;-0.260393;-3.202171;3.765829;0.217611;2.233139;
1580257597.944685;586608.247613;4208068.652787;-10.796874;2.230551;-0.024985;0.005942;-0.323538;-0.945867;-0.027437;0.043434;-5.623431;1.241395;0.479987;0.035548;-0.027562;0.014415;-0.259061;-3.189083;3.770638;0.218671;2.230551;
1580257597.960473;586608.215399;4208068.689915;-10.794631;2.227978;-0.024886;0.005882;-0.322325;-0.946284;-0.027204;0.043319;-5.626004;2.707365;1.015752;-0.079020;-0.051348;0.026602;-0.515860;-3.173230;3.776992;0.217094;2.227978;
1580257597.968224;586608.183344;4208068.727191;-10.792407;2.225411;-0.024768;0.005827;-0.321115;-0.946698;-0.026967;0.043167;-5.628571;1.368709;0.384847;0.071775;-0.026198;0.010670;-0.256451;-3.158631;3.779442;0.218715;2.225411;
1580257597.976780;586608.151403;4208068.764517;-10.790163;2.222850;-0.024668;0.005757;-0.319907;-0.947110;-0.026967;0.043167;-5.628571;1.369696;0.381373;0.071503;-0.026204;0.010675;-0.256450;-3.145232;3.782278;0.221197;2.222850;
1580257597.984755;586608.119576;4208068.801917;-10.787953;2.220295;-0.024579;0.005685;-0.318700;-0.947520;-0.026467;0.042968;-5.633687;1.274905;0.480640;-0.063647;-0.023570;0.013240;-0.255079;-3.134325;3.789555;0.218208;2.220295;
1580257598.000403;586608.087875;4208068.839221;-10.785694;2.217756;-0.024487;0.005644;-0.317501;-0.947925;-0.026277;0.042854;-5.636226;2.420305;0.843718;-0.023187;-0.045097;0.021910;-0.508523;-3.121889;3.793628;0.219379;2.217756;
