timestamp_sec;id;theta;type;position_x;position_y;position_z;velocity_x;velocity_y;velocity_z;acceleration_x;acceleration_y;acceleration_z;
1580257608.747339;1669;0.141446;3;586615.550830;4208091.711505;-9.873514;-0.000000;0.000000;0.000000;-0.000150;-0.000013;0.000000;
1580257608.850474;1669;0.110150;3;586615.542787;4208091.768724;-9.845326;-0.000000;-0.000000;0.000000;-0.000057;-0.000004;0.000000;
1580257608.954005;1669;0.094006;3;586615.561082;4208091.698429;-9.857022;-0.000000;-0.000000;0.000000;-0.000021;-0.000003;0.000000;
1580257609.054220;1669;0.021774;3;586615.557273;4208091.656883;-9.853350;-0.000000;-0.000000;0.000000;-0.000008;-0.000003;0.000000;
1580257610.055321;1673;0.224377;3;586615.683419;4208091.089406;-9.790929;0.307889;-0.858890;0.000000;0.001217;-0.003501;0.000000;
1580257610.248977;1673;0.185179;3;586615.793148;4208090.940687;-9.743096;0.397284;-0.762454;0.000000;0.004125;0.002643;0.000000;
1580257610.534747;1673;0.250533;3;586615.894627;4208090.779374;-9.720328;0.471406;-0.696412;0.000000;0.004588;0.003703;0.000000;
1580257610.716054;1673;0.198258;3;586616.048040;4208090.478876;-9.943262;0.449447;-0.708486;0.000000;0.120071;0.129808;0.000000;
1580257610.784972;1673;0.422090;3;586616.065511;4208090.360259;-9.949345;0.260046;-0.806912;0.000000;-0.098652;-0.000203;0.000000;
1580257610.910726;1673;0.047263;3;586616.057863;4208090.326516;-9.952121;0.136510;-0.809003;0.000000;-0.428558;-0.130785;0.000000;
1580257611.026479;1673;-0.088162;3;586616.149306;4208090.302420;-9.864500;0.212962;-0.567034;0.000000;-0.695012;0.290649;0.000000;
1580257611.146915;1673;-0.042075;3;586616.197153;4208090.206805;-9.594445;0.257038;-0.662879;0.000000;-0.257816;0.441385;0.000000;
1580257611.242630;1673;-0.077183;3;586616.184188;4208090.107436;-9.854000;0.134754;-0.786775;0.000000;-0.104781;0.209531;0.000000;
1580257611.417483;1673;-0.026770;3;586616.146227;4208089.894511;-10.005399;-0.034793;-0.802217;0.000000;-0.396188;-0.254191;0.000000;
1580257611.520314;1673;-0.029370;3;586615.973977;4208089.840070;-10.012227;-0.162881;-0.659091;0.000000;-0.737503;-0.080934;0.000000;
1580257611.602545;1673;-0.182153;3;586616.121936;4208089.740502;-10.044307;-0.025916;-0.521549;0.000000;-0.492159;0.346756;0.000000;
