timestamp_sec;id;theta;type;position_x;position_y;position_z;velocity_x;velocity_y;velocity_z;acceleration_x;acceleration_y;acceleration_z;
1580252529.663032;61248;0.323713;3;586615.229134;4208092.905004;-9.808898;-0.000000;0.000000;0.000000;-0.000000;0.000000;0.000000;
1580252529.757590;61248;0.298420;3;586615.241534;4208092.905688;-9.786379;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
1580252529.864332;61248;0.295651;3;586615.245854;4208092.898252;-9.810162;0.000000;0.000000;0.000000;0.000000;-0.000000;0.000000;
1580252529.929957;61248;0.256107;3;586615.243328;4208092.917201;-9.786853;0.000000;-0.000000;0.000000;0.000000;0.000000;0.000000;
1580252530.004828;61248;0.189884;3;586615.258178;4208092.900124;-9.806450;-0.000000;0.000000;0.000000;0.000000;-0.000000;0.000000;
1580252530.201691;61248;0.314186;3;586615.262195;4208092.866337;-9.792921;0.000000;0.000000;0.000000;0.000000;-0.000001;0.000000;
1580252530.388047;61248;0.381925;3;586615.286853;4208092.752072;-9.812640;-0.000000;0.000000;0.000000;0.000001;-0.000005;0.000000;
1580252530.466264;61248;0.209250;3;586615.332099;4208092.669499;-9.788999;0.124972;-0.574096;0.000000;0.222654;-1.022828;0.000000;
1580252530.572055;61248;0.280260;3;586615.349491;4208092.511705;-9.789421;0.186589;-0.909769;0.000000;0.409992;-1.977211;0.000000;
1580252530.629878;61248;0.472246;3;586615.377377;4208092.380846;-9.806585;0.223745;-1.106471;0.000000;0.672607;-3.308057;0.000000;
1580252530.685998;61248;0.302036;3;586615.399777;4208092.336431;-9.810385;0.274427;-1.105343;0.000000;0.594747;-2.443036;0.000000;
1580252530.739261;61248;0.224340;3;586615.410788;4208092.246370;-9.817415;0.249642;-1.073615;0.000000;0.367169;-1.289809;0.000000;
1580252530.829526;61248;0.261020;3;586615.396951;4208092.192758;-9.788774;0.240909;-1.048895;0.000000;0.177943;-0.353804;0.000000;
1580252530.885524;61248;0.431321;3;586615.388528;4208092.110832;-9.597830;0.241111;-1.088618;0.000000;-0.009241;-0.109687;0.000000;
1580252531.122588;61248;0.272234;3;586615.455240;4208091.960019;-9.790949;0.327688;-1.056566;0.000000;0.139297;-0.016130;0.000000;
1580252531.205021;61248;0.183297;3;586615.482241;4208091.852773;-9.790149;0.252148;-1.078099;0.000000;0.069212;-0.061398;0.000000;
1580252531.340412;61248;0.249305;3;586615.633050;4208091.736715;-9.844425;0.305220;-1.109552;0.000000;0.140165;-0.060558;0.000000;
1580252531.449536;61248;0.450787;3;586615.584900;4208091.599507;-9.817541;0.261551;-1.168023;0.000000;-0.105773;-0.285453;0.000000;
1580252531.548584;61248;0.397692;3;586615.672422;4208091.544777;-9.835691;0.304840;-1.196515;0.000000;0.088055;-0.381407;0.000000;
1580252531.628177;61248;0.216352;3;586615.592880;4208091.422056;-9.851454;0.295061;-1.208594;0.000000;0.007200;-0.371765;0.000000;
1580252531.710263;61248;0.413570;3;586615.560743;4208091.345164;-9.830945;0.258439;-1.288619;0.000000;-0.004706;-0.421361;0.000000;
1580252531.793661;61248;0.518737;3;586615.644553;4208091.193493;-9.837920;0.337338;-1.241587;0.000000;0.076191;-0.259829;0.000000;
1580252531.912078;61248;0.416449;3;586615.644559;4208091.134160;-9.844001;0.269965;-1.034466;0.000000;-0.019383;0.217913;0.000000;
1580252532.003276;61248;0.187640;3;586615.651495;4208091.093047;-9.627499;0.295001;-1.015680;0.000000;0.058431;0.556508;0.000000;
1580252532.150018;61248;0.173686;3;586615.687336;4208091.001439;-9.807602;0.342904;-1.036601;0.000000;0.031749;0.560932;0.000000;
1580252532.297018;61248;0.363418;3;586615.740120;4208090.838153;-9.844729;0.283832;-1.088809;0.000000;0.043348;0.073410;0.000000;
1580252532.443963;61248;0.154815;3;586615.792237;4208090.587477;-9.825608;0.276272;-1.085354;0.000000;-0.017507;-0.092030;0.000000;
1580252532.508575;61248;0.228024;3;586615.822206;4208090.500281;-9.829010;0.266931;-1.095892;0.000000;-0.139844;-0.135438;0.000000;
1580252532.642581;61248;0.477828;3;586615.842660;4208090.448211;-9.830297;0.261426;-1.040659;0.000000;-0.089820;0.037854;0.000000;
1580252532.889292;61248;0.249207;3;586615.924681;4208090.342079;-9.883570;0.324379;-0.961859;0.000000;0.039017;0.190060;0.000000;
1580252532.995090;61248;0.288861;3;586615.900393;4208090.194517;-9.853562;0.386592;-1.036557;0.000000;0.183177;0.150492;0.000000;
1580252533.103771;61248;0.319138;3;586615.951686;4208090.073552;-9.829224;0.378621;-1.045791;0.000000;0.231446;0.047803;0.000000;
1580252533.202697;61248;0.366167;3;586615.958121;4208090.016168;-9.819687;0.415769;-1.033988;0.000000;0.297067;-0.149640;0.000000;
1580252533.256749;61248;0.055428;3;586616.036658;4208089.979286;-9.852009;0.366828;-1.026976;0.000000;0.061003;-0.029902;0.000000;
1580252533.337583;61248;-0.286177;3;586616.105503;4208089.853760;-9.836770;0.475452;-1.013256;0.000000;0.253106;0.064986;0.000000;
1580252533.447802;61248;0.004899;3;586616.101770;4208089.791932;-9.816975;0.441501;-0.842940;0.000000;0.152253;0.477042;0.000000;
1580252533.639088;61248;-0.034904;3;586616.162096;4208089.793511;-9.980717;0.418131;-0.502620;0.000000;0.125662;0.922446;0.000000;
1580252533.720932;61248;0.102929;3;586616.131983;4208089.796645;-9.982184;0.000000;-0.000000;0.000000;-0.622512;1.766546;0.000000;
1580252533.806890;61248;0.157031;3;586616.149940;4208089.816142;-9.971241;-0.000000;0.000000;0.000000;-0.844881;1.831795;0.000000;
1580252533.874712;61248;0.081628;3;586616.103883;4208089.830946;-9.959921;-0.000000;0.000000;0.000000;-1.283503;1.849492;0.000000;
1580252534.001415;61248;-0.034308;3;586616.149784;4208089.835193;-9.955434;-0.000000;0.000000;0.000000;-0.488574;0.704023;0.000000;
1580252534.100057;61248;0.107980;3;586616.153814;4208089.895132;-9.865090;-0.000000;0.000000;0.000000;-0.185997;0.268018;0.000000;
1580252534.160256;61248;0.227921;3;586616.126736;4208089.930566;-9.843223;-0.000000;0.000000;0.000000;-0.070795;0.102014;0.000000;
1580252534.230107;61248;-0.310551;3;586616.170769;4208089.924840;-9.870027;-0.000000;0.000000;0.000000;-0.026948;0.038832;0.000000;
1580252534.453915;61248;-0.085794;3;586616.123730;4208089.914661;-9.851078;-0.000000;0.000000;0.000000;-0.010152;0.014626;0.000000;
1580252534.608325;61248;-0.583148;3;586616.125466;4208089.961557;-9.806093;-0.000000;0.000000;0.000000;-0.003866;0.005571;0.000000;
1580252534.737617;61248;-0.275284;3;586616.261417;4208090.006452;-9.990861;-0.000000;0.000000;0.000000;-0.001470;0.002121;0.000000;
