Time from start of file (s),Time from start of region (s),Time (GPS s),Seconds from midnight Sunday (),Hunter heading (deg),Number of targets (),Target 1 range forward (m),Target 1 range lateral (m),Target 1 range horizontal (m),Target 1 angle to target (deg),Target 1 range velocity forward (m/s),Target 1 range velocity lateral (m/s),Target 1 time to collision forward (),Target 1 time to collision lateral (),Target 1 time gap forward (),Target 2 range forward (m),Target 2 range lateral (m),Target 2 range horizontal (m),Target 2 angle to target (deg),Target 2 range velocity forward (m/s),Target 2 range velocity lateral (m/s),Target 2 time to collision forward (),Target 2 time to collision lateral (),Target 2 time gap forward (),Hunter distance along line 1 (m),Hunter line number to left of A (),Hunter distance lateral from A to line on left of A (m),Hunter velocity lateral of A to line on left of A (m/s),Hunter acceleration lateral of A to line on left of A (m/s²),Hunter line number to right of A (),Hunter distance lateral from A to line on right of A (m),Hunter velocity lateral of A to line on right of A (m/s),Hunter acceleration lateral of A to line on right of A (m/s²),Hunter distance lateral from A to line 1 (m),Hunter distance lateral from A to line 2 (m),Hunter distance lateral from A to line 3 (m),Hunter distance lateral from A to line 4 (m),Hunter distance lateral from A to line 5 (m),Hunter distance lateral from A to line 6 (m),Hunter distance lateral from A to line 7 (m),Hunter distance lateral from A to line 8 (m)
0.990000000,0.000000000,1260315481.080000000,517090.99,70.03,1,45.553,5.648,45.9018051170104,7.06788655893195,-1.88,0.5,24.2303191489362,-11.296,25.3072222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.990000000,0.000000000,1260315481.090000000,517090.99,70.03,1,45.553,5.648,45.9018051170104,7.06788655893195,-1.88,0.5,24.2303191489362,-11.296,25.3072222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.990000000,0.000000000,1260315481.100000000,517090.99,70.03,1,45.553,5.648,45.9018051170104,7.06788655893195,-1.88,0.5,24.2303191489362,-11.296,25.3072222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.990000000,0.000000000,1260315481.110000000,517090.99,70.03,1,45.553,5.648,45.9018051170104,7.06788655893195,-1.88,0.5,24.2303191489362,-11.296,25.3072222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.990000000,0.000000000,1260315481.120000000,517090.99,70.03,1,45.553,5.648,45.9018051170104,7.06788655893195,-1.88,0.5,24.2303191489362,-11.296,25.3072222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.990000000,0.000000000,1260315481.130000000,517090.99,70.03,1,45.553,5.648,45.9018051170104,7.06788655893195,-1.88,0.5,24.2303191489362,-11.296,25.3072222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.990000000,0.000000000,1260315481.140000000,517090.99,70.03,1,45.553,5.648,45.9018051170104,7.06788655893195,-1.88,0.5,24.2303191489362,-11.296,25.3072222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.990000000,0.000000000,1260315481.150000000,517090.99,70.03,1,45.553,5.648,45.9018051170104,7.06788655893195,-1.88,0.5,24.2303191489362,-11.296,25.3072222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.990000000,0.000000000,1260315481.160000000,517090.99,70.03,1,45.553,5.648,45.9018051170104,7.06788655893195,-1.88,0.5,24.2303191489362,-11.296,25.3072222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.990000000,0.000000000,1260315481.170000000,517090.99,70.03,1,45.553,5.648,45.9018051170104,7.06788655893195,-1.88,0.5,24.2303191489362,-11.296,25.3072222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.990000000,0.000000000,1260315481.180000000,517090.99,70.03,1,45.553,5.648,45.9018051170104,7.06788655893195,-1.88,0.5,24.2303191489362,-11.296,25.3072222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.990000000,0.000000000,1260315481.190000000,517090.99,70.03,1,45.553,5.648,45.9018051170104,7.06788655893195,-1.88,0.5,24.2303191489362,-11.296,25.3072222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.990000000,0.000000000,1260315481.200000000,517090.99,70.03,1,45.553,5.648,45.9018051170104,7.06788655893195,-1.88,0.5,24.2303191489362,-11.296,25.3072222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.990000000,0.000000000,1260315481.210000000,517090.99,70.03,1,45.553,5.648,45.9018051170104,7.06788655893195,-1.88,0.5,24.2303191489362,-11.296,25.3072222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.990000000,0.000000000,1260315481.220000000,517090.99,70.03,1,45.553,5.648,45.9018051170104,7.06788655893195,-1.88,0.5,24.2303191489362,-11.296,25.3072222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.990000000,0.000000000,1260315481.230000000,517090.99,70.03,1,45.553,5.648,45.9018051170104,7.06788655893195,-1.88,0.5,24.2303191489362,-11.296,25.3072222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.990000000,0.000000000,1260315481.240000000,517090.99,70.03,1,45.553,5.648,45.9018051170104,7.06788655893195,-1.88,0.5,24.2303191489362,-11.296,25.3072222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.990000000,0.000000000,1260315481.250000000,517090.99,70.03,1,45.553,5.648,45.9018051170104,7.06788655893195,-1.88,0.5,24.2303191489362,-11.296,25.3072222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.990000000,0.000000000,1260315481.260000000,517090.99,70.03,1,45.553,5.648,45.9018051170104,7.06788655893195,-1.88,0.5,24.2303191489362,-11.296,25.3072222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.990000000,0.000000000,1260315481.270000000,517090.99,70.03,1,45.553,5.648,45.9018051170104,7.06788655893195,-1.88,0.5,24.2303191489362,-11.296,25.3072222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.990000000,0.000000000,1260315481.280000000,517090.99,70.03,1,45.553,5.648,45.9018051170104,7.06788655893195,-1.88,0.5,24.2303191489362,-11.296,25.3072222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.990000000,0.000000000,1260315481.290000000,517090.99,70.03,1,45.553,5.648,45.9018051170104,7.06788655893195,-1.88,0.5,24.2303191489362,-11.296,25.3072222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.990000000,0.000000000,1260315481.300000000,517090.99,70.03,1,45.553,5.648,45.9018051170104,7.06788655893195,-1.88,0.5,24.2303191489362,-11.296,25.3072222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.990000000,0.000000000,1260315481.310000000,517090.99,70.03,1,45.553,5.648,45.9018051170104,7.06788655893195,-1.88,0.5,24.2303191489362,-11.296,25.3072222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
