timestamp_sec;position_x;position_y;position_z;heading;qx;qy;qz;qw;euler_x;euler_y;euler_z;linear_accel_x;linear_accel_y;linear_accel_z;angular_vel_x;angular_vel_y;angular_vel_z;linear_vel_x;linear_vel_y;linear_vel_z;heading;
1580256859.680642;586618.848782;4208094.166834;-8.967530;0.308976;0.001919;-0.008932;-0.589889;0.807433;-0.012161;0.013638;-1.261821;-0.114713;-0.597211;-0.326825;-0.024115;0.006724;-0.115818;2.708255;0.967277;0.072106;0.308976;
1580256860.376824;586620.738135;4208094.842713;-8.931783;0.275889;0.003439;-0.005546;-0.603156;0.797597;-0.004698;0.012176;-1.294907;-0.408407;-0.306522;0.010914;0.009997;0.003197;-0.036713;2.572876;0.815918;0.047130;0.275889;
1580256860.400586;586620.765128;4208094.852102;-8.932090;0.275540;0.003496;-0.005574;-0.603295;0.797491;-0.004672;0.012302;-1.295256;-0.814010;-0.490909;-0.049200;0.016709;-0.006895;-0.071765;2.573288;0.813078;0.046129;0.275540;
1580256860.401253;586620.791525;4208094.861051;-8.932047;0.275180;0.003531;-0.005560;-0.603438;0.797382;-0.004605;0.012342;-1.295617;-0.316831;-0.256791;0.051729;0.007422;-0.002935;-0.035878;2.569785;0.810629;0.046957;0.275180;
1580256860.408758;586620.817876;4208094.869981;-8.932003;0.274818;0.003567;-0.005522;-0.603583;0.797273;-0.004499;0.012354;-1.295979;-0.310553;-0.316760;0.025928;0.009241;-0.000212;-0.035998;2.565651;0.808050;0.047064;0.274818;
1580256860.416460;586620.844164;4208094.878868;-8.931951;0.274459;0.003598;-0.005490;-0.603726;0.797165;-0.004408;0.012365;-1.296338;-0.447823;-0.327771;0.050194;0.009136;0.000630;-0.035890;2.559765;0.804746;0.047716;0.274459;
1580256860.432523;586620.870976;4208094.888138;-8.932229;0.274112;0.003640;-0.005509;-0.603864;0.797060;-0.004386;0.012456;-1.296685;-1.015309;-0.508582;0.166372;0.014318;-0.006142;-0.070722;2.557325;0.801986;0.048491;0.274112;
1580256860.441603;586620.897215;4208094.896954;-8.932167;0.273771;0.003670;-0.005522;-0.603999;0.796957;-0.004368;0.012520;-1.297025;-0.411819;-0.236429;0.046596;0.004437;-0.005440;-0.034395;2.554016;0.798813;0.048685;0.273771;
1580256860.448927;586620.923397;4208094.905747;-8.932093;0.273424;0.003683;-0.005514;-0.604138;0.796852;-0.004338;0.012531;-1.297373;-0.354283;-0.232400;0.084691;0.003735;-0.002422;-0.034572;2.549663;0.796306;0.049749;0.273424;
1580256860.456480;586620.949540;4208094.914522;-8.932013;0.273076;0.003711;-0.005500;-0.604276;0.796747;-0.004280;0.012560;-1.297721;-0.366971;-0.272486;0.075957;0.005086;-0.001796;-0.034653;2.545822;0.794001;0.050406;0.273076;
