timestamp_sec;position_x;position_y;position_z;heading;qx;qy;qz;qw;euler_x;euler_y;euler_z;linear_accel_x;linear_accel_y;linear_accel_z;angular_vel_x;angular_vel_y;angular_vel_z;linear_vel_x;linear_vel_y;linear_vel_z;heading;
1580256827.146819;586636.560185;4208052.603625;-11.550189;2.622775;-0.014617;0.013424;-0.501873;-0.864713;-0.037899;0.011806;-5.231206;0.005353;0.004435;-0.007680;-0.000393;-0.000699;0.000104;0.000804;0.000906;-0.000240;2.622775;
1580256827.156577;586636.560184;4208052.603628;-11.550177;2.622780;-0.014617;0.013424;-0.501875;-0.864712;-0.037900;0.011805;-5.231201;0.004139;0.008769;-0.012724;-0.000007;-0.000156;0.000353;0.000791;0.001055;-0.000377;2.622780;
1580256827.163043;586636.560183;4208052.603630;-11.550165;2.622784;-0.014616;0.013423;-0.501877;-0.864711;-0.037896;0.011805;-5.231198;0.005940;0.001895;-0.005603;-0.000196;0.000007;0.000356;0.000774;0.000924;-0.000358;2.622784;
1580256827.175889;586636.560182;4208052.603630;-11.550153;2.622787;-0.014615;0.013422;-0.501878;-0.864711;-0.037893;0.011803;-5.231195;-0.004133;0.000714;-0.002450;-0.000299;0.000010;0.000333;0.000628;0.000861;-0.000332;2.622787;
1580256827.186875;586636.560177;4208052.603623;-11.550128;2.622778;-0.014609;0.013422;-0.501875;-0.864713;-0.037889;0.011793;-5.231204;-0.008027;-0.004727;-0.005530;-0.001044;-0.000620;-0.000436;0.000715;0.000633;-0.000324;2.622778;
1580256827.195094;586636.560176;4208052.603624;-11.550118;2.622780;-0.014608;0.013423;-0.501876;-0.864712;-0.037889;0.011790;-5.231201;-0.005930;-0.008661;-0.012677;-0.000320;-0.000261;0.000058;0.000612;0.000646;-0.000481;2.622780;
1580256827.203107;586636.560173;4208052.603624;-11.550108;2.622781;-0.014607;0.013422;-0.501876;-0.864712;-0.037886;0.011789;-5.231201;-0.003290;-0.004227;-0.006060;-0.000280;-0.000116;0.000042;0.000516;0.000644;-0.000475;2.622781;
1580256827.212614;586636.560168;4208052.603619;-11.550098;2.622783;-0.014605;0.013416;-0.501877;-0.864712;-0.037874;0.011792;-5.231198;0.005028;-0.010767;-0.002420;-0.000631;0.000425;0.000158;0.000371;0.000296;-0.000437;2.622783;
1580256827.219490;586636.560162;4208052.603612;-11.550090;2.622790;-0.014604;0.013411;-0.501880;-0.864710;-0.037864;0.011795;-5.231191;0.000430;-0.018532;-0.010079;-0.000666;0.000585;0.000420;0.000241;-0.000003;-0.000601;2.622790;
1580256827.235030;586636.560153;4208052.603605;-11.550069;2.622787;-0.014606;0.013411;-0.501879;-0.864711;-0.037865;0.011799;-5.231194;0.008200;-0.023614;-0.017487;-0.000546;0.000978;0.000307;0.000435;0.000238;-0.000625;2.622787;
1580256827.243052;586636.560153;4208052.603603;-11.550062;2.622783;-0.014608;0.013412;-0.501877;-0.864712;-0.037869;0.011801;-5.231198;0.005292;-0.008022;0.000422;0.000156;0.000120;-0.000223;0.000570;0.000286;-0.000563;2.622783;
1580256827.251263;586636.560151;4208052.603598;-11.550055;2.622783;-0.014609;0.013411;-0.501877;-0.864712;-0.037869;0.011804;-5.231199;0.004866;-0.015618;-0.007321;0.000199;0.000212;-0.000131;0.000561;0.000072;-0.000687;2.622783;
1580256827.268520;586636.560150;4208052.603591;-11.550049;2.622786;-0.014610;0.013410;-0.501878;-0.864711;-0.037868;0.011807;-5.231196;0.001993;-0.015876;-0.006628;0.000113;0.000239;0.000063;0.000530;-0.000142;-0.000724;2.622786;
1580256827.276417;586636.560149;4208052.603595;-11.550075;2.622853;-0.014678;0.013450;-0.501906;-0.864693;-0.038006;0.011883;-5.231128;-0.006256;-0.009180;0.000818;0.000526;0.000755;-0.000612;0.000344;0.000030;-0.000627;2.622853;
1580256827.284057;586636.560153;4208052.603549;-11.550106;2.622851;-0.014680;0.013452;-0.501905;-0.864694;-0.038011;0.011885;-5.231130;-0.007563;-0.008087;0.004359;0.000427;0.000068;-0.000302;0.000386;-0.000067;-0.000560;2.622851;
1580256827.290990;586636.560155;4208052.603502;-11.550136;2.622855;-0.014682;0.013451;-0.501906;-0.864693;-0.038012;0.011889;-5.231127;-0.006518;-0.005434;0.008555;0.000342;0.000197;0.000029;0.000274;-0.000172;-0.000442;2.622855;
1580256827.299806;586636.560155;4208052.603456;-11.550166;2.622856;-0.014685;0.013449;-0.501906;-0.864693;-0.038012;0.011896;-5.231126;-0.003367;0.001039;0.002793;0.000346;0.000394;0.000076;0.000179;-0.000120;-0.000484;2.622856;
1580256827.314788;586636.560165;4208052.603406;-11.550211;2.622859;-0.014684;0.013456;-0.501908;-0.864692;-0.038022;0.011888;-5.231122;-0.003366;0.013447;0.007301;0.000814;-0.000536;0.000322;0.000571;0.000009;-0.000437;2.622859;
1580256827.322707;586636.560169;4208052.603360;-11.550240;2.622861;-0.014684;0.013458;-0.501909;-0.864691;-0.038026;0.011886;-5.231121;0.001205;0.005456;0.009169;0.000312;-0.000317;0.000200;0.000563;-0.000048;-0.000331;2.622861;
1580256827.332594;586636.560174;4208052.603312;-11.550268;2.622856;-0.014681;0.013457;-0.501907;-0.864692;-0.038020;0.011881;-5.231125;0.002112;0.009665;0.003919;-0.000233;-0.000281;-0.000145;0.000566;-0.000209;-0.000335;2.622856;
1580256827.347019;586636.560180;4208052.603264;-11.550311;2.622855;-0.014682;0.013460;-0.501906;-0.864693;-0.038027;0.011880;-5.231126;0.012936;0.019918;0.012154;0.000220;-0.000591;-0.000315;0.000735;0.000079;-0.000268;2.622855;
1580256827.355064;586636.560185;4208052.603220;-11.550338;2.622858;-0.014680;0.013459;-0.501908;-0.864692;-0.038024;0.011878;-5.231123;0.003472;0.022928;0.003443;-0.000166;-0.000151;0.000183;0.000639;0.000123;-0.000253;2.622858;
1580256827.362830;586636.560190;4208052.603176;-11.550365;2.622859;-0.014678;0.013457;-0.501908;-0.864692;-0.038017;0.011875;-5.231123;0.001544;0.016325;0.001883;-0.000499;-0.000012;0.000100;0.000571;0.000045;-0.000245;2.622859;
1580256827.370844;586636.560195;4208052.603139;-11.550392;2.622864;-0.014680;0.013458;-0.501910;-0.864690;-0.038022;0.011877;-5.231117;0.002837;0.009312;0.002289;0.000027;-0.000047;0.000339;0.000632;0.000297;-0.000238;2.622864;
1580256827.387248;586636.560200;4208052.603097;-11.550435;2.622860;-0.014682;0.013458;-0.501909;-0.864691;-0.038024;0.011880;-5.231121;0.005408;0.036707;-0.006703;0.000443;0.000111;0.000085;0.000580;0.000548;-0.000360;2.622860;
1580256827.395821;586636.560204;4208052.603059;-11.550463;2.622861;-0.014680;0.013457;-0.501909;-0.864691;-0.038020;0.011881;-5.231121;-0.000202;0.007231;-0.006702;-0.000224;0.000179;-0.000018;0.000520;0.000379;-0.000435;2.622861;
1580256827.402802;586636.560208;4208052.603019;-11.550491;2.622864;-0.014679;0.013453;-0.501910;-0.864690;-0.038013;0.011882;-5.231117;0.001702;0.002016;-0.000219;-0.000385;0.000324;0.000197;0.000484;0.000251;-0.000395;2.622864;
