index,hesitateTime,startDelay,walkDistance,rho
0,1.8065069107628071,14.764430290649509,6.873763937054513,4.95819902420044
1,1.4769277114240977,9.844653844752491,6.326755370648243,7.74056100845337
2,2.2713645559758726,9.633763282421434,6.464465991578754,6.58767175674438
3,2.820524222257696,7.2609652924803365,6.198993974917225,5.65548276901245
4,1.0077612947636303,12.495078485833188,6.533977373826533,1.6102819442749
5,2.237576319681016,8.280737527530361,6.445409937161853,7.23775911331177
6,2.0756600565367336,9.805208366122162,6.861778014377621,6.92964887619019
7,2.170354093220968,12.307659363628243,6.310964829218262,1.24988543987274
8,2.7600401338412706,12.966199805567477,6.010061036511728,3.69639253616333
9,2.907944171290797,13.931092891284157,6.679985281554708,2.51429867744446
10,2.04237635131451,10.512876293316413,6.691886223834996,4.86931657791138
11,1.9895946333652414,8.671303835794943,6.897550241668122,7.60383224487305
12,1.5783797014799534,10.037487470079933,6.421185532123183,1.46792852878571
13,1.749768581549304,14.904998733874919,6.321401592466858,5.1449122428894
14,1.6845184321463618,12.157342276479355,6.9723300143401445,1.24369394779205
15,2.426090652736267,10.8545626534828,6.010710820930985,7.45573377609253
16,2.9565812203057167,14.133878960124298,6.191180140018128,4.68821382522583
17,1.7673528558184701,8.237363541268497,6.530709243452474,7.75695943832397
18,2.9413724797653997,14.850050108431311,6.493498422607846,5.43019914627075
19,1.2377214253638547,8.590270433163369,6.062512885787885,5.91362142562866
20,1.5464801322522588,9.512285903830627,6.624555383708205,8.32762813568115
21,2.352317527102525,14.02115445960202,6.3029639554109025,3.47576284408569
22,2.8864805215619684,12.62036933335682,6.606101410015948,1.23967003822327
23,1.0295878493985497,12.624118418802336,6.191527292917854,1.83211207389832
24,1.7146249373361806,7.113649651864393,6.192844060151163,4.59904861450195
25,2.593547560157675,9.826248570346955,6.599543297394341,7.17603635787964
26,2.522339081730095,7.732924685795946,6.621073608079604,6.98901796340942
27,1.2316787305554044,11.981391790436398,6.39515544811741,2.74353408813477
28,2.9324018662265905,8.888641132870124,6.93408126812368,6.02133369445801
29,1.651211710787099,10.464865519887809,6.717312092311044,5.21906757354736
