index,hesitateTime,startDelay,walkDistance,rho
70,2.668170770068828,8.920832361846456,4.7606299736979585,1.71555161476135
71,2.147071311077159,7.875185279581901,5.302050506883923,4.3968653678894
72,2.984749674655774,9.177442914395366,6.887559127310846,6.95342111587524
73,1.039677277896424,7.838834753122146,5.76502250053284,5.93677949905396
74,2.3801002043391684,8.144367756783602,5.1357077529020625,1.8276139497757
75,1.7878002779916218,9.495450799856403,5.899140691096026,6.24225187301636
76,2.847693543369636,9.762916411995416,6.261598680562248,6.0680947303772
77,2.8008846453593543,8.545811098169352,5.882324271086879,6.04941463470459
78,1.774272417329708,8.553908737308545,4.009068682856563,3.34827828407288
79,2.4333801502312435,9.469303974198233,6.165217338921747,6.260657787323
80,2.8394872624013274,7.829786090635046,5.695622361151041,3.36600756645203
81,2.7803671672730905,8.350215978692903,4.139715778261389,1.5119047164917
82,1.3616487353714306,8.792571520097907,5.133043315079835,4.46244621276855
83,2.16614862291474,9.489185668435109,6.142317996245122,7.63507604598999
84,1.7639124047610761,7.576177215177892,4.6236898422841515,3.44211101531982
85,1.926376821592879,9.99194524444826,5.337877391010483,3.38067054748535
86,1.142367714928342,9.387456955833922,4.942287723907529,4.43176746368408
87,2.4829289497706775,7.88081803926547,6.811211161619125,6.38677787780762
88,2.844229475491764,8.842077771634333,5.041843456365707,2.46458911895752
89,2.8946821342247473,8.211547689996369,6.858839953146154,5.44981670379639
90,1.4073026804021724,8.35620743641991,6.3264398010332314,5.24731826782227
91,1.7979224980761082,8.872949191399305,6.51767929372712,6.18519401550293
92,1.950382187369737,7.9101812701028775,4.448778183427997,2.98316788673401
93,2.9488206254254736,9.244870650673388,6.763703746152734,6.11762952804565
94,2.4889895949936323,7.645114615592661,5.695270582885305,5.89953804016113
95,2.4887569626059065,9.410639118051725,5.843763348263845,5.85349369049072
96,1.2567489875866191,7.818979792305886,4.670137351683141,3.85994410514832
97,2.2393122757167196,7.061739082390209,6.034404481434995,5.63818550109863
98,1.5252178280730206,8.645922026839958,4.08511795150618,2.96813154220581
99,1.386907122453371,7.324494334076188,5.858396911513344,5.65017938613892
100,1.9510466703265856,8.092142132816953,4.835260935976746,3.83895564079285
101,1.9867160282448617,9.605124191926809,6.195036895761706,7.69775104522705
102,1.9367681872520888,7.845502102073242,4.436490390584115,2.60241317749023
103,1.8508992656148344,7.900406336484172,6.460839618674473,5.2197060585022
104,2.8243546183029657,9.764921436335559,5.579370390676695,3.17906212806702
105,2.8245876385898954,8.674269842011313,6.785455696666268,7.08232021331787
106,2.6652459193292515,8.602982647208472,4.632882687211198,1.99115288257599
107,2.8554708788520062,8.920858688711917,5.817810327343126,7.72419118881226
108,1.450797393999837,8.129460169864426,5.83386227635693,4.99517774581909
109,1.9280226594806376,9.790751855276561,5.515314350856621,5.31118488311768
110,1.6550292138520255,9.651378676653508,4.258245006914278,1.54443955421448
111,2.8631234173164115,8.190790124891448,5.940327035553647,7.8803563117981
112,2.609249573172051,9.323254519349348,5.75219724871546,5.66725444793701
113,1.2172579257614042,7.691817706161458,5.7899926441889935,5.86386060714722
114,1.257345246129966,9.426076351297,4.166963221658682,3.06320714950562
115,2.4421172709718326,7.932049212529952,4.259765042332613,1.58857488632202
116,2.5982833656283075,7.433344095370592,4.560426320771188,1.66448724269867
117,1.1958620115037162,7.749221310728895,5.928256872102766,4.73022127151489
118,1.8623861796087726,7.613112813819303,6.054485053038851,5.87844038009644
119,1.8536619222400719,8.78720861741375,6.947576992112461,6.60226154327393
120,2.153437586476416,9.84917617176335,6.511320211738864,8.22239112854004
121,1.3345484340916325,7.386359638572527,6.353972676192557,4.83774280548096
122,2.833435877199363,9.980404093910966,6.5650063954836995,7.7309775352478
123,1.4132641724385306,8.501963492537374,5.100088490786722,4.2585916519165
124,2.008666995788607,7.31565378039191,6.437018564984533,5.93527412414551
125,2.888222808391618,9.855399849460245,4.833888744826904,2.71694540977478
126,2.119994298482827,8.630318899220615,4.40814377899258,1.5333685874939
127,1.8678061401609205,8.837179226623457,5.7657327706778565,3.6118061542511
128,2.553162409720993,7.128098409255981,4.862796385179505,1.48087394237518
129,2.804349226830554,8.63976806680257,4.5914677702779985,1.98839747905731
130,1.3967240300806423,7.151035177382157,6.9800084711729715,4.93528366088867
131,1.2799739468250697,8.200612538688741,5.081411549487434,3.97429633140564
132,2.883192230606013,7.277866098669625,5.295283900833665,1.58599174022675
133,1.78303305201791,7.184974620471131,6.527484646399605,4.58005237579346
134,1.598273225078133,9.252193066232783,6.999304936948826,7.6411280632019
135,1.1980062421771165,7.061020782433727,6.904814043054689,5.31151676177979
136,2.375954215092979,9.324739873834625,5.251824452120377,2.49980902671814
137,2.5423235086256337,7.0970070019385965,5.123379077101752,1.64078736305237
138,2.46567456442463,8.089058419530565,4.173546413677197,1.30902278423309
139,2.6385147081680635,9.04119437011311,6.247891086036201,6.03936100006104
140,2.2880214328281587,8.983035660057393,5.246597514516729,3.99832820892334
141,2.652706594236879,8.160268263787227,5.231539240671535,3.82869529724121
142,1.3306267218079144,9.056361231396721,4.813712127270124,3.79771518707275
143,1.7280013958239426,7.946364077910462,5.398656115464497,5.09578800201416
144,2.7594577989879516,8.550423243299662,6.172122335086365,7.13208770751953
145,1.9673275534208576,8.81854354819154,5.099211180015963,3.55665397644043
146,1.2181936975702135,8.462769852873116,5.600124609579274,4.46548414230347
147,1.484574714408906,9.49683079702624,4.229458041457871,3.06947326660156
148,2.1301854849139152,9.364877762026627,4.211175353182048,1.47500622272491
149,2.8788133255842583,9.38794243105303,6.301839560223828,7.82453680038452
150,1.0618962925891564,7.285556899513456,5.3227832529632195,4.68425464630127
151,2.350013039636273,7.302427467742921,5.741674967556523,5.46100091934204
152,2.1347734874198934,8.498497405067022,4.232113487011222,2.53203248977661
153,1.0648965740287417,9.064632208720266,4.329582168673055,2.84865856170654
154,1.8109316348527056,9.910544593684582,4.308776578265688,2.51662731170654
155,2.8764835520236423,9.363899541444427,5.224773655914159,2.69083333015442
156,2.3558096055257485,7.783623143465133,6.186006594066153,5.88088226318359
157,2.2306365668697383,8.453535020702649,5.197921260586216,1.73364913463593
158,1.5428087948359042,9.608837805938078,6.323206599681718,7.76331424713135
159,1.4676623059548164,8.35740778743273,4.87720889175891,3.29004073143005
160,1.8183277247841263,7.179698150216862,5.118477687419154,3.72565793991089
161,1.6453666356555594,9.557588346478068,4.395804352646398,2.67839121818542
162,1.178187185757688,7.205409899804668,4.923060022258433,4.06132125854492
163,1.2033328610839997,7.947242142919233,5.254804647596206,4.69704627990723
164,2.7481920642967235,9.888617065825372,4.9160004521532485,2.53367042541504
165,2.7223593479986086,8.976350148119568,5.881298678397923,7.25461339950562
166,2.704616948826378,9.550643240006107,6.011204796274373,6.26978826522827
167,1.465714589726714,7.437674766397971,4.197669969340441,3.42883968353271
168,2.6546789696226316,7.707061151059253,4.793360123115128,1.38576102256775
169,1.1849261107757136,7.85204933813622,6.582861060442099,5.60541915893555
170,2.8729407826399864,9.52431029883173,6.159462240854452,4.3675217628479
171,2.530418249234793,7.720310117784004,5.773433607519578,6.68917465209961
172,1.3322564354991366,7.788423394355243,4.470769103547772,1.61409759521484
173,2.4825792355878358,7.352993517886914,6.065539433806062,7.10446834564209
174,2.096711658826538,8.884089128422605,6.539285143814227,5.03133535385132
175,2.352308510630587,8.57601083281346,4.254512344645392,1.52721476554871
176,1.2272228556394973,8.518550615839494,6.4906003056510055,5.8593225479126
177,2.3306532416586014,8.998936445790788,5.0587887814688335,3.64313936233521
178,1.3864081306315748,8.756076030350554,6.71914252804802,5.88880062103271
179,2.7422037366835235,8.997239191139448,4.744022255885822,2.65150499343872
180,1.8633829426609,8.424490871084117,6.822871272855393,5.49489974975586
181,1.146363463588167,7.79569220282159,6.394573132177188,6.12037467956543
182,2.3151790008422397,8.98950059537198,4.3866283575256215,2.03380060195923
183,1.2830240645014852,9.97367128544246,4.866444961101284,2.25526690483093
184,1.6161657968221252,9.743247553449612,6.5201683717005565,6.40151643753052
185,2.3463302033293734,8.016004499946886,4.802001394156598,1.40724039077759
186,1.5013214430659627,8.861493552492583,6.106867398826976,7.29634809494019
187,2.1484021084015232,7.2887162996244985,4.346837626912268,2.07252550125122
188,1.8569329911537809,7.788142997055973,4.185035180422767,1.60182619094849
189,2.089181670971031,7.575452292654385,5.171694534808404,3.23383045196533
190,2.5867795493099024,9.925833730976153,4.069289778469969,2.72499442100525
191,2.9733445092458792,9.484174195287293,5.959413894888736,6.29891777038574
192,1.8524197371362576,8.580311773487537,4.042657530202969,1.70438373088837
193,1.0066755194464527,7.771334308278442,6.686323434254534,5.08776426315308
194,1.671803041112008,8.748193764745563,5.063126095280318,1.40609693527222
195,1.3337722829190208,8.975154331638667,6.62350911993088,6.97425127029419
196,1.4075303975704876,9.181397341132675,6.988547262264789,7.77529096603394
197,2.484073324923785,9.982987839833239,5.636274392459491,3.43787288665771
198,2.5541349190945715,9.055237952249366,4.914271015964792,4.16845273971558
199,1.9247562022430877,8.289251423702288,5.919149894103115,6.95863389968872
200,1.9224183354627282,9.441041321631136,4.750074822930942,1.88203454017639
201,2.7740983914932804,7.928948847008229,6.593308155260033,6.8773832321167
202,1.9772356931694974,7.354495218694421,6.898192063228782,5.46742963790894
203,2.123574024508488,7.215764996702317,4.235899372368176,1.35153436660767
204,2.4939145833509695,7.079876316343924,5.9678491452619,5.8895845413208
205,1.2508923812297252,8.531411412385665,4.267206312436986,1.546670794487
206,1.7271943085893133,8.94282631923303,6.109105627816167,7.36840391159058
207,2.216439097118214,8.192012202801358,4.331056318928339,1.58217012882233
208,2.427259042250557,7.006373817031878,5.633259150699438,4.93308115005493
209,2.766826676912176,8.766165340740256,6.546418967921618,7.6987943649292
210,2.285915228715865,7.251833488846838,5.792545578041512,5.78750658035278
211,1.0119422401473843,8.652803410254831,4.070463571862574,5.00963497161865
212,2.4579675737211035,7.461445638969468,4.50434087340947,1.6202187538147
213,1.0575760793059767,9.286635257493161,6.828342985596976,7.62636518478394
214,1.4541360774612633,7.7410065722128705,4.575674382134462,2.74752593040466
215,1.345472637061107,7.867837431115735,4.419523328477858,3.67317152023315
216,2.845447450858333,7.635406224122151,6.881977893947917,7.14693403244019
217,2.793874724182917,7.210050326646585,6.713005121179834,5.74136066436768
218,1.030961876790397,9.448926687141839,6.473359126013326,7.13920259475708
219,2.8554526437632255,8.877617343390316,6.101209412965645,6.12144327163696
220,1.5554871522879519,7.708794865765695,6.684638125925856,5.41619825363159
221,1.6778045548125042,9.701848416848822,6.431259147131094,7.04769277572632
222,1.2802468404005543,9.099596447809251,5.883758463886012,6.7489070892334
223,1.0038404044058602,9.221353216968113,4.432318127183983,3.48780250549316
224,2.630422361685913,7.950150900406192,5.623023922888861,6.49753332138062
225,2.210241466813039,9.681431034032013,5.2375528036218455,4.24369430541992
226,2.5043415371420137,8.394794581295068,6.331424788430619,8.51352787017822
227,1.8016940537263288,9.27076321021034,4.636431280872333,3.89872884750366
228,2.167263344074712,9.628403425387193,5.7095196266958,6.60359382629395
229,2.265197774797323,9.180515932856474,4.993354679068817,2.33323979377747
230,1.0117644891402766,8.111866723704985,6.9656099194762815,6.24539566040039
231,2.814353307938528,8.980822434442453,4.443694427892475,2.41302156448364
232,2.3351852865668006,7.897367213406296,4.264190545175812,1.4026575088501
233,2.982889615446661,7.320518545508296,4.511794112702822,1.56200277805328
234,2.7959926502687384,7.2415870747605595,5.488722779624805,2.40311574935913
235,2.6494930303438897,8.994890909375448,6.918646929247039,7.06652545928955
236,1.6792953187476591,8.24026312762585,6.283716011055261,5.8893780708313
237,1.9849741834495565,9.530941549446558,4.645177690820635,3.71827125549316
238,2.3938777821983788,8.567651406736768,6.6489079111135165,5.55846881866455
239,1.8279509561119651,7.176506024712758,5.401582959700993,3.68952488899231
240,2.3894482031497235,7.864083971568905,6.752024641410249,6.78814935684204
241,1.3282696768546864,9.373932644013891,5.636804183362332,6.81968927383423
242,1.0841832872155313,7.462396123269653,6.5079426019738165,5.80748748779297
243,1.7387268640532294,7.215980044026396,4.243224424452169,1.47005379199982
244,1.7670769884004562,7.540502371145823,5.335398508863108,28.3516845703125
245,2.0895563476773384,9.67275879931406,6.895690619532534,30.0758037567139
246,2.869775896786735,8.845181232397556,6.1422450946462215,30.0365905761719
247,2.441020002747004,7.419754743698325,6.370295574783015,28.368293762207
248,2.78753748243995,9.478187956389421,5.1441570781330626,30.787223815918
249,2.3377687779732774,9.095232769235153,4.068412581159253,30.1741065979004
250,2.081456846414265,8.235771431629347,5.025922966212503,29.155725479126
251,2.9714124448961745,9.292118887026753,5.949006671228861,30.5762901306152
252,1.810150086991302,7.545775968641551,6.268337764225105,27.973783493042
253,2.048452665857077,9.800085674751479,4.856584272754446,30.4684143066406
254,2.0542707389342887,8.680036276196052,6.576396021553833,29.1189670562744
255,2.0254259559707073,8.505275430041433,4.314761528179802,29.3932209014893
256,1.5922916153069882,9.657653230546735,4.285672086044385,30.0089378356934
257,2.4932281470103246,9.01170304705402,5.407394381459543,30.1196613311768
258,2.7529730958949687,7.851357264569872,6.096006833299872,28.982889175415
259,1.554302558238563,9.012378572036889,5.439876266025329,29.3231143951416
260,2.0214506135029877,9.470966039157858,6.397592710388688,29.8362979888916
261,1.678044004193338,8.905591090521481,5.622839831997365,29.31223487854
262,1.6664637319063433,8.45468438211689,4.4725482073637375,29.0352802276611
263,2.1304905890858103,9.653843659962567,5.870866481757393,30.1140193939209
264,1.2672517928367901,8.200865778677827,6.99435248382072,28.0942325592041
265,2.373576268315671,7.13173492766353,5.794767084651204,28.077995300293
266,1.0134761758292918,9.962814221613723,5.853719805374452,29.3336524963379
267,2.5935730023420516,7.428157834545354,6.704403692321466,28.45290184021
268,2.9965915557234117,8.05025998913112,5.197239543889609,29.7508640289307
269,2.7098246522568052,7.077024349765866,5.147797675492455,28.689058303833
270,1.5518932791258107,7.485169345678111,4.509346868914242,28.2041606903076
271,1.5667384398964155,9.519316021974026,5.767539146956847,29.428674697876
272,2.1049497613249226,9.829081650777251,4.4169049092838115,30.5774955749512
273,1.3465404035060369,8.741748873774629,5.769363916780238,28.4780788421631
274,1.5313909752563821,9.919217855164064,5.264130641553227,30.0843715667725
275,1.9861555644795,9.545450780035633,6.164611823820506,29.864049911499
276,1.1028170590883795,7.272670971946647,5.909873172538084,27.1779327392578
277,2.3552929692249247,7.84670031027352,4.899801899832962,29.0643615722656
278,2.3030500796690934,7.0880865843003225,5.348037631722804,28.3938636779785
279,1.5547042700318852,7.181274792548282,5.297427037648595,27.8994960784912
280,2.173361426899349,8.379397131065026,5.455531990143379,29.3049087524414
281,2.9064746765723566,9.595549306322011,5.541984671993323,30.9465770721436
282,1.2238861086401966,9.477292407635357,4.627132194905668,29.5116920471191
283,2.8382090027120555,9.564844564226494,6.742873342548866,30.6818599700928
284,2.2505097937610365,7.086303383214223,4.731467327306813,28.4052448272705
285,1.4853956708578782,9.904142872678324,6.75433652560326,29.732551574707
286,2.662233145098706,8.093091589813673,4.879983883659491,29.5381145477295
287,1.1821360812711297,9.676410694775225,5.206891469464507,29.581844329834
288,2.0570787525279446,9.826221929382521,5.602846775846331,30.411808013916
289,1.8679276083118665,9.124316474623829,4.735633799633432,29.7458572387695
290,1.5956639200255467,8.357919391922175,4.96749459627996,28.8467769622803
291,1.9751830021069319,8.826315907973605,6.530081703234478,29.1752338409424
292,2.6363441834620778,9.338310713663054,4.972785213134356,30.5568733215332
293,2.4556759728731383,7.160600624863943,5.196031580762049,28.5507736206055
294,2.955675217721993,7.413890235577569,4.178349195426789,29.2774925231934
295,1.8592453782358855,7.544809785953319,5.097511146634733,28.4125385284424
296,1.1352778507271164,9.729820992024973,4.8791352282105,29.6226215362549
297,1.816815094534148,9.200203168028096,4.491191630544527,29.7941970825195
298,1.684076696417522,7.428992726240521,4.299049229143646,28.2775802612305
299,1.1672217845536081,7.533075878084474,5.632247714283092,27.836540222168
300,2.376602477635133,8.936779634691579,5.681203722805462,29.9187984466553
301,2.376933438070357,8.49969872288512,6.031232689834004,29.2310829162598
302,1.7411523160259383,8.717561116105873,5.029890998493708,29.2721099853516
303,1.599314081822711,9.702515152338645,5.286250635170051,29.9547576904297
304,1.7473198202238904,7.145345917836102,6.236667089890286,27.5975608825684
305,1.5954368071530318,7.013164783095878,5.831440846731471,27.3578472137451
306,2.762669429516824,8.464449158744237,4.05949179311262,30.0014400482178
307,1.072644330951105,7.224459963677551,4.209505499447878,27.6231346130371
308,1.131700070833332,9.88442334981675,6.157980394831758,29.3759994506836
309,1.5786527421421472,9.608445644309,4.474564530437098,29.9326648712158
310,1.08637912272302,7.416538275771855,6.51619949122408,27.2944488525391
311,1.030959900660574,8.627934597475555,5.194353040419246,28.5841846466064
312,2.531781189178929,8.539372168912006,5.308657822621419,29.7563629150391
313,2.1460000448312266,7.151321505456459,5.817698006943267,27.9013671875
314,1.231001447129881,9.95257274262642,6.369980408993209,29.5416831970215
315,2.1178319767073424,9.6883967087958,5.22073147707688,30.3871955871582
316,2.5457257622987375,7.17455505651291,4.211051912865768,28.7305660247803
317,2.5310501663222604,9.943100265093989,4.377899985661969,31.0548114776611
318,2.8566584772942916,9.705336959390852,4.972396467723225,31.0630874633789
319,2.688922395713117,9.137028267093319,6.444324101746168,30.1407413482666
320,1.343509491212295,7.779379420404814,6.752025158587438,27.8006267547607
321,1.9861089289538563,8.355999328448453,5.089869800883713,29.1642894744873
322,2.7584496842949227,7.1762415661534495,5.020400945610263,28.829683303833
323,2.892751231191511,8.129283181413491,5.244752183845062,29.7227191925049
324,2.5115765412727122,7.898567225526016,4.417915359846145,29.2848949432373
325,1.7389551651630195,8.570881186860026,6.907488453521518,28.7303848266602
326,2.3979016909487854,7.277039208291098,6.561112427172356,28.2333927154541
327,2.75081668078493,7.552447243438822,6.644236706862821,28.7186870574951
328,1.7794378586720694,7.267721796657316,4.225425371384558,28.2430324554443
329,1.9518612247976541,7.646155040416188,4.280843293817634,28.6132774353027
330,2.688660030014268,7.2874656417959445,6.487434628123414,28.4284973144531
331,1.7075455427036126,8.012202323060365,4.626574173374405,28.6827430725098
332,2.1698320591450972,9.067011894983686,5.882614214902855,29.5748138427734
333,1.8335631980550133,9.457317127899469,5.671523740845215,29.9030780792236
334,1.1391863505613802,8.372738678857196,6.501470275530535,28.1024837493896
335,1.4385228973474513,8.914821854584085,4.69160474266091,29.2095241546631
336,1.643959614487722,9.460056915383374,4.975273204530133,29.8238182067871
337,2.320100222148077,8.465647736363273,4.255898111669863,29.6204166412354
338,2.5706979808950843,9.870038105870263,5.1259687333010415,30.9525623321533
339,1.3038168935586039,8.619702472054826,5.950444084336499,28.3930320739746
340,1.5144493305650157,9.49239839536833,4.042080623431052,29.813835144043
341,2.801246251023798,7.744724818348717,4.17629557353677,29.4298839569092
342,1.0207521027757311,8.566064084625541,4.05111084152653,28.6076374053955
343,1.5843553943694264,8.097331792442125,4.731810875420488,28.6430168151855
344,2.3429091880456543,9.682051103180486,6.962083952921222,30.3248157501221
345,1.82513461504816,9.175148592627384,4.308154259316184,29.7922668457031
346,2.6320071864740244,8.54535059568051,6.796861840483618,29.535177230835
347,2.4159867494929337,8.611447129100561,6.185161603804977,29.3857364654541
348,1.9773742978870137,8.806640188455397,4.848614650005195,29.55881690979
349,2.4314773669289593,9.519297528803286,6.2698441398823945,30.2665138244629
350,1.4440239588310073,9.691248991205615,5.808102995378131,29.4871273040771
351,2.030200611579301,9.254764630059402,4.280919631529496,30.0431518554688
352,2.218712967814715,8.430003170312135,5.493219995910048,29.3839530944824
353,2.1362952830664694,8.199945402543696,5.648069089148987,29.0994758605957
354,2.6791732710985574,7.112395516475118,5.159376556499904,28.6957378387451
355,1.552764545907836,8.385876988445771,5.677504971123364,28.7708568572998
356,2.4418239247837223,7.046556064353829,5.427415968419519,28.4308586120605
357,1.9711150992113773,7.460990956785851,6.2135529393164735,28.0355415344238
358,1.5101642144792289,8.768469226322207,4.80151086480299,29.1381206512451
359,2.019507049334117,8.449837654902312,4.159982540638266,29.3538608551025
360,1.4208158549094498,8.408305661872225,6.285881917785047,28.3412818908691
361,2.433231027457613,7.6085824407359794,4.7180783415019905,28.9458274841309
362,2.0313742024294044,9.125452704968225,4.068661038656523,29.9427585601807
363,1.9216580153006677,9.507695998800441,4.317884728591616,30.158561706543
364,2.6566147726849962,7.635818716728656,5.207547983794866,29.1123790740967
365,1.155820663866192,7.11528985869577,4.9658991723077675,27.5398902893066
366,2.6189945867487303,7.637345577054776,4.334479359379279,29.1546840667725
367,2.97084888875224,8.301883135135707,5.8156593593387935,29.6223125457764
368,2.511530285445735,9.85784151938426,5.557473529544343,30.8340187072754
369,2.5710190712888092,8.475507399475019,4.700571122154828,29.800220489502
370,2.602750243896246,7.222772863853788,6.529411284145979,28.3544464111328
371,1.2885359939467205,8.35890791402974,4.1211807157697695,28.6569156646729
372,2.683416713191189,9.123792957374356,5.737554236560143,30.1329898834229
373,2.6147671485179362,7.96926800546855,4.2225707906542524,29.4592704772949
374,1.583961098766566,7.756094395392638,5.799694336773134,27.9410762786865
375,1.1280217023724382,9.22117570832527,5.786863578664482,28.7257976531982
376,1.0624531411619607,9.550721818436386,5.074585890611083,29.4020824432373
377,1.5160539244568596,8.774060030561316,4.099578364181859,29.2052974700928
378,2.8793858681389635,8.193160451286893,4.174380121684883,29.8710765838623
379,1.4113686279969893,8.589412852750556,4.041096309229061,28.9538402557373
380,1.2519283690819452,9.525492291277628,6.453013496992263,29.1555614471436
381,2.4885773288569406,8.444762425977997,4.250417717830472,29.7394256591797
382,1.3941471345285021,9.700573233201498,5.355436138054509,29.7767391204834
383,1.223388517244493,9.658562586860775,6.509565179506124,29.2507152557373
384,1.5742575582259148,9.21748588773082,6.408194734753282,29.1621971130371
385,1.6577886934328425,9.26996663225674,6.909205408935586,29.2950248718262
386,2.2589241975145606,9.466540077626508,4.143766310728207,30.4141635894775
387,2.4758452769604578,9.68971339290361,6.802351341105023,30.4533767700195
388,2.2407874514331607,9.889455965354728,6.338963492536774,30.4372444152832
389,2.78564764619503,9.70650261802886,5.002433293623072,30.9993209838867
390,2.40237130691858,7.219084678835665,4.26539851471112,28.6322765350342
391,1.9265828870308161,7.6694896761021525,6.305160878262024,28.1600322723389
392,1.8121794115457437,7.002012134567053,5.950686645541829,27.5287933349609
393,1.4786508442510555,9.267718085320944,6.732276119501365,29.1242866516113
394,1.3641326298083614,8.225849965347555,6.911258274906544,28.1890239715576
395,2.8015177493867522,7.336384888758785,4.311884120674737,29.0636940002441
396,2.7357756356889738,9.602248348586077,5.281730503737778,30.8405704498291
397,1.1464456009350317,8.53452162917321,6.310671504732943,28.2328243255615
398,2.072598905809837,8.857231618493037,5.048796695231033,29.6657028198242
399,2.061635482170324,8.573445624615944,6.054949666884759,29.0083065032959
400,2.9082389223801735,9.935686050962413,5.731357047968535,31.1294441223145
