index,hesitateTime,startDelay,walkDistance,rho
0,2.7596951874115736,7.228174404856449,4.491655754928413,45.8767929077148
1,2.6731439764618012,13.93106689057845,4.881753940452157,3.64156579971313
2,2.5767310958687775,7.99677653836663,4.5636006586840265,1.24661183357239
3,1.711138994838594,8.37978818907517,4.2998829091492645,1.39370942115784
4,2.2687178606771745,12.598620985796831,5.187201681704389,2.48551917076111
5,2.073309978282725,11.579268865500385,4.018221873920063,2.09028744697571
6,2.2314559322218193,14.6542416919017,4.754061498267172,4.20236349105835
7,2.685421822730178,13.530684915239679,5.320914767333811,4.11319780349731
8,1.4377826032628023,9.2685065142681,4.243656546707907,1.24971210956573
9,2.684079015507011,7.753058316425822,4.747819409127408,1.24654531478882
10,2.9691513870568076,11.618951097065075,5.35638159185598,2.11380386352539
11,2.738885153364307,7.588757664644283,4.120699830599581,1.24874317646027
12,1.637609769364025,9.671961135018716,4.565217709714545,1.80903375148773
13,2.996527686906777,10.775216554226544,4.597454175694183,1.68978476524353
14,1.0056150999997167,8.772475596002153,5.225321349230876,1.50122880935669
15,2.3993142858157652,8.588386258360178,4.778578093118206,1.24735391139984
16,2.8212197922565876,7.64210103445451,5.045220695888209,1.24212741851807
17,1.0730651039447636,11.323349667280619,4.310877573668783,1.67617380619049
18,1.7634718499114808,9.566611307502509,4.793909684088903,1.4057822227478
19,1.5492377167707463,14.511371513973364,4.67014806747591,4.64413499832153
20,1.5624669336943893,8.981078801491506,5.042358400825888,1.2440357208252
21,2.593753694141432,14.93242788270144,4.760934400880169,5.30486726760864
22,2.7720781053032932,10.069107539699752,4.5679677326610975,1.32997560501099
23,1.8514452171144073,13.707614058494055,5.200376656203832,4.43310308456421
24,1.2097278272058405,13.546738289379839,4.759482086523352,3.28338766098022
25,1.0765385969333159,14.029309832365197,4.672687542972519,4.62601375579834
26,1.9165116927033372,10.428322790039442,5.068808401224484,1.24683964252472
27,1.4575759425231414,7.851838454973835,4.290269398074921,1.46634948253632
28,1.3723642116478485,10.469820618028155,5.395276556136048,1.45153558254242
29,1.9033522458406213,12.845681346429465,4.2259514641458225,2.33624887466431
30,2.9096751841866264,10.215021714504282,5.339853135239849,1.25411546230316
31,1.8809427385119253,13.596388268009655,4.0010066711894305,3.55257678031921
32,2.4809505384248034,9.035787166089573,5.22326021525778,1.25310850143433
33,2.227558144943825,12.493066084394808,4.4194592592207345,2.91292762756348
34,1.4188295652434038,11.63266193723567,4.335927959893195,1.71357619762421
35,2.451375095726896,13.475180853680584,4.00420447548843,3.4273726940155
36,1.925697443773126,11.800753143175076,4.870090946003998,1.91803908348084
37,1.4678160381949812,14.791497626842213,4.952519811546364,4.61688184738159
38,2.8384313798629597,12.637773022205478,5.0047799744757135,3.08785963058472
39,1.0305003594363855,10.36137035623633,5.465350810158089,1.23783040046692
40,1.105491417467387,10.570357326805269,4.098496085538115,2.52965140342712
41,1.6296892784680879,14.799184498105152,4.1809612232187625,5.80044460296631
42,1.5224154453661056,13.633457109695298,4.9649512676141905,4.01534509658813
43,1.9851779113061885,12.942016494382202,5.121593102238462,3.1481077671051
44,2.1686425322513854,13.350626009654299,5.305190430331643,3.08809304237366
45,2.874237640557223,8.903396184194722,5.372910935416968,1.29222822189331
46,2.9353827065275,14.735101725317719,5.391069370976118,5.21119022369385
47,1.7382552000937206,12.701625847528977,5.052925718663898,3.03994607925415
48,1.6000435555099997,12.545687072851731,4.97540697423522,2.55730724334717
49,2.5387829320201836,10.163122849597446,5.0549974107717786,1.35904347896576
50,1.5447766849754927,14.9578602868431,5.161108780168462,5.5695652961731
