timestamp_sec;position_x;position_y;position_z;heading;qx;qy;qz;qw;euler_x;euler_y;euler_z;linear_accel_x;linear_accel_y;linear_accel_z;angular_vel_x;angular_vel_y;angular_vel_z;linear_vel_x;linear_vel_y;linear_vel_z;heading;
1580254196.799040;586621.674270;4208059.606315;-11.287910;2.625488;-0.022813;0.013234;-0.502808;-0.863996;-0.045841;0.026115;-5.228494;-0.342835;0.366682;0.092542;-0.005085;0.009046;-0.024633;-4.524535;2.322550;0.095430;2.625488;
1580254197.696809;586617.482659;4208061.784351;-11.185509;2.587825;-0.025408;0.011807;-0.486363;-0.873308;-0.045377;0.032899;-5.266157;-0.085655;0.347913;0.182077;0.008131;0.011257;-0.068341;-4.703703;2.634847;0.132153;2.587825;
1580254197.710772;586617.435229;4208061.809901;-11.184106;2.587107;-0.025446;0.011804;-0.486048;-0.873482;-0.045397;0.032984;-5.266875;-0.205566;0.657128;0.253453;0.014630;0.018719;-0.139397;-4.703606;2.637223;0.132893;2.587107;
1580254197.719641;586617.387840;4208061.835626;-11.182713;2.586394;-0.025507;0.011792;-0.485735;-0.873655;-0.045424;0.033119;-5.267587;0.008275;0.326632;0.204126;0.008456;0.009391;-0.070837;-4.703331;2.641110;0.135310;2.586394;
1580254197.726956;586617.340450;4208061.861389;-11.181308;2.585677;-0.025568;0.011770;-0.485419;-0.873829;-0.045433;0.033263;-5.268305;0.008570;0.407163;0.166288;0.008421;0.010643;-0.071346;-4.703907;2.645851;0.136650;2.585677;
1580254197.742827;586617.293018;4208061.887042;-11.179833;2.584949;-0.025608;0.011759;-0.485099;-0.874005;-0.045440;0.033360;-5.269033;-0.008427;0.702025;0.450157;0.014215;0.018738;-0.143983;-4.703373;2.647802;0.139767;2.584949;
1580254197.751151;586617.245630;4208061.912877;-11.178378;2.584222;-0.025674;0.011745;-0.484779;-0.874181;-0.045469;0.033507;-5.269760;0.040213;0.321491;0.227607;0.009200;0.010331;-0.072602;-4.703458;2.651976;0.141884;2.584222;
1580254197.759998;586617.198254;4208061.938747;-11.176907;2.583491;-0.025732;0.011739;-0.484458;-0.874357;-0.045501;0.033630;-5.270490;0.029127;0.378743;0.178908;0.009212;0.009440;-0.072906;-4.702865;2.656122;0.143323;2.583491;
1580254197.768480;586617.150875;4208061.964647;-11.175414;2.582741;-0.025783;0.011730;-0.484128;-0.874539;-0.045523;0.033744;-5.271241;0.020682;0.361404;0.192686;0.008556;0.008944;-0.074059;-4.702558;2.659202;0.145396;2.582741;
1580254197.782784;586617.103442;4208061.990479;-11.173891;2.581987;-0.025854;0.011728;-0.483795;-0.874721;-0.045575;0.033889;-5.271995;0.052053;0.734911;0.107539;0.020136;0.018322;-0.149399;-4.702464;2.664079;0.143918;2.581987;
1580254197.790783;586617.056082;4208062.016481;-11.172404;2.581232;-0.025924;0.011731;-0.483462;-0.874903;-0.045635;0.034026;-5.272750;0.061048;0.463637;-0.013289;0.011798;0.008757;-0.075444;-4.701504;2.669478;0.143877;2.581232;
1580254197.798844;586617.008721;4208062.042526;-11.170903;2.580474;-0.026004;0.011732;-0.483128;-0.875085;-0.045702;0.034181;-5.273508;0.059710;0.399310;0.094890;0.013017;0.009232;-0.075809;-4.701198;2.673533;0.145618;2.580474;
1580254197.806925;586616.961370;4208062.068625;-11.169401;2.579695;-0.026089;0.011754;-0.482783;-0.875272;-0.045810;0.034328;-5.274286;0.053237;0.353138;0.066323;0.015009;0.007900;-0.077051;-4.700140;2.677552;0.145988;2.579695;
1580254197.824238;586616.914042;4208062.094795;-11.167901;2.578909;-0.026186;0.011794;-0.482435;-0.875461;-0.045960;0.034478;-5.275073;0.074411;0.433151;0.024892;0.017690;0.006413;-0.078037;-4.698494;2.684034;0.145731;2.578909;
1580254197.830967;586616.866683;4208062.120902;-11.166371;2.578125;-0.026310;0.011856;-0.482087;-0.875648;-0.046175;0.034653;-5.275857;0.255079;0.767983;-0.041251;0.043297;0.010431;-0.156694;-4.695783;2.689428;0.145057;2.578125;
1580254197.838915;586616.819372;4208062.147159;-11.164874;2.577324;-0.026417;0.011897;-0.481732;-0.875840;-0.046336;0.034819;-5.276657;0.052409;0.468726;-0.000123;0.022496;0.005187;-0.079874;-4.696088;2.694679;0.145038;2.577324;
1580254197.846844;586616.772054;4208062.173461;-11.163394;2.576535;-0.026520;0.011943;-0.481382;-0.876028;-0.046503;0.034973;-5.277447;-0.012291;0.445702;-0.092427;0.022418;0.004589;-0.079685;-4.696561;2.698812;0.143266;2.576535;
1580254197.864099;586616.724699;4208062.199684;-11.161869;2.575724;-0.026628;0.011997;-0.481022;-0.876222;-0.046687;0.035130;-5.278257;0.094279;0.846373;-0.066361;0.046182;0.008097;-0.161218;-4.695030;2.703223;0.143811;2.575724;
1580254197.871959;586616.677401;4208062.226071;-11.160383;2.574913;-0.026732;0.012035;-0.480662;-0.876416;-0.046839;0.035294;-5.279069;0.123098;0.485572;0.008719;0.022172;0.005098;-0.081382;-4.694178;2.707671;0.143968;2.574913;
1580254197.880281;586616.630108;4208062.252472;-11.158893;2.574089;-0.026814;0.012061;-0.480297;-0.876613;-0.046950;0.035432;-5.279892;0.145859;0.371731;0.027216;0.019059;0.005461;-0.082150;-4.692783;2.708988;0.144434;2.574089;
1580254197.886847;586616.582837;4208062.278897;-11.157401;2.573254;-0.026900;0.012068;-0.479928;-0.876813;-0.047030;0.035596;-5.280728;0.163820;0.389434;0.029365;0.017232;0.007545;-0.083032;-4.692049;2.712101;0.144811;2.573254;
1580254197.905621;586616.535466;4208062.305270;-11.155861;2.572414;-0.026985;0.012057;-0.479556;-0.877013;-0.047077;0.035775;-5.281567;0.225621;0.992817;0.120450;0.031688;0.019661;-0.166927;-4.692894;2.716921;0.146225;2.572414;
1580254197.913553;586616.488212;4208062.331765;-11.154328;2.571563;-0.027041;0.012045;-0.479181;-0.877217;-0.047094;0.035905;-5.282418;0.122107;0.484253;0.285768;0.010571;0.010067;-0.084670;-4.691604;2.719630;0.149969;2.571563;
1580254197.919038;586616.440965;4208062.358306;-11.152774;2.570703;-0.027081;0.012025;-0.478802;-0.877423;-0.047083;0.036015;-5.283278;0.155743;0.543772;0.249215;0.007356;0.009908;-0.085435;-4.689783;2.723881;0.152247;2.570703;
1580254197.927068;586616.393735;4208062.384893;-11.151212;2.569829;-0.027118;0.012010;-0.478417;-0.877632;-0.047077;0.036115;-5.284153;0.160910;0.493518;0.148551;0.006048;0.009310;-0.086444;-4.687897;2.727660;0.152821;2.569829;
1580254197.936244;586616.346522;4208062.411531;-11.149627;2.568945;-0.027158;0.011998;-0.478028;-0.877843;-0.047077;0.036219;-5.285037;0.217786;0.449304;0.168594;0.005892;0.009039;-0.087384;-4.685007;2.731528;0.154747;2.568945;
1580254197.951424;586616.299283;4208062.438104;-11.147999;2.568048;-0.027191;0.011965;-0.477633;-0.878057;-0.047035;0.036328;-5.285934;0.479459;1.179167;0.234243;0.009362;0.020076;-0.176475;-4.683196;2.738511;0.155121;2.568048;
1580254197.958794;586616.252120;4208062.464839;-11.146404;2.567151;-0.027205;0.011930;-0.477239;-0.878271;-0.046971;0.036408;-5.286831;0.186975;0.655583;0.054500;0.000929;0.010164;-0.089056;-4.681547;2.743730;0.155442;2.567151;
1580254197.967065;586616.204977;4208062.491632;-11.144806;2.566256;-0.027220;0.011904;-0.476845;-0.878485;-0.046923;0.036479;-5.287726;0.225489;0.537544;0.036837;0.000387;0.009378;-0.089200;-4.678605;2.747685;0.155658;2.566256;
1580254197.984083;586616.157793;4208062.518383;-11.143149;2.565330;-0.027264;0.011907;-0.476437;-0.878705;-0.046953;0.036577;-5.288652;0.378270;0.905188;0.206535;0.007227;0.016480;-0.181406;-4.676251;2.753274;0.157320;2.565330;
1580254197.993120;586616.110703;4208062.545310;-11.141537;2.564406;-0.027304;0.011910;-0.476029;-0.878925;-0.046979;0.036665;-5.289576;0.223638;0.550320;0.009447;0.006215;0.006460;-0.092072;-4.673459;2.759943;0.156976;2.564406;
1580254198.000326;586616.063631;4208062.572296;-11.139933;2.563478;-0.027345;0.011922;-0.475619;-0.879145;-0.047024;0.036747;-5.290504;0.151504;0.542985;-0.057685;0.007375;0.005320;-0.092590;-4.671969;2.765823;0.155896;2.563478;
