timestamp_sec;id;theta;type;position_x;position_y;position_z;velocity_x;velocity_y;velocity_z;acceleration_x;acceleration_y;acceleration_z;
1580254851.647613;73157;-0.452770;3;586615.906056;4208090.853746;-9.983765;-0.000000;-0.000000;0.000000;0.000001;0.000000;0.000000;
1580254851.647613;73254;0.890852;3;586616.812536;4208090.061538;-9.962843;-0.000000;-0.000000;0.000000;-0.000026;-0.000010;0.000000;
1580254851.736035;73157;-0.641701;3;586615.799051;4208090.891960;-10.066613;0.000000;-0.000000;0.000000;-0.000001;0.000001;0.000000;
1580254851.853306;73157;-0.864898;3;586615.883604;4208090.933471;-10.068283;-0.000000;-0.000000;0.000000;0.000003;0.000002;0.000000;
1580254851.853306;73254;0.413300;3;586616.881884;4208090.124292;-10.011567;-0.000000;-0.000000;0.000000;0.000001;0.000006;0.000000;
1580254852.030722;73157;-0.676494;3;586615.995154;4208090.915690;-10.055282;0.000000;0.000000;0.000000;0.000004;0.000000;0.000000;
1580254852.030722;73254;0.397556;3;586616.868832;4208090.121089;-10.052959;0.000000;0.000000;0.000000;0.000000;0.000002;0.000000;
1580254852.130188;73157;-0.570736;3;586615.968566;4208090.957024;-10.073488;0.000000;-0.000000;0.000000;0.000001;0.000001;0.000000;
1580254852.130188;73254;0.099735;3;586616.875967;4208090.062154;-10.112743;-0.000000;0.000000;0.000000;0.000000;-0.000001;0.000000;
1580254852.320705;73157;-0.460580;3;586615.984681;4208090.857678;-10.075859;0.000000;0.000000;0.000000;0.000001;-0.000002;0.000000;
1580254852.320705;73254;-0.006129;3;586616.830624;4208090.088306;-10.104520;0.000000;-0.000000;0.000000;-0.000001;0.000000;0.000000;
1580254852.416720;73157;-0.117894;3;586615.932117;4208090.857677;-9.942431;0.000000;-0.000000;0.000000;-0.000000;-0.000001;0.000000;
1580254852.416720;73254;0.077570;3;586616.900453;4208090.123038;-10.099964;-0.000000;-0.000000;0.000000;0.000000;0.000001;0.000000;
1580254852.536710;73157;-0.170986;3;586615.876822;4208090.862379;-9.976994;0.000000;-0.000000;0.000000;-0.000001;-0.000000;0.000000;
1580254852.536710;73254;0.006572;3;586616.955286;4208090.015684;-10.097218;-0.000000;0.000000;0.000000;0.000001;-0.000001;0.000000;
1580254852.587133;73157;-0.124292;3;586615.938108;4208090.888128;-10.003160;-0.000000;-0.000000;0.000000;0.000000;0.000000;0.000000;
1580254852.587133;73254;-0.069036;3;586616.817315;4208090.164615;-9.968164;0.000000;-0.000000;0.000000;-0.000002;0.000002;0.000000;
1580254852.841485;73157;-0.222704;3;586615.841898;4208090.847921;-10.071196;0.000000;0.000000;0.000000;-0.000005;-0.000002;0.000000;
1580254852.841485;73254;-0.035350;3;586616.686624;4208090.129864;-10.027873;0.000000;0.000000;0.000000;-0.000008;-0.000001;0.000000;
1580254852.958564;73157;-0.605970;3;586615.957402;4208090.905711;-10.088938;-0.000000;-0.000000;0.000000;0.000007;0.000004;0.000000;
1580254852.958564;73254;-0.608923;3;586616.713637;4208090.117928;-10.060446;-0.000000;-0.000000;0.000000;-0.000001;-0.000001;0.000000;
1580254853.023940;73157;-0.430793;3;586615.886410;4208090.948526;-10.047299;0.000000;0.000000;0.000000;0.000001;0.000003;0.000000;
1580254853.023940;73254;-0.174395;3;586616.606985;4208090.081159;-10.080652;0.000000;-0.000000;0.000000;-0.000003;-0.000002;0.000000;
1580254853.167857;73157;-0.348909;3;586615.886416;4208090.974881;-10.066217;0.000000;0.000000;0.000000;0.000000;0.000001;0.000000;
1580254853.167857;73254;-0.099526;3;586616.637693;4208090.144591;-10.091532;-0.000000;-0.000000;0.000000;-0.000001;0.000000;0.000000;
1580254853.259214;73157;-0.463657;3;586615.813422;4208090.891669;-10.079668;0.000000;0.000000;0.000000;-0.000001;-0.000001;0.000000;
1580254853.259214;73254;-0.233928;3;586616.447320;4208090.182148;-10.102803;0.000000;-0.000000;0.000000;-0.000003;0.000001;0.000000;
1580254853.334198;73157;-0.252969;3;586615.777725;4208090.856758;-9.509308;-0.000000;0.000000;0.000000;-0.000001;-0.000001;0.000000;
1580254853.334198;73254;-0.180344;3;586616.800436;4208090.069035;-10.102611;-0.000000;0.000000;0.000000;0.000008;-0.000003;0.000000;
1580254853.410908;73157;-0.576990;3;586615.729564;4208090.899036;-9.955926;-0.000000;-0.000000;0.000000;-0.000002;0.000001;0.000000;
1580254853.410908;73254;-0.270230;3;586616.812248;4208090.059262;-9.594807;0.000000;-0.000000;0.000000;0.000004;-0.000001;0.000000;
1580254853.607880;73157;-0.235067;3;586615.760954;4208090.879734;-9.971720;-0.000000;0.000000;0.000000;-0.000000;-0.000000;0.000000;
1580254853.607880;73254;-0.052850;3;586616.575210;4208090.104784;-10.111338;0.000000;-0.000000;0.000000;-0.000002;0.000000;0.000000;
1580254853.732656;73157;-0.183946;3;586615.794658;4208090.647593;-9.989918;-0.000000;0.000000;0.000000;0.000000;-0.000003;0.000000;
1580254853.732656;73254;-0.152456;3;586616.769073;4208090.113000;-10.107063;-0.000000;0.000000;0.000000;0.000002;0.000000;0.000000;
1580254853.794944;73157;-0.201336;3;586615.766740;4208090.882700;-10.004411;0.000000;-0.000000;0.000000;-0.000000;0.000002;0.000000;
1580254853.794944;73254;-0.214140;3;586616.710985;4208090.108986;-10.098852;0.000000;0.000000;0.000000;-0.000000;0.000000;0.000000;
